# time step,rewards
1131.0,14.835500
1132.0,14.835600
1133.0,14.835300
1134.0,14.835500
1135.0,14.835700
1136.0,14.836100
1137.0,14.836100
1138.0,14.836600
1139.0,14.836500
1140.0,14.836700
1141.0,14.836700
1142.0,14.836700
1143.0,14.836600
1144.0,14.836500
1145.0,14.836500
1146.0,14.836700
1147.0,14.837000
1148.0,14.837200
1149.0,14.837500
1150.0,14.837700
1151.0,14.837900
1152.0,14.838100
1153.0,14.838400
1154.0,14.838500
1155.0,14.839000
1156.0,14.838700
1157.0,14.839200
1158.0,14.839200
1159.0,14.839100
1160.0,14.839300
1161.0,14.839200
1162.0,14.839100
1163.0,14.839300
1164.0,14.839500
1165.0,14.840000
1166.0,14.840100
1167.0,14.840300
1168.0,14.840500
1169.0,14.840500
1170.0,14.840600
1171.0,14.840700
1172.0,14.840800
1173.0,14.841000
1174.0,14.841400
1175.0,14.841300
1176.0,14.841700
1177.0,14.842000
1178.0,14.842200
1179.0,14.842600
1180.0,14.842600
1181.0,14.843000
1182.0,14.843200
1183.0,14.843200
1184.0,14.843500
1185.0,14.843900
1186.0,14.843900
1187.0,14.843900
1188.0,14.844100
1189.0,14.844300
1190.0,14.844400
1191.0,14.844300
1192.0,14.844500
1193.0,14.844800
1194.0,14.844900
1195.0,14.845100
1196.0,14.845400
1197.0,14.845600
1198.0,14.845700
1199.0,14.845900
1200.0,14.846000
1201.0,14.846200
1202.0,14.846200
1203.0,14.846100
1204.0,14.846200
1205.0,14.846500
1206.0,14.846700
1207.0,14.846900
1208.0,14.847100
1209.0,14.847100
1210.0,14.847400
1211.0,14.847400
1212.0,14.847300
1213.0,14.847400
1214.0,14.847500
1215.0,14.847700
1216.0,14.847700
1217.0,14.847800
1218.0,14.847600
1219.0,14.847300
1220.0,14.847400
1221.0,14.847400
1222.0,14.847500
1223.0,14.847400
1224.0,14.847700
1225.0,14.848100
1226.0,14.848200
1227.0,14.848600
1228.0,14.848700
1229.0,14.848700
1230.0,14.848700
1231.0,14.848900
1232.0,14.848600
1233.0,14.848700
1234.0,14.848700
1235.0,14.848800
1236.0,14.848900
1237.0,14.848900
1238.0,14.849100
1239.0,14.849300
1240.0,14.849300
1241.0,14.849400
1242.0,14.849800
1243.0,14.849600
1244.0,14.849800
1245.0,14.849900
1246.0,14.849900
1247.0,14.849900
1248.0,14.850100
1249.0,14.849900
1250.0,14.850200
1251.0,14.850200
1252.0,14.850600
1253.0,14.850600
1254.0,14.850400
1255.0,14.850500
1256.0,14.850800
1257.0,14.851000
1258.0,14.851100
1259.0,14.851200
1260.0,14.851200
1261.0,14.851300
1262.0,14.851500
1263.0,14.851700
1264.0,14.851700
1265.0,14.851800
1266.0,14.851800
1267.0,14.852000
1268.0,14.852100
1269.0,14.852300
1270.0,14.852400
1271.0,14.852500
1272.0,14.852700
1273.0,14.852800
1274.0,14.852900
1275.0,14.853100
1276.0,14.853400
1277.0,14.853300
1278.0,14.853400
1279.0,14.853700
1280.0,14.853600
1281.0,14.853700
1282.0,14.853600
