# time step,model 2 server believed rewards, model 2 true rewards, random true rewards
733.0,5.777600,1.055100,0.645100
734.0,5.778100,1.055100,0.645100
735.0,5.777500,1.055100,0.645100
736.0,5.777700,1.055200,0.645200
737.0,5.777400,1.055100,0.645300
738.0,5.776300,1.055100,0.645200
739.0,5.777900,1.055200,0.645300
740.0,5.777700,1.055200,0.645400
741.0,5.776900,1.055100,0.645300
742.0,5.776500,1.055200,0.645400
743.0,5.775100,1.055200,0.645300
744.0,5.774900,1.055200,0.645500
745.0,5.774800,1.055200,0.645700
746.0,5.775200,1.055200,0.645600
747.0,5.774800,1.055200,0.645600
748.0,5.774800,1.055300,0.645700
749.0,5.773900,1.055200,0.645600
750.0,5.773800,1.055300,0.645600
751.0,5.772700,1.055200,0.645700
752.0,5.772400,1.055300,0.645500
753.0,5.772600,1.055400,0.645600
754.0,5.772800,1.055300,0.645600
755.0,5.773700,1.055400,0.645600
756.0,5.774300,1.055400,0.645600
757.0,5.773900,1.055400,0.645600
758.0,5.773700,1.055300,0.645600
759.0,5.773500,1.055300,0.645600
760.0,5.773400,1.055300,0.645600
761.0,5.772500,1.055300,0.645700
762.0,5.772100,1.055400,0.645700
763.0,5.771800,1.055400,0.645700
764.0,5.771300,1.055400,0.645700
765.0,5.770400,1.055400,0.645600
766.0,5.770100,1.055400,0.645600
767.0,5.769900,1.055300,0.645700
768.0,5.770700,1.055400,0.645700
769.0,5.770300,1.055400,0.645700
770.0,5.770300,1.055300,0.645800
771.0,5.770200,1.055300,0.645700
772.0,5.769800,1.055300,0.645700
773.0,5.770100,1.055400,0.645700
774.0,5.770200,1.055400,0.645600
775.0,5.770700,1.055400,0.645500
776.0,5.770100,1.055400,0.645500
777.0,5.769400,1.055400,0.645500
778.0,5.769400,1.055400,0.645400
779.0,5.769000,1.055400,0.645600
780.0,5.768500,1.055400,0.645500
781.0,5.768900,1.055500,0.645600
782.0,5.768700,1.055500,0.645600
783.0,5.768300,1.055500,0.645400
784.0,5.767000,1.055400,0.645400
785.0,5.766200,1.055400,0.645300
786.0,5.764900,1.055400,0.645500
787.0,5.764400,1.055400,0.645500
788.0,5.764200,1.055400,0.645500
789.0,5.763400,1.055500,0.645600
790.0,5.763700,1.055500,0.645600
791.0,5.763300,1.055400,0.645400
792.0,5.762800,1.055400,0.645400
793.0,5.763100,1.055500,0.645600
794.0,5.762400,1.055500,0.645500
795.0,5.762400,1.055500,0.645500
796.0,5.763500,1.055500,0.645500
797.0,5.764000,1.055500,0.645400
798.0,5.764000,1.055500,0.645300
799.0,5.764300,1.055500,0.645300
800.0,5.763600,1.055500,0.645300
801.0,5.763000,1.055400,0.645200
802.0,5.761100,1.055400,0.645200
803.0,5.760600,1.055400,0.645200
804.0,5.760400,1.055400,0.645200
805.0,5.760500,1.055400,0.645200
806.0,5.761300,1.055400,0.645200
807.0,5.760800,1.055400,0.645200
808.0,5.760100,1.055400,0.645200
809.0,5.760400,1.055400,0.645200
810.0,5.760400,1.055300,0.645200
811.0,5.759500,1.055300,0.645100
812.0,5.758900,1.055300,0.645000
813.0,5.758800,1.055300,0.644900
814.0,5.758900,1.055200,0.644900
815.0,5.758200,1.055200,0.645000
816.0,5.758600,1.055200,0.644900
817.0,5.757700,1.055200,0.644900
818.0,5.757500,1.055100,0.645000
819.0,5.756500,1.055100,0.645000
820.0,5.756200,1.055100,0.645000
821.0,5.756500,1.055100,0.645100
822.0,5.756400,1.055000,0.645000
823.0,5.756000,1.055100,0.645200
824.0,5.756300,1.055100,0.645200
825.0,5.756500,1.055100,0.645300
826.0,5.756900,1.055100,0.645300
827.0,5.756900,1.055000,0.645400
828.0,5.757000,1.055000,0.645400
829.0,5.756500,1.055000,0.645300
830.0,5.756300,1.055000,0.645400
831.0,5.755500,1.055000,0.645400
832.0,5.754900,1.055000,0.645300
833.0,5.755700,1.054900,0.645400
834.0,5.755800,1.054900,0.645400
835.0,5.756100,1.054900,0.645400
836.0,5.755900,1.054900,0.645400
837.0,5.755600,1.054900,0.645400
838.0,5.755200,1.054900,0.645300
839.0,5.753800,1.054800,0.645200
840.0,5.753400,1.054800,0.645200
841.0,5.753200,1.054800,0.645200
842.0,5.753600,1.054900,0.645200
843.0,5.753400,1.054900,0.645300
844.0,5.754100,1.054900,0.645400
845.0,5.753800,1.054900,0.645400
846.0,5.753300,1.054900,0.645400
847.0,5.752800,1.054900,0.645400
848.0,5.752900,1.054900,0.645400
849.0,5.752700,1.054800,0.645400
850.0,5.751900,1.054900,0.645500
851.0,5.751400,1.054800,0.645500
852.0,5.752100,1.054800,0.645600
853.0,5.751800,1.054800,0.645700
854.0,5.752100,1.054900,0.645700
855.0,5.750700,1.054900,0.645600
856.0,5.750700,1.054900,0.645500
857.0,5.750300,1.054900,0.645500
858.0,5.749800,1.054900,0.645500
859.0,5.750100,1.055000,0.645500
860.0,5.750600,1.055000,0.645400
861.0,5.750800,1.055000,0.645500
862.0,5.750600,1.055000,0.645500
863.0,5.750400,1.055000,0.645400
864.0,5.749400,1.054900,0.645300
865.0,5.748700,1.054900,0.645300
866.0,5.748000,1.054900,0.645300
867.0,5.747100,1.054900,0.645300
868.0,5.746600,1.054900,0.645300
869.0,5.746500,1.054900,0.645300
870.0,5.746300,1.054900,0.645400
871.0,5.746100,1.054800,0.645400
872.0,5.746700,1.054800,0.645500
873.0,5.745700,1.054800,0.645500
874.0,5.745600,1.054800,0.645400
875.0,5.746500,1.054800,0.645500
876.0,5.747200,1.054900,0.645500
877.0,5.747100,1.054900,0.645500
878.0,5.747600,1.054900,0.645500
879.0,5.747100,1.054900,0.645600
880.0,5.746100,1.054900,0.645600
881.0,5.746200,1.054900,0.645700
882.0,5.745800,1.054800,0.645700
883.0,5.745400,1.054800,0.645600
884.0,5.744900,1.054800,0.645600
885.0,5.744700,1.054800,0.645600
886.0,5.744900,1.054800,0.645500
887.0,5.745100,1.054900,0.645400
888.0,5.745700,1.055000,0.645400
889.0,5.745600,1.055000,0.645400
890.0,5.745500,1.055000,0.645400
891.0,5.745200,1.055000,0.645400
892.0,5.744700,1.055000,0.645400
893.0,5.744000,1.054900,0.645300
894.0,5.743900,1.054900,0.645300
895.0,5.743600,1.054900,0.645400
896.0,5.744200,1.054900,0.645400
897.0,5.744000,1.054900,0.645300
898.0,5.743700,1.054900,0.645300
899.0,5.743900,1.054900,0.645400
900.0,5.743700,1.054900,0.645300
901.0,5.743400,1.054900,0.645200
902.0,5.743200,1.054900,0.645300
903.0,5.743900,1.055000,0.645300
904.0,5.743000,1.054900,0.645400
905.0,5.743000,1.054900,0.645400
906.0,5.743800,1.055000,0.645400
907.0,5.743900,1.054900,0.645300
908.0,5.743300,1.054900,0.645200
909.0,5.742700,1.054900,0.645300
910.0,5.743200,1.054900,0.645300
911.0,5.743000,1.054900,0.645200
912.0,5.742800,1.054900,0.645200
913.0,5.742600,1.054900,0.645100
914.0,5.742600,1.054900,0.645100
915.0,5.742700,1.054900,0.645100
916.0,5.742800,1.054900,0.645000
917.0,5.743500,1.054900,0.645000
918.0,5.743500,1.054900,0.645000
919.0,5.742800,1.054900,0.645000
920.0,5.742100,1.054900,0.644900
921.0,5.741800,1.054900,0.644900
922.0,5.741900,1.054900,0.644900
923.0,5.742600,1.054900,0.644900
924.0,5.742200,1.054900,0.644900
925.0,5.742000,1.054900,0.645000
926.0,5.741400,1.054900,0.645000
927.0,5.740700,1.054900,0.645000
928.0,5.739800,1.054900,0.645100
929.0,5.739800,1.054900,0.645100
930.0,5.740100,1.054900,0.645000
931.0,5.739700,1.054900,0.645000
932.0,5.740200,1.055000,0.645100
933.0,5.739800,1.055000,0.645200
934.0,5.739700,1.055000,0.645100
935.0,5.739200,1.055000,0.645100
936.0,5.739000,1.055000,0.645200
937.0,5.739100,1.055000,0.645000
938.0,5.739500,1.055000,0.645100
939.0,5.739600,1.054900,0.645100
940.0,5.739700,1.054900,0.645100
941.0,5.740400,1.054900,0.645000
942.0,5.740600,1.054900,0.645000
943.0,5.740800,1.054900,0.644900
944.0,5.741000,1.054900,0.644900
945.0,5.740100,1.054900,0.644800
946.0,5.740100,1.054900,0.644900
947.0,5.739500,1.054900,0.644800
948.0,5.740400,1.054900,0.644900
949.0,5.740500,1.054900,0.645000
950.0,5.741200,1.054800,0.645000
951.0,5.741400,1.054900,0.645000
952.0,5.741800,1.054900,0.645000
953.0,5.741700,1.054900,0.644900
954.0,5.741200,1.054900,0.644900
955.0,5.741000,1.054900,0.644900
956.0,5.740700,1.054900,0.644900
957.0,5.740600,1.054900,0.644800
958.0,5.740200,1.054900,0.644900
959.0,5.740100,1.054900,0.645000
960.0,5.740400,1.054900,0.644800
961.0,5.740600,1.055000,0.644900
962.0,5.742300,1.055000,0.644900
963.0,5.743000,1.055000,0.644800
964.0,5.743000,1.055000,0.644800
965.0,5.742500,1.055000,0.644800
966.0,5.742300,1.055000,0.644700
967.0,5.742300,1.055000,0.644800
968.0,5.742000,1.054900,0.644800
969.0,5.741500,1.054900,0.644900
970.0,5.741300,1.054900,0.644800
971.0,5.742100,1.054900,0.644900
972.0,5.741700,1.054900,0.644800
973.0,5.742100,1.054900,0.644900
974.0,5.741800,1.054900,0.644900
975.0,5.741800,1.054900,0.644800
976.0,5.741800,1.054900,0.644800
977.0,5.741400,1.054900,0.644700
978.0,5.741200,1.054800,0.644700
979.0,5.740500,1.054800,0.644700
980.0,5.741300,1.054900,0.644700
981.0,5.740700,1.054900,0.644700
982.0,5.739900,1.054800,0.644700
983.0,5.739600,1.054800,0.644700
984.0,5.739600,1.054800,0.644700
985.0,5.739400,1.054800,0.644700
986.0,5.738800,1.054800,0.644900
987.0,5.738800,1.054800,0.645000
988.0,5.738100,1.054800,0.644800
989.0,5.737600,1.054800,0.644800
990.0,5.737700,1.054800,0.644900
991.0,5.737900,1.054800,0.644900
992.0,5.738100,1.054900,0.644900
993.0,5.737300,1.054800,0.645000
994.0,5.736600,1.054800,0.644900
995.0,5.736200,1.054800,0.644900
996.0,5.736100,1.054800,0.644800
997.0,5.736800,1.054800,0.644800
998.0,5.736400,1.054800,0.644800
999.0,5.737300,1.054900,0.644800
1000.0,5.738000,1.054900,0.644800
1001.0,5.738500,1.054900,0.644900
1002.0,5.738900,1.055000,0.645000
1003.0,5.739000,1.055000,0.644900
1004.0,5.738400,1.055000,0.644900
1005.0,5.737600,1.055000,0.645000
1006.0,5.737800,1.055000,0.645000
1007.0,5.737000,1.055000,0.644900
1008.0,5.736400,1.055000,0.645100
1009.0,5.736300,1.054900,0.645100
1010.0,5.735600,1.055000,0.645100
1011.0,5.735300,1.055000,0.645000
1012.0,5.735500,1.055000,0.645000
1013.0,5.736100,1.055000,0.645000
1014.0,5.735700,1.055000,0.645000
1015.0,5.736700,1.055100,0.645100
1016.0,5.737400,1.055100,0.645100
1017.0,5.737100,1.055100,0.645000
1018.0,5.736700,1.055100,0.645000
1019.0,5.736400,1.055100,0.645100
1020.0,5.737300,1.055200,0.645000
1021.0,5.737000,1.055200,0.645000
1022.0,5.736800,1.055300,0.644900
1023.0,5.736600,1.055200,0.645000
1024.0,5.736700,1.055300,0.645000
1025.0,5.736600,1.055200,0.645000
1026.0,5.736500,1.055300,0.645000
1027.0,5.737400,1.055300,0.644900
1028.0,5.738000,1.055300,0.644900
1029.0,5.737500,1.055300,0.644900
1030.0,5.737300,1.055300,0.645000
1031.0,5.736600,1.055300,0.645000
1032.0,5.736600,1.055400,0.645100
1033.0,5.737300,1.055400,0.645100
1034.0,5.737600,1.055400,0.645200
1035.0,5.737400,1.055400,0.645100
1036.0,5.737600,1.055400,0.645100
1037.0,5.737200,1.055400,0.645100
1038.0,5.737100,1.055400,0.645200
1039.0,5.737700,1.055400,0.645300
1040.0,5.737500,1.055400,0.645300
1041.0,5.737800,1.055400,0.645300
1042.0,5.737300,1.055400,0.645300
1043.0,5.737000,1.055300,0.645300
1044.0,5.737100,1.055300,0.645300
1045.0,5.737600,1.055400,0.645300
1046.0,5.738700,1.055400,0.645300
1047.0,5.738200,1.055400,0.645300
1048.0,5.738200,1.055400,0.645300
1049.0,5.738100,1.055400,0.645300
1050.0,5.737800,1.055400,0.645400
1051.0,5.738100,1.055400,0.645400
1052.0,5.737400,1.055400,0.645400
1053.0,5.737400,1.055400,0.645400
1054.0,5.737000,1.055400,0.645400
1055.0,5.736800,1.055500,0.645500
1056.0,5.736000,1.055400,0.645500
1057.0,5.735700,1.055400,0.645600
1058.0,5.735000,1.055400,0.645600
1059.0,5.734500,1.055400,0.645600
1060.0,5.735500,1.055400,0.645600
1061.0,5.734700,1.055400,0.645500
1062.0,5.734500,1.055400,0.645500
1063.0,5.734600,1.055400,0.645500
1064.0,5.734400,1.055400,0.645500
1065.0,5.734200,1.055400,0.645600
1066.0,5.733900,1.055400,0.645600
1067.0,5.733900,1.055400,0.645500
1068.0,5.733500,1.055500,0.645500
1069.0,5.733200,1.055500,0.645500
1070.0,5.733000,1.055500,0.645500
1071.0,5.732800,1.055500,0.645600
1072.0,5.733600,1.055600,0.645600
1073.0,5.733500,1.055600,0.645700
1074.0,5.733900,1.055600,0.645700
1075.0,5.733900,1.055700,0.645700
1076.0,5.734500,1.055700,0.645600
1077.0,5.733800,1.055600,0.645700
1078.0,5.734400,1.055700,0.645700
1079.0,5.734200,1.055700,0.645800
1080.0,5.734400,1.055700,0.645800
1081.0,5.733700,1.055700,0.645800
1082.0,5.733200,1.055600,0.645800
1083.0,5.733200,1.055600,0.645800
1084.0,5.732500,1.055600,0.645800
1085.0,5.732600,1.055700,0.645800
1086.0,5.732700,1.055700,0.645800
1087.0,5.733200,1.055700,0.645700
1088.0,5.732500,1.055700,0.645800
1089.0,5.732500,1.055700,0.645700
1090.0,5.732100,1.055700,0.645800
1091.0,5.733000,1.055700,0.645900
1092.0,5.732600,1.055700,0.645900
1093.0,5.732400,1.055800,0.646000
1094.0,5.732200,1.055700,0.646000
1095.0,5.732500,1.055800,0.645900
1096.0,5.732700,1.055800,0.645900
1097.0,5.732500,1.055800,0.646000
1098.0,5.732400,1.055800,0.645900
1099.0,5.732200,1.055900,0.645900
1100.0,5.732700,1.055800,0.645800
1101.0,5.733200,1.055800,0.645800
1102.0,5.733000,1.055800,0.645900
1103.0,5.732500,1.055800,0.645900
1104.0,5.732300,1.055800,0.646000
1105.0,5.732100,1.055800,0.645900
1106.0,5.732100,1.055800,0.646000
1107.0,5.731900,1.055800,0.646000
1108.0,5.732100,1.055800,0.645900
1109.0,5.731800,1.055800,0.646000
1110.0,5.731900,1.055800,0.646100
1111.0,5.731700,1.055800,0.646200
1112.0,5.732100,1.055800,0.646100
1113.0,5.732400,1.055800,0.646200
1114.0,5.732000,1.055800,0.646100
1115.0,5.731700,1.055800,0.646100
1116.0,5.731500,1.055900,0.646100
1117.0,5.731500,1.055900,0.646100
1118.0,5.731500,1.055900,0.646100
1119.0,5.731200,1.055900,0.646100
1120.0,5.731000,1.055900,0.646100
1121.0,5.730700,1.055900,0.646000
1122.0,5.731100,1.055900,0.646000
1123.0,5.731000,1.055900,0.646000
1124.0,5.730800,1.055900,0.645900
1125.0,5.731200,1.055900,0.646000
1126.0,5.732200,1.055900,0.646000
1127.0,5.732500,1.056000,0.646000
1128.0,5.731800,1.056000,0.646100
1129.0,5.731800,1.056000,0.646000
1130.0,5.732300,1.056000,0.646100
1131.0,5.732100,1.056000,0.646100
1132.0,5.731700,1.056000,0.646100
1133.0,5.732000,1.056100,0.646100
1134.0,5.731100,1.056100,0.646100
1135.0,5.731700,1.056100,0.646100
1136.0,5.731900,1.056100,0.646100
1137.0,5.732000,1.056100,0.646100
1138.0,5.732300,1.056100,0.646200
1139.0,5.732700,1.056100,0.646200
1140.0,5.733000,1.056200,0.646100
1141.0,5.732800,1.056200,0.646100
1142.0,5.733100,1.056200,0.646200
1143.0,5.732600,1.056200,0.646200
1144.0,5.732200,1.056100,0.646300
1145.0,5.732100,1.056100,0.646300
1146.0,5.731900,1.056100,0.646300
1147.0,5.732200,1.056100,0.646300
1148.0,5.732000,1.056200,0.646300
1149.0,5.732000,1.056200,0.646400
1150.0,5.731800,1.056200,0.646300
1151.0,5.730900,1.056100,0.646300
1152.0,5.730700,1.056100,0.646300
1153.0,5.731200,1.056100,0.646300
1154.0,5.731400,1.056100,0.646200
1155.0,5.730900,1.056100,0.646100
1156.0,5.731000,1.056100,0.646100
1157.0,5.731600,1.056100,0.646100
1158.0,5.731800,1.056100,0.646100
1159.0,5.731400,1.056100,0.646100
1160.0,5.731600,1.056100,0.646100
1161.0,5.731800,1.056100,0.646000
1162.0,5.731500,1.056100,0.646000
1163.0,5.731700,1.056100,0.646000
1164.0,5.732000,1.056100,0.646000
1165.0,5.732000,1.056100,0.646000
1166.0,5.731700,1.056100,0.646000
1167.0,5.731300,1.056100,0.646100
1168.0,5.731700,1.056100,0.646200
1169.0,5.732200,1.056100,0.646200
1170.0,5.732600,1.056100,0.646300
1171.0,5.733200,1.056100,0.646200
1172.0,5.732900,1.056100,0.646300
1173.0,5.732400,1.056100,0.646200
1174.0,5.732300,1.056100,0.646300
1175.0,5.732400,1.056100,0.646200
1176.0,5.732400,1.056100,0.646200
1177.0,5.732000,1.056100,0.646200
1178.0,5.731400,1.056100,0.646200
1179.0,5.731200,1.056100,0.646200
1180.0,5.730800,1.056100,0.646200
1181.0,5.731100,1.056100,0.646200
1182.0,5.731100,1.056100,0.646200
1183.0,5.731200,1.056100,0.646200
1184.0,5.730800,1.056100,0.646100
1185.0,5.731400,1.056200,0.646100
1186.0,5.731600,1.056200,0.646100
1187.0,5.731300,1.056200,0.646100
1188.0,5.730700,1.056200,0.646100
1189.0,5.730900,1.056200,0.646100
1190.0,5.730600,1.056100,0.646100
1191.0,5.730700,1.056100,0.646100
1192.0,5.730200,1.056100,0.646100
1193.0,5.730200,1.056100,0.646000
1194.0,5.730600,1.056100,0.646000
1195.0,5.730500,1.056100,0.646000
1196.0,5.730200,1.056100,0.645900
1197.0,5.730500,1.056100,0.645800
1198.0,5.731100,1.056200,0.645900
1199.0,5.730500,1.056100,0.646000
1200.0,5.730300,1.056100,0.646200
1201.0,5.730700,1.056200,0.646100
1202.0,5.730200,1.056200,0.646100
1203.0,5.730400,1.056200,0.646100
1204.0,5.730100,1.056100,0.646100
1205.0,5.730100,1.056200,0.646100
1206.0,5.730300,1.056200,0.646200
1207.0,5.730600,1.056200,0.646200
1208.0,5.730500,1.056200,0.646200
1209.0,5.730200,1.056200,0.646200
1210.0,5.730300,1.056200,0.646300
1211.0,5.731100,1.056300,0.646300
1212.0,5.731400,1.056300,0.646300
1213.0,5.731000,1.056300,0.646400
1214.0,5.731800,1.056400,0.646300
1215.0,5.731500,1.056400,0.646300
1216.0,5.731500,1.056400,0.646400
1217.0,5.731800,1.056400,0.646400
1218.0,5.731900,1.056400,0.646400
1219.0,5.732400,1.056400,0.646400
1220.0,5.731700,1.056400,0.646400
1221.0,5.731800,1.056400,0.646400
1222.0,5.732000,1.056400,0.646500
1223.0,5.731500,1.056400,0.646500
1224.0,5.731700,1.056400,0.646500
1225.0,5.732200,1.056400,0.646400
1226.0,5.732300,1.056400,0.646400
1227.0,5.732000,1.056400,0.646400
1228.0,5.731500,1.056400,0.646400
1229.0,5.730700,1.056300,0.646400
1230.0,5.732200,1.056300,0.646300
1231.0,5.731800,1.056300,0.646400
1232.0,5.731700,1.056300,0.646400
1233.0,5.731700,1.056300,0.646300
1234.0,5.731800,1.056300,0.646400
1235.0,5.732800,1.056400,0.646400
1236.0,5.732700,1.056400,0.646400
1237.0,5.732700,1.056400,0.646500
1238.0,5.732300,1.056400,0.646500
1239.0,5.732300,1.056400,0.646400
1240.0,5.732900,1.056400,0.646400
1241.0,5.734100,1.056500,0.646500
1242.0,5.734800,1.056500,0.646500
1243.0,5.735600,1.056500,0.646400
1244.0,5.734900,1.056500,0.646400
1245.0,5.735200,1.056500,0.646400
1246.0,5.734900,1.056500,0.646400
1247.0,5.735400,1.056500,0.646400
1248.0,5.735300,1.056500,0.646300
1249.0,5.735400,1.056500,0.646200
1250.0,5.735400,1.056500,0.646200
1251.0,5.735000,1.056500,0.646200
1252.0,5.734800,1.056500,0.646200
1253.0,5.734100,1.056500,0.646200
1254.0,5.733800,1.056500,0.646200
1255.0,5.733500,1.056400,0.646200
1256.0,5.733400,1.056400,0.646100
1257.0,5.733400,1.056400,0.646100
1258.0,5.733200,1.056400,0.646100
1259.0,5.733000,1.056400,0.646000
1260.0,5.732700,1.056400,0.646000
1261.0,5.733500,1.056400,0.646000
1262.0,5.733300,1.056400,0.646000
1263.0,5.734000,1.056400,0.645900
1264.0,5.734000,1.056500,0.645900
1265.0,5.733600,1.056500,0.646000
1266.0,5.733800,1.056500,0.646000
1267.0,5.733600,1.056400,0.646000
1268.0,5.734100,1.056400,0.645900
1269.0,5.734500,1.056400,0.645900
1270.0,5.735300,1.056400,0.646000
1271.0,5.736200,1.056500,0.646000
1272.0,5.736400,1.056500,0.646000
1273.0,5.736700,1.056500,0.646000
1274.0,5.736300,1.056400,0.646000
1275.0,5.736500,1.056500,0.646000
1276.0,5.736600,1.056500,0.646000
1277.0,5.737000,1.056400,0.646100
1278.0,5.737000,1.056400,0.646000
1279.0,5.736700,1.056400,0.646000
1280.0,5.736600,1.056400,0.646000
1281.0,5.736700,1.056400,0.645900
1282.0,5.736700,1.056400,0.645900
1283.0,5.736900,1.056400,0.645900
1284.0,5.736900,1.056400,0.645900
1285.0,5.737600,1.056500,0.645900
1286.0,5.736900,1.056400,0.645900
1287.0,5.737300,1.056400,0.645900
1288.0,5.737600,1.056500,0.646000
1289.0,5.737900,1.056500,0.646000
1290.0,5.737600,1.056500,0.646100
1291.0,5.737600,1.056500,0.646100
1292.0,5.737300,1.056500,0.646100
1293.0,5.737600,1.056500,0.646100
1294.0,5.738000,1.056500,0.646100
1295.0,5.737800,1.056500,0.646100
1296.0,5.738400,1.056500,0.646000
1297.0,5.738100,1.056500,0.646000
1298.0,5.737800,1.056500,0.646000
1299.0,5.737800,1.056500,0.646000
1300.0,5.737400,1.056500,0.646000
1301.0,5.736800,1.056500,0.645900
1302.0,5.736200,1.056500,0.646000
1303.0,5.735600,1.056500,0.646000
1304.0,5.735500,1.056500,0.646000
1305.0,5.735000,1.056500,0.646000
1306.0,5.734800,1.056500,0.646000
1307.0,5.734400,1.056500,0.646000
1308.0,5.735000,1.056500,0.646100
1309.0,5.734700,1.056500,0.646100
1310.0,5.735400,1.056500,0.646100
1311.0,5.735500,1.056500,0.646100
1312.0,5.735500,1.056500,0.646100
1313.0,5.735500,1.056500,0.646200
1314.0,5.735500,1.056500,0.646200
1315.0,5.735300,1.056400,0.646100
1316.0,5.735100,1.056500,0.646100
1317.0,5.735100,1.056400,0.646200
1318.0,5.735500,1.056500,0.646200
1319.0,5.735100,1.056500,0.646200
1320.0,5.735700,1.056500,0.646100
1321.0,5.736100,1.056500,0.646100
1322.0,5.736100,1.056500,0.646100
1323.0,5.735800,1.056500,0.646100
1324.0,5.735500,1.056500,0.646100
1325.0,5.735300,1.056500,0.646100
1326.0,5.735400,1.056500,0.646100
1327.0,5.735500,1.056500,0.646000
1328.0,5.735300,1.056500,0.646100
1329.0,5.734900,1.056500,0.646000
1330.0,5.734800,1.056400,0.646100
1331.0,5.734800,1.056400,0.646000
1332.0,5.734700,1.056400,0.646000
1333.0,5.734500,1.056400,0.645900
1334.0,5.734600,1.056400,0.645900
1335.0,5.735000,1.056500,0.645900
1336.0,5.734800,1.056400,0.645800
1337.0,5.734400,1.056400,0.645700
1338.0,5.735100,1.056400,0.645700
1339.0,5.735300,1.056500,0.645800
1340.0,5.735300,1.056500,0.645800
1341.0,5.735000,1.056500,0.645700
1342.0,5.734800,1.056500,0.645600
1343.0,5.734700,1.056600,0.645700
1344.0,5.734400,1.056600,0.645700
1345.0,5.734400,1.056600,0.645700
1346.0,5.734500,1.056600,0.645600
1347.0,5.734100,1.056600,0.645600
1348.0,5.735000,1.056600,0.645600
1349.0,5.734700,1.056600,0.645600
1350.0,5.734800,1.056600,0.645700
1351.0,5.734200,1.056600,0.645700
1352.0,5.734100,1.056600,0.645700
1353.0,5.733500,1.056600,0.645600
1354.0,5.733700,1.056600,0.645600
1355.0,5.733400,1.056600,0.645600
1356.0,5.733400,1.056600,0.645600
1357.0,5.733500,1.056600,0.645600
1358.0,5.733500,1.056600,0.645600
1359.0,5.733700,1.056600,0.645600
1360.0,5.733800,1.056600,0.645700
1361.0,5.733800,1.056600,0.645700
1362.0,5.733200,1.056600,0.645700
1363.0,5.733200,1.056700,0.645700
1364.0,5.733100,1.056600,0.645700
1365.0,5.732700,1.056600,0.645700
1366.0,5.732800,1.056600,0.645700
1367.0,5.733000,1.056600,0.645800
1368.0,5.733200,1.056600,0.645800
1369.0,5.733300,1.056600,0.645700
1370.0,5.733000,1.056600,0.645700
1371.0,5.732800,1.056600,0.645700
1372.0,5.732700,1.056600,0.645700
1373.0,5.732200,1.056600,0.645800
1374.0,5.732400,1.056600,0.645800
1375.0,5.732500,1.056600,0.645800
1376.0,5.732200,1.056500,0.645800
1377.0,5.732400,1.056500,0.645800
1378.0,5.731800,1.056500,0.645800
1379.0,5.731600,1.056500,0.645900
1380.0,5.731800,1.056500,0.645800
1381.0,5.731500,1.056500,0.645800
1382.0,5.731900,1.056500,0.645800
1383.0,5.732300,1.056600,0.645800
1384.0,5.732300,1.056600,0.645800
1385.0,5.732100,1.056600,0.645800
1386.0,5.731800,1.056600,0.645800
1387.0,5.731400,1.056500,0.645800
1388.0,5.730700,1.056500,0.645800
1389.0,5.730800,1.056500,0.645800
1390.0,5.731000,1.056500,0.645700
1391.0,5.731000,1.056500,0.645700
1392.0,5.730900,1.056500,0.645700
1393.0,5.730600,1.056500,0.645700
1394.0,5.730300,1.056500,0.645700
1395.0,5.730300,1.056500,0.645800
1396.0,5.730800,1.056500,0.645700
1397.0,5.730700,1.056600,0.645600
1398.0,5.730900,1.056600,0.645600
1399.0,5.730900,1.056600,0.645600
1400.0,5.730900,1.056600,0.645500
1401.0,5.730200,1.056600,0.645500
1402.0,5.730000,1.056600,0.645400
1403.0,5.729900,1.056600,0.645500
1404.0,5.729900,1.056600,0.645500
1405.0,5.730500,1.056600,0.645500
1406.0,5.730400,1.056600,0.645500
1407.0,5.730400,1.056600,0.645500
1408.0,5.730200,1.056700,0.645400
1409.0,5.730800,1.056700,0.645400
1410.0,5.730800,1.056700,0.645300
1411.0,5.731200,1.056700,0.645300
1412.0,5.731400,1.056700,0.645300
1413.0,5.730700,1.056700,0.645300
1414.0,5.731200,1.056700,0.645200
1415.0,5.731300,1.056700,0.645200
1416.0,5.731000,1.056700,0.645200
1417.0,5.730800,1.056700,0.645200
1418.0,5.730800,1.056700,0.645200
1419.0,5.731100,1.056700,0.645200
1420.0,5.730400,1.056600,0.645100
1421.0,5.730300,1.056600,0.645100
1422.0,5.730400,1.056700,0.645100
1423.0,5.730500,1.056600,0.645100
1424.0,5.730800,1.056700,0.645000
1425.0,5.731200,1.056700,0.644900
1426.0,5.731800,1.056700,0.644900
1427.0,5.732100,1.056800,0.644900
1428.0,5.732100,1.056800,0.645000
1429.0,5.731700,1.056800,0.644900
1430.0,5.731800,1.056800,0.644900
1431.0,5.732100,1.056800,0.645000
1432.0,5.732000,1.056800,0.645000
1433.0,5.732400,1.056800,0.645000
1434.0,5.732300,1.056800,0.645000
1435.0,5.732700,1.056800,0.645000
1436.0,5.732900,1.056800,0.645000
1437.0,5.732800,1.056800,0.645000
1438.0,5.732500,1.056800,0.645100
1439.0,5.732800,1.056800,0.645000
1440.0,5.732800,1.056800,0.645000
1441.0,5.733400,1.056800,0.645000
1442.0,5.733900,1.056800,0.645000
1443.0,5.733500,1.056800,0.644900
