# time step,model 2 server believed rewards, model 2 true rewards, random true rewards
146.0,19.913400,0.058100,0.193200
147.0,19.913900,0.057800,0.193700
148.0,19.914500,0.057400,0.194000
149.0,19.914900,0.057200,0.193500
150.0,19.915000,0.057000,0.193600
151.0,19.914900,0.056900,0.193700
152.0,19.915500,0.056500,0.193900
153.0,19.915400,0.056500,0.194100
154.0,19.915800,0.056200,0.194000
155.0,19.916300,0.055900,0.194000
156.0,19.916600,0.055800,0.194100
157.0,19.917000,0.055600,0.194500
158.0,19.917500,0.055300,0.194300
159.0,19.917900,0.055000,0.194100
160.0,19.918300,0.054700,0.194800
161.0,19.918400,0.054500,0.194500
162.0,19.918300,0.054400,0.194300
163.0,19.918500,0.054200,0.194200
164.0,19.918900,0.053900,0.194600
165.0,19.919400,0.053600,0.194500
166.0,19.919800,0.053300,0.195100
167.0,19.920200,0.053200,0.194600
168.0,19.920600,0.053000,0.194800
169.0,19.920900,0.052700,0.195300
170.0,19.921200,0.052500,0.195500
171.0,19.921500,0.052300,0.195400
172.0,19.921900,0.052000,0.195100
173.0,19.922300,0.051800,0.194800
174.0,19.922600,0.051600,0.194900
175.0,19.923000,0.051300,0.194700
176.0,19.923400,0.051100,0.195200
177.0,19.923700,0.050900,0.195200
178.0,19.923800,0.050700,0.195100
179.0,19.924200,0.050600,0.195100
180.0,19.924400,0.050400,0.195200
181.0,19.924800,0.050200,0.195200
182.0,19.925100,0.050000,0.195400
183.0,19.925200,0.049900,0.195300
184.0,19.925400,0.049700,0.195100
185.0,19.925500,0.049700,0.195100
186.0,19.925700,0.049500,0.195500
187.0,19.926000,0.049300,0.195700
188.0,19.926400,0.049000,0.195600
189.0,19.926700,0.048900,0.195500
190.0,19.927100,0.048600,0.195700
191.0,19.927200,0.048500,0.195700
192.0,19.927200,0.048500,0.195600
193.0,19.927400,0.048300,0.195400
194.0,19.927700,0.048100,0.195700
195.0,19.928100,0.047900,0.195700
196.0,19.928400,0.047700,0.195300
197.0,19.928800,0.047500,0.195400
198.0,19.929000,0.047300,0.195300
199.0,19.929200,0.047100,0.195400
200.0,19.929400,0.047000,0.195800
201.0,19.929700,0.046800,0.195700
202.0,19.930000,0.046600,0.195600
203.0,19.930200,0.046400,0.195700
204.0,19.930500,0.046200,0.195500
205.0,19.930700,0.046100,0.195800
206.0,19.931000,0.046000,0.195900
207.0,19.931400,0.045700,0.196100
208.0,19.931700,0.045500,0.196300
209.0,19.931900,0.045500,0.196300
210.0,19.932000,0.045300,0.196400
211.0,19.932300,0.045200,0.195900
212.0,19.932400,0.045000,0.195800
213.0,19.932700,0.044800,0.195700
214.0,19.932900,0.044700,0.195700
215.0,19.933200,0.044600,0.196000
216.0,19.933300,0.044400,0.196100
217.0,19.933400,0.044300,0.196000
218.0,19.933500,0.044200,0.196000
219.0,19.933800,0.044000,0.196300
220.0,19.934000,0.043800,0.196000
221.0,19.934100,0.043700,0.196100
222.0,19.934400,0.043500,0.196200
223.0,19.934700,0.043300,0.196000
224.0,19.934700,0.043300,0.196000
225.0,19.935000,0.043100,0.195800
226.0,19.935300,0.042900,0.196000
227.0,19.935600,0.042700,0.196300
228.0,19.935600,0.042600,0.196200
229.0,19.935900,0.042400,0.195900
230.0,19.936000,0.042300,0.195900
231.0,19.936200,0.042200,0.196100
232.0,19.936500,0.042000,0.196300
233.0,19.936500,0.041800,0.196400
234.0,19.936800,0.041700,0.196500
235.0,19.937000,0.041500,0.196400
236.0,19.937100,0.041500,0.196600
237.0,19.937300,0.041400,0.196500
238.0,19.937600,0.041200,0.196500
239.0,19.937800,0.041000,0.197100
240.0,19.938100,0.040900,0.197100
241.0,19.938100,0.040900,0.197000
242.0,19.938300,0.040700,0.197000
243.0,19.938400,0.040700,0.196800
244.0,19.938600,0.040500,0.196400
245.0,19.938800,0.040400,0.196200
246.0,19.938900,0.040300,0.196400
247.0,19.939100,0.040200,0.196500
248.0,19.939200,0.040000,0.196700
249.0,19.939400,0.039900,0.196500
250.0,19.939600,0.039800,0.196400
251.0,19.939800,0.039600,0.196300
252.0,19.940000,0.039500,0.196300
253.0,19.940100,0.039400,0.196000
254.0,19.940200,0.039300,0.196500
255.0,19.940400,0.039100,0.196500
256.0,19.940600,0.039000,0.196400
257.0,19.940800,0.038900,0.196600
258.0,19.940900,0.038800,0.196800
259.0,19.941200,0.038600,0.196900
260.0,19.941300,0.038500,0.196700
261.0,19.941500,0.038400,0.196900
262.0,19.941700,0.038300,0.196800
263.0,19.941800,0.038200,0.196900
264.0,19.942000,0.038100,0.196700
265.0,19.942200,0.037900,0.196600
266.0,19.942400,0.037800,0.196400
267.0,19.942500,0.037700,0.196600
268.0,19.942800,0.037500,0.196300
269.0,19.942900,0.037500,0.196300
270.0,19.943000,0.037400,0.196000
271.0,19.943200,0.037300,0.196100
272.0,19.943400,0.037200,0.196200
273.0,19.943400,0.037200,0.196300
274.0,19.943500,0.037100,0.196200
275.0,19.943700,0.037000,0.196100
276.0,19.943900,0.037000,0.196200
277.0,19.944000,0.036900,0.196100
278.0,19.944200,0.036700,0.196300
279.0,19.944200,0.036700,0.196100
280.0,19.944300,0.036700,0.196300
281.0,19.944400,0.036600,0.196200
282.0,19.944600,0.036500,0.196500
283.0,19.944800,0.036400,0.196500
284.0,19.944900,0.036300,0.196600
285.0,19.945000,0.036200,0.196600
286.0,19.945200,0.036100,0.196500
287.0,19.945300,0.036000,0.196600
288.0,19.945500,0.035900,0.196600
289.0,19.945700,0.035800,0.196800
290.0,19.945900,0.035700,0.197000
291.0,19.945900,0.035600,0.197000
292.0,19.946000,0.035500,0.197400
293.0,19.946100,0.035500,0.197100
294.0,19.946200,0.035400,0.197100
295.0,19.946300,0.035300,0.197300
296.0,19.946500,0.035200,0.197500
297.0,19.946700,0.035100,0.197400
298.0,19.946900,0.035000,0.197600
299.0,19.947000,0.034900,0.197500
300.0,19.947200,0.034800,0.197600
301.0,19.947300,0.034700,0.197700
302.0,19.947500,0.034600,0.197900
303.0,19.947500,0.034600,0.197900
304.0,19.947700,0.034400,0.197900
305.0,19.947700,0.034400,0.197900
306.0,19.947900,0.034200,0.197800
307.0,19.948100,0.034100,0.197600
308.0,19.948200,0.034100,0.197500
309.0,19.948200,0.034100,0.197400
310.0,19.948400,0.034000,0.197400
311.0,19.948500,0.033900,0.197400
312.0,19.948700,0.033800,0.197400
313.0,19.948800,0.033700,0.197200
314.0,19.949000,0.033600,0.197000
315.0,19.949100,0.033500,0.196900
316.0,19.949300,0.033400,0.196700
317.0,19.949400,0.033300,0.196600
318.0,19.949600,0.033200,0.196400
319.0,19.949600,0.033200,0.196500
320.0,19.949700,0.033200,0.196700
321.0,19.949900,0.033100,0.196700
322.0,19.950000,0.033000,0.196800
323.0,19.950200,0.032800,0.196700
324.0,19.950300,0.032700,0.196700
325.0,19.950500,0.032600,0.196700
326.0,19.950600,0.032500,0.196700
327.0,19.950500,0.032600,0.196400
328.0,19.950600,0.032500,0.196400
329.0,19.950600,0.032400,0.196400
330.0,19.950800,0.032300,0.196500
331.0,19.950900,0.032200,0.196600
332.0,19.951100,0.032100,0.196500
333.0,19.951200,0.032000,0.196500
334.0,19.951300,0.031900,0.196500
335.0,19.951500,0.031800,0.196500
336.0,19.951600,0.031700,0.196500
337.0,19.951800,0.031600,0.196600
338.0,19.951900,0.031600,0.196900
339.0,19.952000,0.031500,0.197000
340.0,19.952100,0.031400,0.197300
341.0,19.952300,0.031300,0.197300
342.0,19.952300,0.031300,0.197400
343.0,19.952400,0.031200,0.197600
344.0,19.952500,0.031100,0.197700
345.0,19.952500,0.031100,0.197700
346.0,19.952600,0.031000,0.197700
347.0,19.952700,0.031000,0.197600
348.0,19.952900,0.030900,0.197600
349.0,19.953000,0.030800,0.197700
350.0,19.953100,0.030800,0.197700
351.0,19.953100,0.030800,0.197500
352.0,19.953300,0.030700,0.197400
353.0,19.953400,0.030600,0.197200
354.0,19.953500,0.030500,0.197300
355.0,19.953600,0.030500,0.197300
356.0,19.953700,0.030400,0.197300
357.0,19.953800,0.030300,0.197200
358.0,19.953900,0.030300,0.197200
359.0,19.953900,0.030200,0.197100
360.0,19.954100,0.030100,0.197000
361.0,19.954100,0.030100,0.197200
362.0,19.953900,0.030100,0.197200
363.0,19.954000,0.030100,0.197100
364.0,19.954200,0.030000,0.197100
365.0,19.954300,0.029900,0.197100
366.0,19.954400,0.029800,0.197200
367.0,19.954600,0.029800,0.197100
368.0,19.954700,0.029700,0.197100
369.0,19.954800,0.029600,0.196900
370.0,19.954900,0.029600,0.197100
371.0,19.955000,0.029500,0.197200
372.0,19.955200,0.029400,0.197000
373.0,19.955200,0.029400,0.196900
374.0,19.955300,0.029300,0.196800
375.0,19.955400,0.029300,0.196800
376.0,19.955500,0.029200,0.196800
377.0,19.955500,0.029200,0.196600
378.0,19.955600,0.029200,0.196700
379.0,19.955600,0.029100,0.196800
380.0,19.955600,0.029100,0.196800
381.0,19.955700,0.029000,0.196800
382.0,19.955800,0.029000,0.197100
383.0,19.955800,0.028900,0.197000
384.0,19.955900,0.028900,0.197100
385.0,19.955900,0.028800,0.197200
386.0,19.956100,0.028800,0.197300
387.0,19.956100,0.028700,0.197200
388.0,19.956200,0.028600,0.197100
389.0,19.956300,0.028600,0.197200
390.0,19.956300,0.028600,0.197300
391.0,19.956400,0.028500,0.197200
392.0,19.956500,0.028500,0.197200
393.0,19.956600,0.028400,0.197200
394.0,19.956700,0.028400,0.197200
395.0,19.956800,0.028300,0.197400
396.0,19.956900,0.028200,0.197100
397.0,19.956900,0.028200,0.197400
398.0,19.957000,0.028100,0.197400
399.0,19.957100,0.028000,0.197300
400.0,19.957100,0.028100,0.197300
401.0,19.957200,0.028000,0.197400
402.0,19.957300,0.027900,0.197400
403.0,19.957300,0.027900,0.197300
404.0,19.957500,0.027800,0.197400
405.0,19.957600,0.027700,0.197300
406.0,19.957700,0.027700,0.197400
