# time step,model 2 server believed rewards,model 2 true rewards,
199.0,19.889400,0.055300
200.0,19.890000,0.055000
201.0,19.890500,0.054700
202.0,19.881200,0.059400
203.0,19.881800,0.059100
204.0,19.882400,0.058800
205.0,19.882900,0.058500
206.0,19.883500,0.058300
207.0,19.884100,0.058000
208.0,19.884600,0.057700
209.0,19.885200,0.057400
210.0,19.885700,0.057100
211.0,19.886300,0.056900
212.0,19.886800,0.056600
213.0,19.887300,0.056300
214.0,19.887900,0.056100
215.0,19.888400,0.055800
216.0,19.888900,0.055600
217.0,19.889400,0.055300
218.0,19.889900,0.055000
219.0,19.890400,0.054800
220.0,19.890900,0.054500
221.0,19.891400,0.054300
222.0,19.891900,0.054100
223.0,19.892400,0.053800
224.0,19.892900,0.053600
225.0,19.888900,0.057800
226.0,19.889400,0.057500
227.0,19.889900,0.057300
228.0,19.890400,0.057000
229.0,19.890800,0.056800
230.0,19.891300,0.056500
231.0,19.891800,0.056300
232.0,19.892200,0.056000
233.0,19.892700,0.055800
234.0,19.893200,0.055600
235.0,19.893600,0.055300
236.0,19.894100,0.055100
237.0,19.894500,0.054900
238.0,19.895000,0.054600
239.0,19.895400,0.054400
240.0,19.895800,0.054200
241.0,19.896300,0.053900
242.0,19.896700,0.053700
243.0,19.897100,0.053500
244.0,19.897500,0.053300
245.0,19.898000,0.053100
246.0,19.898400,0.052800
247.0,19.898800,0.052600
248.0,19.899200,0.052400
249.0,19.899600,0.052200
250.0,19.900000,0.052000
251.0,19.900400,0.051800
252.0,19.900800,0.051600
253.0,19.901200,0.051400
254.0,19.901600,0.051200
255.0,19.902000,0.051000
256.0,19.902300,0.050800
257.0,19.902700,0.050600
258.0,19.903100,0.050400
259.0,19.903500,0.050200
260.0,19.903800,0.050000
261.0,19.904200,0.049800
262.0,19.904600,0.049600
263.0,19.904900,0.049400
264.0,19.905300,0.049200
265.0,19.905700,0.049100
266.0,19.906000,0.048900
267.0,19.906400,0.048700
268.0,19.906700,0.048500
269.0,19.907100,0.048300
270.0,19.907400,0.048100
271.0,19.907700,0.048000
272.0,19.908100,0.047800
273.0,19.908400,0.047600
274.0,19.908800,0.047400
275.0,19.909100,0.047300
276.0,19.909400,0.047100
277.0,19.909700,0.046900
278.0,19.910100,0.046800
279.0,19.910400,0.046600
280.0,19.910700,0.046400
281.0,19.911000,0.046300
282.0,19.911300,0.046100
283.0,19.911700,0.045900
284.0,19.912000,0.045800
285.0,19.912300,0.045600
286.0,19.912600,0.045500
287.0,19.912900,0.045300
288.0,19.913200,0.045100
289.0,19.913500,0.045000
290.0,19.913800,0.044800
291.0,19.914100,0.044700
292.0,19.914400,0.044500
293.0,19.914700,0.044400
294.0,19.915000,0.044200
295.0,19.915300,0.044100
296.0,19.915500,0.043900
297.0,19.915800,0.043800
298.0,19.916100,0.043600
299.0,19.916400,0.043500
300.0,19.916700,0.043300
301.0,19.916900,0.043200
302.0,19.917200,0.043000
303.0,19.917500,0.042900
304.0,19.917800,0.042800
305.0,19.918000,0.042600
306.0,19.918300,0.042500
307.0,19.918600,0.042300
308.0,19.918800,0.042200
309.0,19.919100,0.042100
310.0,19.919400,0.041900
311.0,19.919600,0.041800
312.0,19.919900,0.041700
313.0,19.920100,0.041500
314.0,19.920400,0.041400
315.0,19.920600,0.041300
316.0,19.920900,0.041100
317.0,19.921100,0.041000
318.0,19.921400,0.040900
319.0,19.921600,0.040800
320.0,19.921900,0.040600
321.0,19.922100,0.040500
322.0,19.922400,0.040400
323.0,19.922600,0.040200
324.0,19.922800,0.040100
325.0,19.923100,0.040000
326.0,19.923300,0.039900
327.0,19.923500,0.039800
328.0,19.923800,0.039600
329.0,19.924000,0.039500
330.0,19.924200,0.039400
331.0,19.924500,0.039300
332.0,19.924700,0.039200
333.0,19.924900,0.039000
334.0,19.925100,0.038900
335.0,19.925400,0.038800
336.0,19.925600,0.038700
337.0,19.925800,0.038600
338.0,19.926000,0.038500
339.0,19.926300,0.038300
340.0,19.926500,0.038200
341.0,19.926700,0.038100
342.0,19.926900,0.038000
343.0,19.927100,0.037900
344.0,19.927300,0.037800
345.0,19.927500,0.037700
346.0,19.927700,0.037600
347.0,19.928000,0.037500
348.0,19.928200,0.037400
349.0,19.928400,0.037200
350.0,19.928600,0.037100
351.0,19.928800,0.037000
352.0,19.929000,0.036900
353.0,19.929200,0.036800
354.0,19.929400,0.036700
355.0,19.929600,0.036600
356.0,19.929800,0.036500
357.0,19.930000,0.036400
358.0,19.930200,0.036300
359.0,19.930400,0.036200
360.0,19.930600,0.036100
361.0,19.930700,0.036000
362.0,19.930900,0.035900
363.0,19.931100,0.035800
364.0,19.931300,0.035700
365.0,19.931500,0.035600
366.0,19.931700,0.035500
367.0,19.931900,0.035400
368.0,19.932100,0.035300
369.0,19.932200,0.035200
370.0,19.932400,0.035100
371.0,19.932600,0.035000
372.0,19.932800,0.034900
373.0,19.933000,0.034900
374.0,19.933200,0.034800
375.0,19.933300,0.034700
376.0,19.933500,0.034600
377.0,19.933700,0.034500
378.0,19.933900,0.034400
379.0,19.934000,0.034300
380.0,19.934200,0.034200
381.0,19.934400,0.034100
382.0,19.934600,0.034000
383.0,19.934700,0.033900
384.0,19.934900,0.033900
385.0,19.935100,0.033800
386.0,19.935200,0.033700
387.0,19.935400,0.033600
388.0,19.935600,0.033500
389.0,19.935700,0.033400
390.0,19.935900,0.033300
391.0,19.936100,0.033200
392.0,19.936200,0.033200
393.0,19.936400,0.033100
394.0,19.936500,0.033000
395.0,19.936700,0.032900
396.0,19.936900,0.032800
397.0,19.937000,0.032700
398.0,19.937200,0.032700
399.0,19.937300,0.032600
400.0,19.937500,0.032500
401.0,19.937700,0.032400
402.0,19.937800,0.032300
403.0,19.938000,0.032300
404.0,19.938100,0.032200
405.0,19.938300,0.032100
406.0,19.938400,0.032000
407.0,19.938600,0.031900
408.0,19.938700,0.031900
409.0,19.938900,0.031800
410.0,19.939000,0.031700
411.0,19.939200,0.031600
412.0,19.939300,0.031600
413.0,19.939500,0.031500
414.0,19.939600,0.031400
415.0,19.939800,0.031300
416.0,19.939900,0.031200
417.0,19.940000,0.031200
418.0,19.940200,0.031100
419.0,19.940300,0.031000
420.0,19.940500,0.031000
421.0,19.940600,0.030900
422.0,19.940800,0.030800
423.0,19.940900,0.030700
424.0,19.941000,0.030700
425.0,19.941200,0.030600
426.0,19.941300,0.030500
427.0,19.941500,0.030400
428.0,19.941600,0.030400
429.0,19.941700,0.030300
430.0,19.941900,0.030200
431.0,19.942000,0.030200
432.0,19.942100,0.030100
433.0,19.942300,0.030000
434.0,19.942400,0.030000
435.0,19.942500,0.029900
436.0,19.942700,0.029800
437.0,19.942800,0.029700
438.0,19.942900,0.029700
439.0,19.943100,0.029600
440.0,19.943200,0.029500
441.0,19.943300,0.029500
442.0,19.943400,0.029400
443.0,19.943600,0.029300
444.0,19.943700,0.029300
445.0,19.943800,0.029200
446.0,19.943900,0.029100
447.0,19.944100,0.029100
448.0,19.944200,0.029000
449.0,19.944300,0.029000
450.0,19.944400,0.028900
451.0,19.944600,0.028800
452.0,19.944700,0.028800
453.0,19.944800,0.028700
454.0,19.944900,0.028600
455.0,19.945100,0.028600
456.0,19.945200,0.028500
457.0,19.945300,0.028400
458.0,19.945400,0.028400
459.0,19.945500,0.028300
460.0,19.939100,0.032600
461.0,19.939300,0.032500
462.0,19.939400,0.032500
463.0,19.939500,0.032400
464.0,19.939700,0.032300
465.0,19.939800,0.032300
466.0,19.939900,0.032200
467.0,19.940000,0.032100
468.0,19.940200,0.032100
469.0,19.940300,0.032000
470.0,19.940400,0.031900
471.0,19.940600,0.031800
472.0,19.940700,0.031800
473.0,19.940800,0.031700
474.0,19.940900,0.031600
475.0,19.941100,0.031600
476.0,19.941200,0.031500
477.0,19.941300,0.031400
478.0,19.941400,0.031400
479.0,19.941500,0.031300
480.0,19.941700,0.031200
481.0,19.941800,0.031200
482.0,19.941900,0.031100
483.0,19.942000,0.031100
484.0,19.942100,0.031000
485.0,19.942300,0.030900
486.0,19.942400,0.030900
487.0,19.942500,0.030800
488.0,19.942600,0.030700
489.0,19.942700,0.030700
490.0,19.942900,0.030600
491.0,19.943000,0.030500
492.0,19.943100,0.030500
493.0,19.943200,0.030400
494.0,19.943300,0.030400
495.0,19.943400,0.030300
496.0,19.943500,0.030200
497.0,19.943700,0.030200
498.0,19.943800,0.030100
499.0,19.943900,0.030100
500.0,19.944000,0.030000
501.0,19.944100,0.029900
502.0,19.944200,0.029900
503.0,19.944300,0.029800
504.0,19.944400,0.029800
505.0,19.944600,0.029700
506.0,19.944700,0.029600
507.0,19.944800,0.029600
508.0,19.944900,0.029500
509.0,19.945000,0.029500
510.0,19.945100,0.029400
511.0,19.945200,0.029400
512.0,19.945300,0.029300
513.0,19.945400,0.029200
514.0,19.945500,0.029200
515.0,19.945600,0.029100
516.0,19.945700,0.029100
517.0,19.945800,0.029000
518.0,19.945900,0.029000
519.0,19.946100,0.028900
520.0,19.946200,0.028800
521.0,19.946300,0.028800
522.0,19.946400,0.028700
523.0,19.946500,0.028700
524.0,19.946600,0.028600
525.0,19.946700,0.028600
526.0,19.946800,0.028500
527.0,19.946900,0.028500
528.0,19.947000,0.028400
529.0,19.947100,0.028400
530.0,19.947200,0.028300
531.0,19.947300,0.028200
532.0,19.947400,0.028200
533.0,19.947500,0.028100
534.0,19.947600,0.028100
535.0,19.947700,0.028000
536.0,19.947800,0.028000
537.0,19.947900,0.027900
538.0,19.948000,0.027900
539.0,19.948100,0.027800
540.0,19.948100,0.027800
541.0,19.948200,0.027700
542.0,19.948300,0.027700
543.0,19.948400,0.027600
544.0,19.948500,0.027600
545.0,19.948600,0.027500
546.0,19.948700,0.027500
547.0,19.948800,0.027400
548.0,19.948900,0.027400
549.0,19.943500,0.029100
550.0,19.943600,0.029100
551.0,19.943700,0.029000
552.0,19.943800,0.029000
553.0,19.943900,0.028900
554.0,19.944000,0.028900
555.0,19.944100,0.028800
556.0,19.944200,0.028800
557.0,19.944300,0.028700
558.0,19.944400,0.028700
559.0,19.944500,0.028600
560.0,19.942900,0.030400
561.0,19.943000,0.030300
562.0,19.943100,0.030200
563.0,19.943200,0.030200
564.0,19.943300,0.030100
565.0,19.943400,0.030100
566.0,19.943500,0.030000
567.0,19.943600,0.030000
568.0,19.943700,0.029900
569.0,19.943800,0.029900
570.0,19.943900,0.029800
571.0,19.944000,0.029800
572.0,19.944100,0.029700
573.0,19.944200,0.029700
574.0,19.944300,0.029600
575.0,19.944300,0.029600
576.0,19.944400,0.029500
577.0,19.944500,0.029500
578.0,19.944600,0.029400
579.0,19.944700,0.029400
580.0,19.944800,0.029300
581.0,19.944900,0.029300
582.0,19.945000,0.029200
583.0,19.945100,0.029200
584.0,19.945200,0.029100
585.0,19.945300,0.029100
586.0,19.945400,0.029000
587.0,19.945500,0.029000
588.0,19.945600,0.028900
589.0,19.945700,0.028900
590.0,19.945800,0.028800
591.0,19.945900,0.028800
592.0,19.945900,0.028700
593.0,19.946000,0.028700
594.0,19.946100,0.028600
595.0,19.946200,0.028600
596.0,19.946300,0.028500
597.0,19.946400,0.028500
598.0,19.946500,0.028400
599.0,19.946600,0.028400
600.0,19.946700,0.028300
601.0,19.946800,0.028300
602.0,19.946800,0.028200
603.0,19.946900,0.028200
604.0,19.947000,0.028100
605.0,19.947100,0.028100
606.0,19.947200,0.028100
607.0,19.947300,0.028000
608.0,19.947400,0.028000
609.0,19.947500,0.027900
610.0,19.947500,0.027900
611.0,19.947600,0.027800
612.0,19.947700,0.027800
613.0,19.947800,0.027700
614.0,19.947900,0.027700
615.0,19.948000,0.027600
616.0,19.948100,0.027600
617.0,19.948100,0.027600
618.0,19.948200,0.027500
619.0,19.948300,0.027500
620.0,19.948400,0.027400
621.0,19.948500,0.027400
622.0,19.948600,0.027300
623.0,19.948600,0.027300
624.0,19.948700,0.027200
625.0,19.948800,0.027200
626.0,19.948900,0.027200
627.0,19.949000,0.027100
628.0,19.949000,0.027100
629.0,19.949100,0.027000
630.0,19.949200,0.027000
631.0,19.949300,0.026900
632.0,19.949400,0.026900
633.0,19.949400,0.026900
634.0,19.949500,0.026800
635.0,19.949600,0.026800
636.0,19.949700,0.026700
637.0,19.949800,0.026700
638.0,19.949800,0.026600
639.0,19.949900,0.026600
640.0,19.950000,0.026600
641.0,19.950100,0.026500
642.0,19.950200,0.026500
643.0,19.950200,0.026400
644.0,19.950300,0.026400
645.0,19.950400,0.026400
646.0,19.950500,0.026300
647.0,19.950500,0.026300
648.0,19.950600,0.026200
649.0,19.950700,0.026200
650.0,19.950800,0.026200
651.0,19.950800,0.026100
652.0,19.950900,0.026100
653.0,19.951000,0.026000
654.0,19.951100,0.026000
655.0,19.951100,0.026000
656.0,19.951200,0.025900
657.0,19.951300,0.025900
658.0,19.951400,0.025800
659.0,19.951400,0.025800
660.0,19.951500,0.025800
661.0,19.951600,0.025700
662.0,19.951700,0.025700
663.0,19.951700,0.025600
664.0,19.951800,0.025600
665.0,19.951900,0.025600
666.0,19.952000,0.025500
667.0,19.952000,0.025500
668.0,19.952100,0.025400
669.0,19.952200,0.025400
670.0,19.952200,0.025400
671.0,19.952300,0.025300
672.0,19.952400,0.025300
673.0,19.952500,0.025300
674.0,19.952500,0.025200
675.0,19.952600,0.025200
676.0,19.952700,0.025100
677.0,19.952700,0.025100
678.0,19.952800,0.025100
679.0,19.952900,0.025000
680.0,19.952900,0.025000
681.0,19.953000,0.025000
682.0,19.953100,0.024900
683.0,19.953100,0.024900
684.0,19.953200,0.024900
685.0,19.953300,0.024800
686.0,19.953400,0.024800
687.0,19.953400,0.024700
688.0,19.953500,0.024700
689.0,19.953600,0.024700
690.0,19.953600,0.024600
691.0,19.953700,0.024600
692.0,19.953800,0.024600
693.0,19.953800,0.024500
694.0,19.953900,0.024500
695.0,19.954000,0.024500
696.0,19.954000,0.024400
697.0,19.954100,0.024400
698.0,19.954200,0.024400
699.0,19.954200,0.024300
700.0,19.954300,0.024300
701.0,19.954400,0.024300
702.0,19.954400,0.024200
703.0,19.954500,0.024200
704.0,19.954500,0.024100
705.0,19.954600,0.024100
706.0,19.954700,0.024100
707.0,19.954700,0.024000
708.0,19.954800,0.024000
709.0,19.954900,0.024000
710.0,19.954900,0.023900
711.0,19.955000,0.023900
712.0,19.955100,0.023900
713.0,19.955100,0.023800
714.0,19.955200,0.023800
715.0,19.955200,0.023800
716.0,19.955300,0.023700
717.0,19.955400,0.023700
718.0,19.955400,0.023700
719.0,19.955500,0.023600
720.0,19.955600,0.023600
721.0,19.955600,0.023600
722.0,19.955700,0.023500
723.0,19.955700,0.023500
724.0,19.955800,0.023500
725.0,19.955900,0.023400
726.0,19.955900,0.023400
727.0,19.956000,0.023400
728.0,19.956000,0.023400
729.0,19.956100,0.023300
730.0,19.956200,0.023300
731.0,19.956200,0.023300
732.0,19.956300,0.023200
733.0,19.956300,0.023200
734.0,19.956400,0.023200
735.0,19.956500,0.023100
736.0,19.956500,0.023100
737.0,19.956600,0.023100
738.0,19.956600,0.023000
739.0,19.956700,0.023000
740.0,19.956800,0.023000
741.0,19.956800,0.022900
742.0,19.956900,0.022900
743.0,19.956900,0.022900
744.0,19.957000,0.022800
745.0,19.957000,0.022800
746.0,19.957100,0.022800
747.0,19.957200,0.022800
748.0,19.957200,0.022700
749.0,19.957300,0.022700
750.0,19.957300,0.022700
751.0,19.957400,0.022600
752.0,19.957400,0.022600
753.0,19.957500,0.022600
754.0,19.957600,0.022500
755.0,19.957600,0.022500
756.0,19.957700,0.022500
757.0,19.957700,0.022500
758.0,19.957800,0.022400
759.0,19.957800,0.022400
760.0,19.957900,0.022400
761.0,19.958000,0.022300
762.0,19.958000,0.022300
763.0,19.958100,0.022300
764.0,19.958100,0.022300
765.0,19.958200,0.022200
766.0,19.958200,0.022200
767.0,19.958300,0.022200
768.0,19.958300,0.022100
769.0,19.958400,0.022100
770.0,19.958400,0.022100
771.0,19.958500,0.022000
772.0,19.958500,0.022000
773.0,19.958600,0.022000
774.0,19.958700,0.022000
775.0,19.958700,0.021900
776.0,19.958800,0.021900
777.0,19.958800,0.021900
778.0,19.958900,0.021900
779.0,19.958900,0.021800
780.0,19.959000,0.021800
781.0,19.959000,0.021800
782.0,19.959100,0.021700
783.0,19.959100,0.021700
784.0,19.959200,0.021700
785.0,19.959200,0.021700
786.0,19.959300,0.021600
787.0,19.959300,0.021600
788.0,19.959400,0.021600
789.0,19.959400,0.021500
790.0,19.959500,0.021500
791.0,19.959500,0.021500
792.0,19.959600,0.021500
793.0,19.959600,0.021400
794.0,19.959700,0.021400
795.0,19.959700,0.021400
796.0,19.959800,0.021400
797.0,19.959800,0.021300
798.0,19.959900,0.021300
799.0,19.959900,0.021300
800.0,19.960000,0.021300
801.0,19.960000,0.021200
802.0,19.960100,0.021200
803.0,19.960100,0.021200
804.0,19.960200,0.021100
805.0,19.960200,0.021100
806.0,19.960300,0.021100
807.0,19.960300,0.021100
808.0,19.960400,0.021000
809.0,19.960400,0.021000
810.0,19.960500,0.021000
811.0,19.960500,0.021000
812.0,19.960600,0.020900
813.0,19.960600,0.020900
814.0,19.960700,0.020900
815.0,19.960700,0.020900
816.0,19.960800,0.020800
817.0,19.960800,0.020800
818.0,19.960900,0.020800
819.0,19.960900,0.020800
820.0,19.961000,0.020700
821.0,19.961000,0.020700
822.0,19.961100,0.020700
823.0,19.961100,0.020700
824.0,19.961200,0.020600
825.0,19.961200,0.020600
826.0,19.961300,0.020600
827.0,19.961300,0.020600
828.0,19.961400,0.020500
829.0,19.961400,0.020500
830.0,19.961400,0.020500
831.0,19.961500,0.020500
832.0,19.961500,0.020400
833.0,19.961600,0.020400
834.0,19.961600,0.020400
835.0,19.961700,0.020400
836.0,19.961700,0.020300
837.0,19.961800,0.020300
838.0,19.961800,0.020300
839.0,19.961900,0.020300
840.0,19.961900,0.020200
841.0,19.962000,0.020200
842.0,19.962000,0.020200
843.0,19.962000,0.020200
844.0,19.962100,0.020100
845.0,19.962100,0.020100
846.0,19.962200,0.020100
847.0,19.962200,0.020100
848.0,19.962300,0.020000
849.0,19.962300,0.020000
850.0,19.962400,0.020000
851.0,19.962400,0.020000
852.0,19.962400,0.020000
853.0,19.962500,0.019900
854.0,19.962500,0.019900
855.0,19.962600,0.019900
856.0,19.962600,0.019900
857.0,19.962700,0.019800
858.0,19.962700,0.019800
859.0,19.962700,0.019800
860.0,19.962800,0.019800
861.0,19.962800,0.019700
862.0,19.962900,0.019700
863.0,19.962900,0.019700
864.0,19.963000,0.019700
865.0,19.963000,0.019700
866.0,19.963000,0.019600
867.0,19.963100,0.019600
868.0,19.963100,0.019600
869.0,19.963200,0.019600
870.0,19.963200,0.019500
871.0,19.963300,0.019500
872.0,19.963300,0.019500
873.0,19.963300,0.019500
874.0,19.963400,0.019500
875.0,19.963400,0.019400
876.0,19.963500,0.019400
877.0,19.963500,0.019400
878.0,19.963600,0.019400
879.0,19.963600,0.019300
880.0,19.963600,0.019300
881.0,19.963700,0.019300
882.0,19.963700,0.019300
883.0,19.963800,0.019300
884.0,19.963800,0.019200
885.0,19.963800,0.019200
886.0,19.963900,0.019200
887.0,19.963900,0.019200
888.0,19.964000,0.019100
889.0,19.964000,0.019100
890.0,19.964000,0.019100
891.0,19.964100,0.019100
892.0,19.964100,0.019100
893.0,19.964200,0.019000
894.0,19.964200,0.019000
895.0,19.964200,0.019000
896.0,19.964300,0.019000
897.0,19.964300,0.019000
898.0,19.964400,0.018900
899.0,19.964400,0.018900
900.0,19.964400,0.018900
901.0,19.964500,0.018900
902.0,19.964500,0.018800
903.0,19.964600,0.018800
904.0,19.964600,0.018800
905.0,19.964600,0.018800
906.0,19.964700,0.018800
907.0,19.964700,0.018700
908.0,19.964800,0.018700
909.0,19.964800,0.018700
910.0,19.964800,0.018700
911.0,19.964900,0.018700
912.0,19.964900,0.018600
913.0,19.965000,0.018600
914.0,19.965000,0.018600
915.0,19.965000,0.018600
916.0,19.965100,0.018600
917.0,19.965100,0.018500
918.0,19.965100,0.018500
919.0,19.965200,0.018500
920.0,19.965200,0.018500
921.0,19.965300,0.018500
922.0,19.965300,0.018400
923.0,19.965300,0.018400
924.0,19.965400,0.018400
925.0,19.965400,0.018400
926.0,19.965400,0.018400
927.0,19.965500,0.018300
928.0,19.965500,0.018300
929.0,19.965600,0.018300
930.0,19.965600,0.018300
931.0,19.965600,0.018300
932.0,19.965700,0.018200
933.0,19.965700,0.018200
934.0,19.965700,0.018200
935.0,19.965800,0.018200
936.0,19.965800,0.018200
937.0,19.965800,0.018100
938.0,19.965900,0.018100
939.0,19.965900,0.018100
940.0,19.966000,0.018100
941.0,19.966000,0.018100
942.0,19.966000,0.018000
943.0,19.966100,0.018000
944.0,19.966100,0.018000
945.0,19.966100,0.018000
946.0,19.966200,0.018000
947.0,19.966200,0.018000
948.0,19.966200,0.017900
949.0,19.966300,0.017900
950.0,19.966300,0.017900
951.0,19.966400,0.017900
952.0,19.966400,0.017900
953.0,19.966400,0.017800
954.0,19.966500,0.017800
955.0,19.966500,0.017800
956.0,19.966500,0.017800
957.0,19.966600,0.017800
958.0,19.966600,0.017700
959.0,19.966600,0.017700
960.0,19.966700,0.017700
961.0,19.966700,0.017700
962.0,19.966700,0.017700
963.0,19.966800,0.017700
964.0,19.966800,0.017600
965.0,19.966800,0.017600
966.0,19.966900,0.017600
967.0,19.966900,0.017600
968.0,19.966900,0.017600
969.0,19.967000,0.017500
970.0,19.967000,0.017500
971.0,19.967000,0.017500
972.0,19.967100,0.017500
973.0,19.967100,0.017500
974.0,19.967100,0.017500
975.0,19.967200,0.017400
976.0,19.967200,0.017400
977.0,19.967200,0.017400
978.0,19.967300,0.017400
979.0,19.967300,0.017400
980.0,19.967300,0.017300
981.0,19.967400,0.017300
982.0,19.967400,0.017300
983.0,19.967400,0.017300
984.0,19.967500,0.017300
985.0,19.967500,0.017300
986.0,19.967500,0.017200
987.0,19.967600,0.017200
988.0,19.967600,0.017200
989.0,19.967600,0.017200
990.0,19.967700,0.017200
991.0,19.967700,0.017200
992.0,19.967700,0.017100
993.0,19.967800,0.017100
994.0,19.967800,0.017100
995.0,19.967800,0.017100
996.0,19.967900,0.017100
