# time step,model 2 server believed rewards, model 2 true rewards, random true rewards
81.0,10.764300,0.643300,0.191500
82.0,10.719900,0.646700,0.191300
83.0,10.688700,0.649200,0.191300
84.0,10.649900,0.652000,0.191100
85.0,10.608700,0.655200,0.190700
86.0,10.573700,0.657700,0.190700
87.0,10.533300,0.660700,0.191000
88.0,10.504900,0.662800,0.190500
89.0,10.472400,0.665200,0.189600
90.0,10.437000,0.667700,0.189700
91.0,10.405900,0.670100,0.189200
92.0,10.376800,0.672300,0.189600
93.0,10.352000,0.674200,0.189900
94.0,10.327600,0.676000,0.189600
95.0,10.295900,0.678200,0.189800
96.0,10.260600,0.680700,0.190400
97.0,10.229300,0.683200,0.190600
98.0,10.202400,0.685200,0.190600
99.0,10.173700,0.687400,0.190700
100.0,10.148600,0.689300,0.191200
101.0,10.117800,0.691600,0.190800
102.0,10.093100,0.693400,0.190700
103.0,10.062900,0.695700,0.190700
104.0,10.041500,0.697400,0.191300
105.0,10.015900,0.699300,0.191300
106.0,9.985300,0.701600,0.191400
107.0,9.955900,0.703700,0.191100
108.0,9.925100,0.706000,0.191400
109.0,9.905800,0.707500,0.191600
110.0,9.877300,0.709600,0.191300
111.0,9.855000,0.711400,0.190900
112.0,9.823900,0.713700,0.190900
113.0,9.795300,0.715800,0.190700
114.0,9.771200,0.717500,0.191000
115.0,9.748000,0.719300,0.191000
116.0,9.722300,0.721300,0.191000
117.0,9.703200,0.722700,0.191200
118.0,9.680700,0.724400,0.191700
119.0,9.660800,0.725900,0.191300
120.0,9.640800,0.727400,0.190800
121.0,9.621800,0.728800,0.191200
122.0,9.602000,0.730200,0.191100
123.0,9.582900,0.731700,0.191000
124.0,9.564200,0.733100,0.191300
125.0,9.547800,0.734400,0.191000
126.0,9.526700,0.736000,0.191100
127.0,9.511000,0.737200,0.191300
128.0,9.491100,0.738700,0.191200
129.0,9.482500,0.739400,0.191400
130.0,9.465400,0.740700,0.191800
131.0,9.445600,0.742100,0.191800
132.0,9.428900,0.743400,0.191400
133.0,9.414700,0.744500,0.192000
134.0,9.396900,0.745900,0.192300
135.0,9.377600,0.747300,0.192200
136.0,9.355400,0.749000,0.192200
137.0,9.337600,0.750300,0.192300
138.0,9.321200,0.751500,0.192200
139.0,9.304400,0.752800,0.191900
140.0,9.287100,0.754100,0.191700
141.0,9.276800,0.754800,0.192300
142.0,9.259600,0.756100,0.192100
143.0,9.244100,0.757300,0.192000
144.0,9.228100,0.758500,0.191900
145.0,9.211900,0.759700,0.192400
146.0,9.197000,0.760800,0.193300
147.0,9.179700,0.762000,0.193400
148.0,9.164600,0.763200,0.193900
149.0,9.146800,0.764600,0.194300
150.0,9.133300,0.765600,0.194400
151.0,9.116000,0.766900,0.194400
152.0,9.098000,0.768200,0.194100
153.0,9.080600,0.769500,0.194200
154.0,9.067700,0.770500,0.194400
155.0,9.059900,0.771200,0.194600
156.0,9.044400,0.772300,0.194900
157.0,9.025400,0.773700,0.194900
158.0,9.011500,0.774700,0.194900
159.0,8.999600,0.775700,0.195000
160.0,8.985900,0.776700,0.195100
161.0,8.976700,0.777400,0.195200
162.0,8.962700,0.778500,0.195700
163.0,8.949600,0.779400,0.195600
164.0,8.937600,0.780400,0.195900
165.0,8.923600,0.781400,0.195700
166.0,8.911500,0.782300,0.195300
167.0,8.899100,0.783200,0.195800
168.0,8.884900,0.784300,0.195800
169.0,8.876800,0.785000,0.195700
170.0,8.865100,0.785800,0.195500
171.0,8.854900,0.786600,0.195300
172.0,8.845400,0.787400,0.195200
173.0,8.835100,0.788200,0.195300
174.0,8.825500,0.788900,0.195200
175.0,8.813900,0.789700,0.195900
176.0,8.803200,0.790500,0.196000
177.0,8.792700,0.791300,0.196500
178.0,8.780400,0.792200,0.197000
179.0,8.768900,0.793000,0.197200
180.0,8.755600,0.794000,0.197100
181.0,8.744800,0.794800,0.197300
182.0,8.734200,0.795600,0.197200
183.0,8.722000,0.796400,0.197300
184.0,8.713700,0.797100,0.197400
185.0,8.705800,0.797700,0.197700
186.0,8.697000,0.798300,0.197700
187.0,8.687400,0.799000,0.197700
188.0,8.675900,0.799900,0.197900
189.0,8.663600,0.800800,0.197700
190.0,8.652800,0.801600,0.197500
191.0,8.644800,0.802200,0.197300
192.0,8.635900,0.802900,0.197200
193.0,8.626600,0.803600,0.196800
194.0,8.619500,0.804100,0.196800
195.0,8.609500,0.804900,0.196900
196.0,8.600300,0.805600,0.196700
197.0,8.590200,0.806300,0.196800
198.0,8.581400,0.807000,0.196600
199.0,8.573500,0.807500,0.196400
200.0,8.563300,0.808300,0.196400
201.0,8.553500,0.809000,0.196200
202.0,8.543700,0.809800,0.196300
203.0,8.533200,0.810500,0.196300
204.0,8.523900,0.811200,0.196100
205.0,8.516400,0.811800,0.196200
206.0,8.510300,0.812300,0.196500
207.0,8.503200,0.812800,0.196500
208.0,8.492400,0.813600,0.196600
209.0,8.482900,0.814300,0.196500
210.0,8.474400,0.815000,0.196100
211.0,8.466500,0.815500,0.195900
212.0,8.457000,0.816200,0.196000
213.0,8.447700,0.816900,0.196500
214.0,8.438100,0.817700,0.196400
215.0,8.429800,0.818300,0.196400
216.0,8.420900,0.818900,0.196300
217.0,8.413000,0.819500,0.196000
218.0,8.406800,0.820000,0.195900
219.0,8.397900,0.820600,0.196300
220.0,8.390400,0.821200,0.196300
221.0,8.381700,0.821800,0.196200
222.0,8.375400,0.822300,0.196000
223.0,8.365800,0.823000,0.196100
224.0,8.357800,0.823600,0.195900
225.0,8.349600,0.824200,0.195900
226.0,8.341100,0.824900,0.196100
227.0,8.334400,0.825400,0.195900
228.0,8.326000,0.826000,0.195900
229.0,8.321200,0.826400,0.195900
230.0,8.312500,0.827000,0.196300
231.0,8.305400,0.827500,0.196300
232.0,8.296300,0.828200,0.196400
233.0,8.291600,0.828500,0.196400
234.0,8.284200,0.829100,0.196500
235.0,8.277500,0.829600,0.196400
236.0,8.271900,0.830000,0.196700
237.0,8.263500,0.830700,0.196900
238.0,8.256800,0.831200,0.196900
239.0,8.250800,0.831600,0.196900
240.0,8.243100,0.832200,0.197100
241.0,8.234800,0.832800,0.196900
242.0,8.227100,0.833400,0.197000
243.0,8.218800,0.834000,0.196700
244.0,8.213700,0.834400,0.196800
245.0,8.207600,0.834900,0.196900
246.0,8.201200,0.835300,0.197300
247.0,8.194600,0.835800,0.197100
248.0,8.189300,0.836200,0.197000
249.0,8.180900,0.836800,0.196600
250.0,8.175500,0.837200,0.196600
251.0,8.169100,0.837700,0.196500
252.0,8.162800,0.838200,0.196300
253.0,8.155800,0.838700,0.196100
254.0,8.148400,0.839300,0.196200
255.0,8.142200,0.839700,0.196400
256.0,8.136900,0.840100,0.196200
257.0,8.129500,0.840700,0.196000
258.0,8.123100,0.841200,0.195800
259.0,8.118100,0.841500,0.196100
260.0,8.111400,0.842000,0.196100
261.0,8.106000,0.842500,0.196200
262.0,8.101400,0.842800,0.196100
263.0,8.096500,0.843200,0.196100
264.0,8.091600,0.843500,0.195900
265.0,8.087400,0.843800,0.196100
266.0,8.080600,0.844400,0.196200
267.0,8.076700,0.844600,0.196600
268.0,8.070000,0.845100,0.196200
269.0,8.064100,0.845600,0.196400
270.0,8.060400,0.845900,0.196200
271.0,8.053700,0.846300,0.196200
272.0,8.048100,0.846800,0.196100
273.0,8.042600,0.847200,0.196000
274.0,8.039200,0.847400,0.196100
275.0,8.032300,0.848000,0.195900
276.0,8.027900,0.848300,0.196000
277.0,8.023100,0.848600,0.196100
278.0,8.018800,0.849000,0.195900
279.0,8.014000,0.849300,0.196000
280.0,8.008200,0.849800,0.195900
281.0,8.002400,0.850200,0.195900
282.0,7.997800,0.850500,0.196100
283.0,7.993700,0.850800,0.196300
284.0,7.987800,0.851300,0.196300
285.0,7.981800,0.851700,0.196400
286.0,7.975700,0.852200,0.196400
287.0,7.970700,0.852500,0.196300
288.0,7.965300,0.853000,0.196500
289.0,7.959900,0.853400,0.196500
290.0,7.953400,0.853800,0.196200
291.0,7.947600,0.854300,0.196500
292.0,7.943300,0.854600,0.196600
293.0,7.938100,0.855000,0.196700
294.0,7.934300,0.855300,0.196700
295.0,7.929600,0.855600,0.196700
296.0,7.923900,0.856000,0.196600
297.0,7.917700,0.856500,0.196400
298.0,7.913600,0.856800,0.196300
299.0,7.909100,0.857200,0.196100
300.0,7.905500,0.857400,0.196200
301.0,7.899900,0.857800,0.196500
302.0,7.896400,0.858100,0.196400
303.0,7.891200,0.858500,0.196600
304.0,7.886300,0.858800,0.196500
305.0,7.880600,0.859300,0.196500
306.0,7.875300,0.859700,0.196500
307.0,7.871000,0.860000,0.196400
308.0,7.865700,0.860400,0.196500
309.0,7.860800,0.860800,0.196500
310.0,7.855700,0.861200,0.196400
311.0,7.851700,0.861400,0.196400
312.0,7.848900,0.861700,0.196300
313.0,7.845300,0.861900,0.196100
314.0,7.839200,0.862400,0.196100
315.0,7.833700,0.862800,0.196000
316.0,7.827900,0.863200,0.196100
317.0,7.825200,0.863400,0.196000
318.0,7.820300,0.863800,0.196200
319.0,7.816300,0.864100,0.196200
320.0,7.811900,0.864400,0.196200
321.0,7.806600,0.864800,0.196100
322.0,7.803100,0.865100,0.195900
323.0,7.799500,0.865400,0.195800
324.0,7.794400,0.865700,0.196000
325.0,7.790600,0.866000,0.196000
326.0,7.785400,0.866400,0.196200
327.0,7.780900,0.866700,0.196200
328.0,7.776800,0.867000,0.196100
329.0,7.772200,0.867400,0.196100
330.0,7.767200,0.867800,0.196200
331.0,7.763100,0.868100,0.196100
332.0,7.758100,0.868400,0.195800
333.0,7.754100,0.868700,0.195900
334.0,7.750600,0.869000,0.196000
335.0,7.746600,0.869300,0.195900
336.0,7.742300,0.869600,0.196000
337.0,7.738000,0.869900,0.195900
338.0,7.734800,0.870200,0.195800
339.0,7.730100,0.870500,0.195900
340.0,7.725400,0.870900,0.196000
341.0,7.720400,0.871200,0.196100
342.0,7.716200,0.871500,0.196300
343.0,7.713100,0.871800,0.196200
344.0,7.709200,0.872100,0.196000
345.0,7.705400,0.872300,0.196100
346.0,7.701200,0.872700,0.196000
347.0,7.697100,0.873000,0.196200
348.0,7.693400,0.873200,0.196100
349.0,7.690100,0.873500,0.196000
350.0,7.686500,0.873800,0.196100
351.0,7.682600,0.874100,0.196200
352.0,7.677600,0.874400,0.196300
353.0,7.674100,0.874700,0.196300
354.0,7.669700,0.875000,0.196300
355.0,7.665700,0.875300,0.196200
356.0,7.662600,0.875600,0.196400
357.0,7.661300,0.875700,0.196300
358.0,7.657800,0.875900,0.196400
359.0,7.653900,0.876200,0.196300
360.0,7.650900,0.876400,0.196200
361.0,7.646500,0.876800,0.196000
362.0,7.643000,0.877000,0.196200
363.0,7.639100,0.877300,0.196100
364.0,7.635500,0.877600,0.196300
365.0,7.631400,0.877900,0.196200
366.0,7.627900,0.878100,0.196200
367.0,7.623800,0.878400,0.196200
368.0,7.620300,0.878700,0.196400
369.0,7.617100,0.878900,0.196300
370.0,7.613800,0.879200,0.196200
371.0,7.610300,0.879400,0.196200
372.0,7.606700,0.879700,0.196400
373.0,7.603400,0.879900,0.196400
374.0,7.600300,0.880200,0.196300
375.0,7.599000,0.880300,0.196500
376.0,7.595100,0.880600,0.196700
377.0,7.591900,0.880800,0.196800
378.0,7.588400,0.881100,0.196800
379.0,7.584400,0.881300,0.196800
380.0,7.580600,0.881600,0.196900
381.0,7.577200,0.881900,0.196900
382.0,7.573700,0.882100,0.197000
383.0,7.570200,0.882400,0.197000
384.0,7.567900,0.882600,0.197000
385.0,7.564800,0.882800,0.197300
386.0,7.561100,0.883100,0.197400
387.0,7.557500,0.883400,0.197300
388.0,7.554200,0.883600,0.197100
389.0,7.551300,0.883800,0.197000
390.0,7.548700,0.884000,0.196900
391.0,7.545100,0.884300,0.197000
392.0,7.541100,0.884600,0.197200
393.0,7.537500,0.884800,0.197300
394.0,7.534300,0.885100,0.197400
395.0,7.530700,0.885300,0.197400
396.0,7.529200,0.885500,0.197600
397.0,7.527700,0.885600,0.197600
398.0,7.524200,0.885800,0.197600
399.0,7.521500,0.886000,0.197600
400.0,7.518400,0.886300,0.197700
401.0,7.515900,0.886500,0.197800
402.0,7.513500,0.886600,0.197800
403.0,7.509800,0.886900,0.197900
404.0,7.506500,0.887200,0.197800
405.0,7.504100,0.887400,0.197800
406.0,7.501400,0.887600,0.197900
407.0,7.498400,0.887800,0.198000
408.0,7.495700,0.888000,0.197800
409.0,7.492100,0.888300,0.197800
410.0,7.489100,0.888500,0.197800
411.0,7.486900,0.888700,0.197900
412.0,7.483600,0.888900,0.198100
413.0,7.480600,0.889200,0.198100
414.0,7.478000,0.889300,0.197900
415.0,7.474800,0.889600,0.197700
416.0,7.472200,0.889800,0.197800
417.0,7.469600,0.890000,0.197800
418.0,7.466800,0.890200,0.198000
419.0,7.463800,0.890400,0.198100
420.0,7.461000,0.890600,0.198300
421.0,7.457900,0.890900,0.198300
422.0,7.456800,0.890900,0.198400
423.0,7.454000,0.891200,0.198500
424.0,7.451500,0.891300,0.198500
425.0,7.448400,0.891600,0.198700
426.0,7.445900,0.891800,0.198500
427.0,7.443000,0.892000,0.198600
428.0,7.440700,0.892100,0.198500
429.0,7.438600,0.892300,0.198500
430.0,7.435500,0.892500,0.198600
431.0,7.432200,0.892800,0.198700
432.0,7.429900,0.892900,0.198700
433.0,7.426700,0.893200,0.198600
434.0,7.424300,0.893400,0.198800
435.0,7.421400,0.893600,0.198900
436.0,7.418600,0.893800,0.198800
437.0,7.416000,0.894000,0.199000
438.0,7.413100,0.894200,0.199000
439.0,7.410200,0.894400,0.198900
440.0,7.408200,0.894600,0.198800
441.0,7.405700,0.894800,0.198900
442.0,7.403100,0.895000,0.198900
443.0,7.399900,0.895200,0.198900
444.0,7.398500,0.895300,0.198800
445.0,7.396000,0.895500,0.198700
446.0,7.393800,0.895700,0.198800
447.0,7.391300,0.895900,0.199000
448.0,7.390300,0.895900,0.199200
449.0,7.387300,0.896100,0.199100
450.0,7.384500,0.896400,0.199200
451.0,7.382900,0.896500,0.199200
452.0,7.380700,0.896700,0.199100
453.0,7.378900,0.896800,0.199100
454.0,7.377600,0.896900,0.199000
455.0,7.374800,0.897100,0.199000
456.0,7.373300,0.897200,0.199000
457.0,7.371400,0.897400,0.199100
458.0,7.368900,0.897500,0.199000
459.0,7.366500,0.897700,0.198800
460.0,7.363700,0.897900,0.198900
461.0,7.361100,0.898100,0.199000
462.0,7.359000,0.898300,0.199000
463.0,7.357600,0.898400,0.199100
464.0,7.355100,0.898600,0.199100
465.0,7.352800,0.898800,0.199300
466.0,7.350200,0.898900,0.199200
467.0,7.349400,0.899000,0.199300
468.0,7.347100,0.899200,0.199400
469.0,7.345200,0.899300,0.199300
470.0,7.343200,0.899500,0.199400
471.0,7.340300,0.899700,0.199300
472.0,7.338300,0.899900,0.199400
473.0,7.336400,0.900000,0.199500
474.0,7.334400,0.900100,0.199500
475.0,7.331900,0.900300,0.199500
476.0,7.330300,0.900500,0.199600
477.0,7.328400,0.900600,0.199900
478.0,7.326400,0.900800,0.199900
479.0,7.324500,0.900900,0.200000
480.0,7.322000,0.901100,0.199900
481.0,7.320000,0.901200,0.199900
482.0,7.317600,0.901400,0.200100
483.0,7.315700,0.901500,0.200000
484.0,7.313300,0.901700,0.200000
485.0,7.310800,0.901900,0.200000
486.0,7.308000,0.902100,0.200000
487.0,7.305600,0.902300,0.200000
488.0,7.303200,0.902500,0.200000
489.0,7.300900,0.902600,0.200000
490.0,7.298200,0.902800,0.200000
491.0,7.295800,0.903000,0.199900
492.0,7.294200,0.903100,0.199800
493.0,7.292200,0.903300,0.199800
494.0,7.290400,0.903400,0.199800
495.0,7.288000,0.903600,0.199900
496.0,7.286300,0.903700,0.199700
497.0,7.284400,0.903900,0.199600
498.0,7.282000,0.904000,0.199700
499.0,7.279400,0.904200,0.199700
500.0,7.278000,0.904300,0.199800
501.0,7.275900,0.904500,0.199800
502.0,7.273900,0.904600,0.199800
503.0,7.271400,0.904800,0.199800
504.0,7.269200,0.905000,0.200100
505.0,7.267800,0.905100,0.199800
506.0,7.266200,0.905200,0.199800
507.0,7.264800,0.905300,0.199800
508.0,7.263000,0.905500,0.199900
509.0,7.261400,0.905600,0.200000
510.0,7.260000,0.905700,0.200000
511.0,7.258600,0.905800,0.200100
512.0,7.256800,0.905900,0.200100
513.0,7.255100,0.906000,0.200200
514.0,7.253200,0.906200,0.200100
515.0,7.251000,0.906300,0.200000
516.0,7.249100,0.906500,0.200000
517.0,7.246700,0.906700,0.200000
518.0,7.244600,0.906800,0.200100
519.0,7.243400,0.906900,0.200000
520.0,7.241800,0.907000,0.199900
521.0,7.240800,0.907100,0.199900
522.0,7.238700,0.907300,0.199900
523.0,7.236600,0.907400,0.200000
524.0,7.234800,0.907600,0.200000
525.0,7.233000,0.907700,0.200000
526.0,7.230700,0.907900,0.200100
527.0,7.228600,0.908000,0.200000
528.0,7.226500,0.908200,0.200100
529.0,7.225000,0.908300,0.200000
530.0,7.222900,0.908500,0.200100
531.0,7.221100,0.908600,0.199900
532.0,7.219100,0.908700,0.199900
533.0,7.217100,0.908900,0.199900
534.0,7.215600,0.909000,0.199900
535.0,7.213800,0.909100,0.199900
536.0,7.211500,0.909300,0.199900
537.0,7.209100,0.909500,0.199900
538.0,7.207500,0.909600,0.199800
539.0,7.206000,0.909700,0.199800
540.0,7.204100,0.909900,0.199900
541.0,7.201700,0.910000,0.200000
542.0,7.200000,0.910100,0.200000
543.0,7.198300,0.910300,0.200200
544.0,7.196400,0.910400,0.200000
545.0,7.194700,0.910600,0.200000
546.0,7.192700,0.910700,0.200000
547.0,7.190700,0.910800,0.199900
548.0,7.189100,0.911000,0.199900
549.0,7.187200,0.911100,0.199900
550.0,7.185000,0.911300,0.200000
551.0,7.183900,0.911400,0.200000
552.0,7.182000,0.911500,0.200100
553.0,7.180500,0.911600,0.200100
554.0,7.178600,0.911800,0.200000
555.0,7.177300,0.911900,0.199900
556.0,7.176300,0.911900,0.200000
557.0,7.174100,0.912100,0.200000
558.0,7.173000,0.912200,0.200200
559.0,7.171100,0.912300,0.200200
560.0,7.169000,0.912500,0.200300
561.0,7.167500,0.912600,0.200300
562.0,7.165900,0.912700,0.200300
563.0,7.163900,0.912900,0.200400
564.0,7.161900,0.913000,0.200400
565.0,7.159600,0.913200,0.200500
566.0,7.157800,0.913300,0.200500
567.0,7.156300,0.913400,0.200500
568.0,7.154500,0.913600,0.200400
569.0,7.153000,0.913700,0.200400
570.0,7.151200,0.913800,0.200400
571.0,7.149200,0.914000,0.200300
572.0,7.147600,0.914100,0.200200
573.0,7.145900,0.914200,0.200100
574.0,7.143900,0.914400,0.200100
575.0,7.142600,0.914500,0.200100
576.0,7.141100,0.914600,0.200100
577.0,7.139000,0.914700,0.200100
578.0,7.137200,0.914800,0.200100
579.0,7.136000,0.914900,0.200000
580.0,7.134400,0.915100,0.200000
581.0,7.132600,0.915200,0.200000
582.0,7.130900,0.915300,0.199900
583.0,7.128900,0.915500,0.199900
584.0,7.127400,0.915600,0.199900
585.0,7.125500,0.915700,0.200000
586.0,7.124000,0.915800,0.200000
587.0,7.122300,0.915900,0.200000
588.0,7.120600,0.916100,0.199900
589.0,7.118700,0.916200,0.200100
590.0,7.117100,0.916300,0.200300
591.0,7.115200,0.916500,0.200400
592.0,7.113800,0.916600,0.200500
593.0,7.112200,0.916700,0.200400
594.0,7.110500,0.916800,0.200400
595.0,7.108900,0.916900,0.200300
596.0,7.107500,0.917000,0.200500
597.0,7.105800,0.917200,0.200400
598.0,7.104100,0.917300,0.200400
599.0,7.102500,0.917400,0.200400
600.0,7.100900,0.917500,0.200500
601.0,7.099400,0.917600,0.200600
602.0,7.097800,0.917800,0.200700
603.0,7.096200,0.917900,0.200900
604.0,7.094500,0.918000,0.200800
605.0,7.093400,0.918100,0.200900
606.0,7.091600,0.918200,0.200900
607.0,7.090200,0.918300,0.200900
608.0,7.088900,0.918400,0.200900
609.0,7.087300,0.918500,0.200900
610.0,7.086000,0.918600,0.200900
611.0,7.084500,0.918800,0.201100
612.0,7.083200,0.918900,0.201100
613.0,7.082000,0.918900,0.201100
614.0,7.080500,0.919100,0.201200
615.0,7.079200,0.919200,0.201300
616.0,7.078800,0.919200,0.201300
617.0,7.077300,0.919300,0.201400
618.0,7.075500,0.919400,0.201200
619.0,7.074000,0.919500,0.201300
620.0,7.073200,0.919600,0.201200
621.0,7.071700,0.919700,0.201100
622.0,7.070400,0.919800,0.201200
623.0,7.069400,0.919900,0.201300
624.0,7.068300,0.920000,0.201300
625.0,7.066700,0.920100,0.201200
626.0,7.066100,0.920100,0.201300
627.0,7.064900,0.920200,0.201200
628.0,7.063400,0.920400,0.201300
629.0,7.062300,0.920400,0.201300
630.0,7.061200,0.920500,0.201300
631.0,7.059600,0.920600,0.201200
632.0,7.058500,0.920700,0.201200
633.0,7.057000,0.920800,0.201100
634.0,7.055300,0.920900,0.201200
635.0,7.053900,0.921100,0.201200
636.0,7.052400,0.921200,0.201400
637.0,7.051000,0.921300,0.201400
638.0,7.049400,0.921400,0.201500
639.0,7.047700,0.921500,0.201500
640.0,7.046200,0.921600,0.201500
641.0,7.044700,0.921700,0.201600
642.0,7.042900,0.921900,0.201500
643.0,7.041700,0.921900,0.201400
644.0,7.041000,0.922000,0.201300
645.0,7.039800,0.922100,0.201200
646.0,7.038800,0.922200,0.201100
647.0,7.037200,0.922300,0.201100
648.0,7.036000,0.922400,0.201000
649.0,7.034900,0.922400,0.201000
650.0,7.033600,0.922500,0.201000
651.0,7.032000,0.922700,0.201000
652.0,7.030500,0.922800,0.201000
653.0,7.029300,0.922900,0.201000
654.0,7.027700,0.923000,0.200900
655.0,7.026600,0.923100,0.200900
656.0,7.025700,0.923100,0.200900
657.0,7.024300,0.923200,0.200800
658.0,7.023400,0.923300,0.200900
659.0,7.022300,0.923400,0.200900
660.0,7.020700,0.923500,0.200900
661.0,7.019500,0.923600,0.200900
662.0,7.017900,0.923700,0.200900
663.0,7.017200,0.923800,0.200900
664.0,7.016100,0.923900,0.200800
665.0,7.015200,0.923900,0.201000
666.0,7.013900,0.924000,0.201000
667.0,7.012800,0.924100,0.201100
668.0,7.011500,0.924200,0.201100
669.0,7.010200,0.924300,0.201100
670.0,7.009100,0.924400,0.201000
671.0,7.007600,0.924500,0.201100
672.0,7.006700,0.924600,0.201200
673.0,7.005400,0.924700,0.201200
674.0,7.004300,0.924700,0.201300
675.0,7.003200,0.924800,0.201300
676.0,7.002800,0.924900,0.201300
677.0,7.001500,0.925000,0.201300
678.0,7.000300,0.925100,0.201300
679.0,6.998800,0.925200,0.201300
680.0,6.997300,0.925300,0.201300
681.0,6.996000,0.925400,0.201300
682.0,6.994600,0.925500,0.201400
683.0,6.993300,0.925600,0.201300
684.0,6.991800,0.925700,0.201300
685.0,6.990700,0.925800,0.201100
686.0,6.989400,0.925900,0.201100
687.0,6.988300,0.925900,0.201000
688.0,6.987000,0.926000,0.201100
689.0,6.986200,0.926100,0.201100
690.0,6.985300,0.926200,0.201100
691.0,6.984300,0.926200,0.201100
692.0,6.983000,0.926300,0.201100
693.0,6.982000,0.926400,0.201100
694.0,6.980800,0.926500,0.201200
695.0,6.979800,0.926600,0.201300
696.0,6.978500,0.926700,0.201400
697.0,6.977900,0.926700,0.201400
698.0,6.977100,0.926800,0.201400
699.0,6.976400,0.926900,0.201500
700.0,6.975500,0.926900,0.201500
701.0,6.974100,0.927000,0.201400
702.0,6.973200,0.927100,0.201400
703.0,6.972000,0.927200,0.201300
704.0,6.971300,0.927300,0.201300
705.0,6.970000,0.927300,0.201300
706.0,6.968800,0.927400,0.201300
707.0,6.967400,0.927500,0.201200
708.0,6.966700,0.927600,0.201100
709.0,6.965300,0.927700,0.201100
710.0,6.964300,0.927800,0.201100
711.0,6.962900,0.927900,0.201100
712.0,6.961900,0.928000,0.201100
713.0,6.961000,0.928100,0.201200
714.0,6.960000,0.928100,0.201100
715.0,6.958600,0.928200,0.201100
716.0,6.958100,0.928300,0.201100
717.0,6.957500,0.928300,0.201100
718.0,6.956400,0.928400,0.201100
719.0,6.955000,0.928500,0.201000
720.0,6.954000,0.928600,0.200900
721.0,6.952900,0.928700,0.200900
722.0,6.951700,0.928800,0.200900
723.0,6.950800,0.928800,0.200800
724.0,6.950200,0.928900,0.200800
725.0,6.949500,0.928900,0.200700
726.0,6.948100,0.929000,0.200700
727.0,6.947200,0.929100,0.200700
728.0,6.946100,0.929200,0.200700
729.0,6.944900,0.929300,0.200700
730.0,6.944000,0.929300,0.200800
731.0,6.943000,0.929400,0.200800
732.0,6.942300,0.929500,0.200700
733.0,6.941400,0.929500,0.200700
