# time step,model 3 true rewards,random true rewards
16224.0,0.031200,0.030800
16225.0,0.031200,0.030800
16226.0,0.031200,0.030800
16227.0,0.031200,0.030800
16228.0,0.031200,0.030800
16229.0,0.031200,0.030800
16230.0,0.031200,0.030800
16231.0,0.031200,0.030800
16232.0,0.031200,0.030800
16233.0,0.031200,0.030800
16234.0,0.031200,0.030800
16235.0,0.031200,0.030800
16236.0,0.031200,0.030800
16237.0,0.031200,0.030800
16238.0,0.031200,0.030800
16239.0,0.031200,0.030800
16240.0,0.031200,0.030800
16241.0,0.031200,0.030800
16242.0,0.031200,0.030800
16243.0,0.031200,0.030800
16244.0,0.031200,0.030800
16245.0,0.031200,0.030800
16246.0,0.031200,0.030800
16247.0,0.031200,0.030800
16248.0,0.031200,0.030800
16249.0,0.031200,0.030800
16250.0,0.031200,0.030800
16251.0,0.031200,0.030800
16252.0,0.031200,0.030800
16253.0,0.031200,0.030800
16254.0,0.031200,0.030800
16255.0,0.031200,0.030800
16256.0,0.031200,0.030800
16257.0,0.031200,0.030800
16258.0,0.031200,0.030800
16259.0,0.031200,0.030800
16260.0,0.031100,0.030800
16261.0,0.031100,0.030700
16262.0,0.031100,0.030700
16263.0,0.031100,0.030700
16264.0,0.031100,0.030700
16265.0,0.031100,0.030700
16266.0,0.031100,0.030700
16267.0,0.031100,0.030700
16268.0,0.031100,0.030700
16269.0,0.031100,0.030700
16270.0,0.031100,0.030700
16271.0,0.031100,0.030700
16272.0,0.031100,0.030700
16273.0,0.031100,0.030700
16274.0,0.031100,0.030700
16275.0,0.031100,0.030700
16276.0,0.031100,0.030700
16277.0,0.031100,0.030700
16278.0,0.031100,0.030700
16279.0,0.031100,0.030700
16280.0,0.031100,0.030700
16281.0,0.031100,0.030700
16282.0,0.031100,0.030700
16283.0,0.031100,0.030700
16284.0,0.031100,0.030700
16285.0,0.031100,0.030700
16286.0,0.031100,0.030700
16287.0,0.031100,0.030700
16288.0,0.031100,0.030700
16289.0,0.031100,0.030700
16290.0,0.031100,0.030700
16291.0,0.031100,0.030700
16292.0,0.031100,0.030700
16293.0,0.031100,0.030700
16294.0,0.031100,0.030700
16295.0,0.031100,0.030700
16296.0,0.031100,0.030700
16297.0,0.031100,0.030700
16298.0,0.031100,0.030700
16299.0,0.031100,0.030700
16300.0,0.031100,0.030700
16301.0,0.031100,0.030700
16302.0,0.031100,0.030700
16303.0,0.031100,0.030700
16304.0,0.031100,0.030700
16305.0,0.031100,0.030700
16306.0,0.031100,0.030700
16307.0,0.031100,0.030700
16308.0,0.031100,0.030700
16309.0,0.031100,0.030700
16310.0,0.031100,0.030700
16311.0,0.031100,0.030700
16312.0,0.031000,0.030700
16313.0,0.031000,0.030700
16314.0,0.031000,0.030600
16315.0,0.031000,0.030600
16316.0,0.031000,0.030600
16317.0,0.031000,0.030600
16318.0,0.031000,0.030600
16319.0,0.031000,0.030600
16320.0,0.031000,0.030600
16321.0,0.031000,0.030600
16322.0,0.031000,0.030600
16323.0,0.031000,0.030600
16324.0,0.031000,0.030600
16325.0,0.031000,0.030600
16326.0,0.031000,0.030600
16327.0,0.031000,0.030600
16328.0,0.031000,0.030600
16329.0,0.031000,0.030600
16330.0,0.031000,0.030600
16331.0,0.031000,0.030600
16332.0,0.031000,0.030600
16333.0,0.031000,0.030600
16334.0,0.031000,0.030600
16335.0,0.031000,0.030600
16336.0,0.031000,0.030600
16337.0,0.031000,0.030600
16338.0,0.031000,0.030600
16339.0,0.031000,0.030600
16340.0,0.031000,0.030600
16341.0,0.031000,0.030600
16342.0,0.031000,0.030600
16343.0,0.031000,0.030600
16344.0,0.031000,0.030600
16345.0,0.031000,0.030600
16346.0,0.031000,0.030600
16347.0,0.031000,0.030600
16348.0,0.031000,0.030600
16349.0,0.031000,0.030600
16350.0,0.031000,0.030600
16351.0,0.031000,0.030600
16352.0,0.031000,0.030600
16353.0,0.031000,0.030600
16354.0,0.031000,0.030600
16355.0,0.031000,0.030600
16356.0,0.031000,0.030600
16357.0,0.031000,0.030600
16358.0,0.031000,0.030600
16359.0,0.031000,0.030600
16360.0,0.031000,0.030600
16361.0,0.031000,0.030600
16362.0,0.031000,0.030600
16363.0,0.031000,0.030600
16364.0,0.031000,0.030600
16365.0,0.030900,0.030600
16366.0,0.030900,0.030600
16367.0,0.030900,0.030500
16368.0,0.030900,0.030500
16369.0,0.030900,0.030500
16370.0,0.030900,0.030500
16371.0,0.030900,0.030500
16372.0,0.030900,0.030500
16373.0,0.030900,0.030500
16374.0,0.030900,0.030500
16375.0,0.030900,0.030500
16376.0,0.030900,0.030500
16377.0,0.030900,0.030500
16378.0,0.030900,0.030500
16379.0,0.030900,0.030500
16380.0,0.030900,0.030500
16381.0,0.030900,0.030500
16382.0,0.030900,0.030500
16383.0,0.030900,0.030500
16384.0,0.030900,0.030500
16385.0,0.030900,0.030500
16386.0,0.030900,0.030500
16387.0,0.030900,0.030500
16388.0,0.030900,0.030500
16389.0,0.030900,0.030500
16390.0,0.030900,0.030500
16391.0,0.030900,0.030500
16392.0,0.030900,0.030500
16393.0,0.030900,0.030500
16394.0,0.030900,0.030500
16395.0,0.030900,0.030500
16396.0,0.030900,0.030500
16397.0,0.030900,0.030500
16398.0,0.030900,0.030500
16399.0,0.030900,0.030500
16400.0,0.030900,0.030500
16401.0,0.030900,0.030500
16402.0,0.030900,0.030500
16403.0,0.030900,0.030500
16404.0,0.030900,0.030500
16405.0,0.030900,0.030500
16406.0,0.030900,0.030500
16407.0,0.030900,0.030500
16408.0,0.030900,0.030500
16409.0,0.030900,0.030500
16410.0,0.030900,0.030500
16411.0,0.030900,0.030500
16412.0,0.030900,0.030500
16413.0,0.030900,0.030500
16414.0,0.030900,0.030500
16415.0,0.030900,0.030500
16416.0,0.030900,0.030500
16417.0,0.030900,0.030500
16418.0,0.030800,0.030500
16419.0,0.030800,0.030500
16420.0,0.030800,0.030500
16421.0,0.030800,0.030400
16422.0,0.030800,0.030400
16423.0,0.030800,0.030400
16424.0,0.030800,0.030400
16425.0,0.030800,0.030400
16426.0,0.030800,0.030400
16427.0,0.030800,0.030400
16428.0,0.030800,0.030400
16429.0,0.030800,0.030400
16430.0,0.030800,0.030400
16431.0,0.030800,0.030400
16432.0,0.030800,0.030400
16433.0,0.030800,0.030400
16434.0,0.030800,0.030400
16435.0,0.030800,0.030400
16436.0,0.030800,0.030400
16437.0,0.030800,0.030400
16438.0,0.030800,0.030400
16439.0,0.030800,0.030400
16440.0,0.030800,0.030400
16441.0,0.030800,0.030400
16442.0,0.030800,0.030400
16443.0,0.030800,0.030400
16444.0,0.030800,0.030400
16445.0,0.030800,0.030400
16446.0,0.030800,0.030400
16447.0,0.030800,0.030400
16448.0,0.030800,0.030400
16449.0,0.030800,0.030400
16450.0,0.030800,0.030400
16451.0,0.030800,0.030400
16452.0,0.030800,0.030400
16453.0,0.030800,0.030400
16454.0,0.030800,0.030400
16455.0,0.030800,0.030400
16456.0,0.030800,0.030400
16457.0,0.030800,0.030400
16458.0,0.030800,0.030400
16459.0,0.030800,0.030400
16460.0,0.030800,0.030400
16461.0,0.030800,0.030400
16462.0,0.030800,0.030400
16463.0,0.030800,0.030400
16464.0,0.030800,0.030400
16465.0,0.030800,0.030400
16466.0,0.030800,0.030400
16467.0,0.030800,0.030400
16468.0,0.030800,0.030400
16469.0,0.030800,0.030400
16470.0,0.030800,0.030400
16471.0,0.030700,0.030400
16472.0,0.030700,0.030400
16473.0,0.030700,0.030400
16474.0,0.030700,0.030400
16475.0,0.030700,0.030300
16476.0,0.030700,0.030300
16477.0,0.030700,0.030300
16478.0,0.030700,0.030300
16479.0,0.030700,0.030300
16480.0,0.030700,0.030300
16481.0,0.030700,0.030300
16482.0,0.030700,0.030300
16483.0,0.030700,0.030300
16484.0,0.030700,0.030300
16485.0,0.030700,0.030300
16486.0,0.030700,0.030300
16487.0,0.030700,0.030300
16488.0,0.030700,0.030300
16489.0,0.030700,0.030300
16490.0,0.030700,0.030300
16491.0,0.030700,0.030300
16492.0,0.030700,0.030300
16493.0,0.030700,0.030300
16494.0,0.030700,0.030300
16495.0,0.030700,0.030300
16496.0,0.030700,0.030300
16497.0,0.030700,0.030300
16498.0,0.030700,0.030300
16499.0,0.030700,0.030300
16500.0,0.030700,0.030300
16501.0,0.030700,0.030300
16502.0,0.030700,0.030300
16503.0,0.030700,0.030300
16504.0,0.030700,0.030300
16505.0,0.030700,0.030300
16506.0,0.030700,0.030300
16507.0,0.030700,0.030300
16508.0,0.030700,0.030300
16509.0,0.030700,0.030300
16510.0,0.030700,0.030300
16511.0,0.030700,0.030300
16512.0,0.030700,0.030300
16513.0,0.030700,0.030300
16514.0,0.030700,0.030300
16515.0,0.030700,0.030300
16516.0,0.030700,0.030300
16517.0,0.030700,0.030300
16518.0,0.030700,0.030300
16519.0,0.030700,0.030300
16520.0,0.030700,0.030300
16521.0,0.030700,0.030300
16522.0,0.030700,0.030300
16523.0,0.030700,0.030300
16524.0,0.030700,0.030300
16525.0,0.030600,0.030300
16526.0,0.030600,0.030300
16527.0,0.030600,0.030300
16528.0,0.030600,0.030300
16529.0,0.030600,0.030200
16530.0,0.030600,0.030200
16531.0,0.030600,0.030200
16532.0,0.030600,0.030200
16533.0,0.030600,0.030200
16534.0,0.030600,0.030200
16535.0,0.030600,0.030200
16536.0,0.030600,0.030200
16537.0,0.030600,0.030200
16538.0,0.030600,0.030200
16539.0,0.030600,0.030200
16540.0,0.030600,0.030200
16541.0,0.030600,0.030200
16542.0,0.030600,0.030200
16543.0,0.030600,0.030200
16544.0,0.030600,0.030200
16545.0,0.030600,0.030200
16546.0,0.030600,0.030200
16547.0,0.030600,0.030200
16548.0,0.030600,0.030200
16549.0,0.030600,0.030200
16550.0,0.030600,0.030200
16551.0,0.030600,0.030200
16552.0,0.030600,0.030200
16553.0,0.030600,0.030200
16554.0,0.030600,0.030200
16555.0,0.030600,0.030200
16556.0,0.030600,0.030200
16557.0,0.030600,0.030200
16558.0,0.030600,0.030200
16559.0,0.030600,0.030200
16560.0,0.030600,0.030200
16561.0,0.030600,0.030200
16562.0,0.030600,0.030200
16563.0,0.030600,0.030200
16564.0,0.030600,0.030200
16565.0,0.030600,0.030200
16566.0,0.030600,0.030200
16567.0,0.030600,0.030200
16568.0,0.030600,0.030200
16569.0,0.030600,0.030200
16570.0,0.030600,0.030200
16571.0,0.030600,0.030200
16572.0,0.030600,0.030200
16573.0,0.030600,0.030200
16574.0,0.030600,0.030200
16575.0,0.030600,0.030200
16576.0,0.030600,0.030200
16577.0,0.030600,0.030200
16578.0,0.030600,0.030200
16579.0,0.030500,0.030200
16580.0,0.030500,0.030200
16581.0,0.030500,0.030200
16582.0,0.030500,0.030200
16583.0,0.030500,0.030200
16584.0,0.030500,0.030100
16585.0,0.030500,0.030100
16586.0,0.030500,0.030100
16587.0,0.030500,0.030100
16588.0,0.030500,0.030100
16589.0,0.030500,0.030100
16590.0,0.030500,0.030100
16591.0,0.030500,0.030100
16592.0,0.030500,0.030100
16593.0,0.030500,0.030100
16594.0,0.030500,0.030100
16595.0,0.030500,0.030100
16596.0,0.030500,0.030100
16597.0,0.030500,0.030100
16598.0,0.030500,0.030100
16599.0,0.030500,0.030100
16600.0,0.030500,0.030100
16601.0,0.030500,0.030100
16602.0,0.030500,0.030100
16603.0,0.030500,0.030100
16604.0,0.030500,0.030100
16605.0,0.030500,0.030100
16606.0,0.030500,0.030100
16607.0,0.030500,0.030100
16608.0,0.030500,0.030100
16609.0,0.030500,0.030100
16610.0,0.030500,0.030100
16611.0,0.030500,0.030100
16612.0,0.030500,0.030100
16613.0,0.030500,0.030100
16614.0,0.030500,0.030100
16615.0,0.030500,0.030100
16616.0,0.030500,0.030100
16617.0,0.030500,0.030100
16618.0,0.030500,0.030100
16619.0,0.030500,0.030100
16620.0,0.030500,0.030100
16621.0,0.030500,0.030100
16622.0,0.030500,0.030100
16623.0,0.030500,0.030100
16624.0,0.030500,0.030100
16625.0,0.030500,0.030100
16626.0,0.030500,0.030100
16627.0,0.030500,0.030100
16628.0,0.030500,0.030100
16629.0,0.030500,0.030100
16630.0,0.030500,0.030100
16631.0,0.030500,0.030100
16632.0,0.030500,0.030100
16633.0,0.030400,0.030100
16634.0,0.030400,0.030100
16635.0,0.030400,0.030100
16636.0,0.030400,0.030100
16637.0,0.030400,0.030100
16638.0,0.030400,0.030100
16639.0,0.030400,0.030000
16640.0,0.030400,0.030000
16641.0,0.030400,0.030000
16642.0,0.030400,0.030000
16643.0,0.030400,0.030000
16644.0,0.030400,0.030000
16645.0,0.030400,0.030000
16646.0,0.030400,0.030000
16647.0,0.030400,0.030000
16648.0,0.030400,0.030000
16649.0,0.030400,0.030000
16650.0,0.030400,0.030000
16651.0,0.030400,0.030000
16652.0,0.030400,0.030000
16653.0,0.030400,0.030000
16654.0,0.030400,0.030000
16655.0,0.030400,0.030000
16656.0,0.030400,0.030000
16657.0,0.030400,0.030000
16658.0,0.030400,0.030000
16659.0,0.030400,0.030000
16660.0,0.030400,0.030000
16661.0,0.030400,0.030000
16662.0,0.030400,0.030000
16663.0,0.030400,0.030000
16664.0,0.030400,0.030000
16665.0,0.030400,0.030000
16666.0,0.030400,0.030000
16667.0,0.030400,0.030000
16668.0,0.030400,0.030000
16669.0,0.030400,0.030000
16670.0,0.030400,0.030000
16671.0,0.030400,0.030000
16672.0,0.030400,0.030000
16673.0,0.030400,0.030000
16674.0,0.030400,0.030000
16675.0,0.030400,0.030000
16676.0,0.030400,0.030000
16677.0,0.030400,0.030000
16678.0,0.030400,0.030000
16679.0,0.030400,0.030000
16680.0,0.030400,0.030000
16681.0,0.030400,0.030000
16682.0,0.030400,0.030000
16683.0,0.030400,0.030000
16684.0,0.030400,0.030000
16685.0,0.030400,0.030000
16686.0,0.030400,0.030000
16687.0,0.030400,0.030000
16688.0,0.030300,0.030000
16689.0,0.030300,0.030000
16690.0,0.030300,0.030000
16691.0,0.030300,0.030000
16692.0,0.030300,0.030000
16693.0,0.030300,0.030000
16694.0,0.030300,0.030000
16695.0,0.030300,0.029900
16696.0,0.030300,0.029900
16697.0,0.030300,0.029900
16698.0,0.030300,0.029900
16699.0,0.030300,0.029900
16700.0,0.030300,0.029900
16701.0,0.030300,0.029900
16702.0,0.030300,0.029900
16703.0,0.030300,0.029900
16704.0,0.030300,0.029900
16705.0,0.030300,0.029900
16706.0,0.030300,0.029900
16707.0,0.030300,0.029900
16708.0,0.030300,0.029900
16709.0,0.030300,0.029900
16710.0,0.030300,0.029900
16711.0,0.030300,0.029900
16712.0,0.030300,0.029900
16713.0,0.030300,0.029900
16714.0,0.030300,0.029900
16715.0,0.030300,0.029900
16716.0,0.030300,0.029900
16717.0,0.030300,0.029900
16718.0,0.030300,0.029900
16719.0,0.030300,0.029900
16720.0,0.030300,0.029900
16721.0,0.030300,0.029900
16722.0,0.030300,0.029900
16723.0,0.030300,0.029900
16724.0,0.030300,0.029900
16725.0,0.030300,0.029900
16726.0,0.030300,0.029900
16727.0,0.030300,0.029900
16728.0,0.030300,0.029900
16729.0,0.030300,0.029900
16730.0,0.030300,0.029900
16731.0,0.030300,0.029900
16732.0,0.030300,0.029900
16733.0,0.030300,0.029900
16734.0,0.030300,0.029900
16735.0,0.030300,0.029900
16736.0,0.030300,0.029900
16737.0,0.030300,0.029900
16738.0,0.030300,0.029900
16739.0,0.030300,0.029900
16740.0,0.030300,0.029900
16741.0,0.030300,0.029900
16742.0,0.030300,0.029900
16743.0,0.030200,0.029900
16744.0,0.030200,0.029900
16745.0,0.030200,0.029900
16746.0,0.030200,0.029900
16747.0,0.030200,0.029900
16748.0,0.030200,0.029900
16749.0,0.030200,0.029900
16750.0,0.030200,0.029900
16751.0,0.030200,0.029800
16752.0,0.030200,0.029800
16753.0,0.030200,0.029800
16754.0,0.030200,0.029800
16755.0,0.030200,0.029800
16756.0,0.030200,0.029800
16757.0,0.030200,0.029800
16758.0,0.030200,0.029800
16759.0,0.030200,0.029800
16760.0,0.030200,0.029800
16761.0,0.030200,0.029800
16762.0,0.030200,0.029800
16763.0,0.030200,0.029800
16764.0,0.030200,0.029800
16765.0,0.030200,0.029800
16766.0,0.030200,0.029800
16767.0,0.030200,0.029800
16768.0,0.030200,0.029800
16769.0,0.030200,0.029800
16770.0,0.030200,0.029800
16771.0,0.030200,0.029800
16772.0,0.030200,0.029800
16773.0,0.030200,0.029800
16774.0,0.030200,0.029800
16775.0,0.030200,0.029800
16776.0,0.030200,0.029800
16777.0,0.030200,0.029800
16778.0,0.030200,0.029800
16779.0,0.030200,0.029800
16780.0,0.030200,0.029800
16781.0,0.030200,0.029800
16782.0,0.030200,0.029800
16783.0,0.030200,0.029800
16784.0,0.030200,0.029800
16785.0,0.030200,0.029800
16786.0,0.030200,0.029800
16787.0,0.030200,0.029800
16788.0,0.030200,0.029800
16789.0,0.030200,0.029800
16790.0,0.030200,0.029800
16791.0,0.030200,0.029800
16792.0,0.030200,0.029800
16793.0,0.030200,0.029800
16794.0,0.030200,0.029800
16795.0,0.030200,0.029800
16796.0,0.030200,0.029800
16797.0,0.030200,0.029800
16798.0,0.030200,0.029800
16799.0,0.030100,0.029800
16800.0,0.030100,0.029800
16801.0,0.030100,0.029800
16802.0,0.030100,0.029800
16803.0,0.030100,0.029800
16804.0,0.030100,0.029800
16805.0,0.030100,0.029800
16806.0,0.030100,0.029800
16807.0,0.030100,0.029700
16808.0,0.030100,0.029700
16809.0,0.030100,0.029700
16810.0,0.030100,0.029700
16811.0,0.030100,0.029700
16812.0,0.030100,0.029700
16813.0,0.030100,0.029700
16814.0,0.030100,0.029700
16815.0,0.030100,0.029700
16816.0,0.030100,0.029700
16817.0,0.030100,0.029700
16818.0,0.030100,0.029700
16819.0,0.030100,0.029700
16820.0,0.030100,0.029700
16821.0,0.030100,0.029700
16822.0,0.030100,0.029700
16823.0,0.030100,0.029700
16824.0,0.030100,0.029700
16825.0,0.030100,0.029700
16826.0,0.030100,0.029700
16827.0,0.030100,0.029700
16828.0,0.030100,0.029700
16829.0,0.030100,0.029700
16830.0,0.030100,0.029700
16831.0,0.030100,0.029700
16832.0,0.030100,0.029700
16833.0,0.030100,0.029700
16834.0,0.030100,0.029700
16835.0,0.030100,0.029700
16836.0,0.030100,0.029700
16837.0,0.030100,0.029700
16838.0,0.030100,0.029700
16839.0,0.030100,0.029700
16840.0,0.030100,0.029700
16841.0,0.030100,0.029700
16842.0,0.030100,0.029700
16843.0,0.030100,0.029700
16844.0,0.030100,0.029700
16845.0,0.030100,0.029700
16846.0,0.030100,0.029700
16847.0,0.030100,0.029700
16848.0,0.030100,0.029700
16849.0,0.030100,0.029700
16850.0,0.030100,0.029700
16851.0,0.030100,0.029700
16852.0,0.030100,0.029700
16853.0,0.030100,0.029700
16854.0,0.030100,0.029700
16855.0,0.030000,0.029700
16856.0,0.030000,0.029700
16857.0,0.030000,0.029700
16858.0,0.030000,0.029700
16859.0,0.030000,0.029700
16860.0,0.030000,0.029700
16861.0,0.030000,0.029700
16862.0,0.030000,0.029700
16863.0,0.030000,0.029700
16864.0,0.030000,0.029600
16865.0,0.030000,0.029600
16866.0,0.030000,0.029600
16867.0,0.030000,0.029600
16868.0,0.030000,0.029600
16869.0,0.030000,0.029600
16870.0,0.030000,0.029600
16871.0,0.030000,0.029600
16872.0,0.030000,0.029600
16873.0,0.030000,0.029600
16874.0,0.030000,0.029600
16875.0,0.030000,0.029600
16876.0,0.030000,0.029600
16877.0,0.030000,0.029600
16878.0,0.030000,0.029600
16879.0,0.030000,0.029600
16880.0,0.030000,0.029600
16881.0,0.030000,0.029600
16882.0,0.030000,0.029600
16883.0,0.030000,0.029600
16884.0,0.030000,0.029600
16885.0,0.030000,0.029600
16886.0,0.030000,0.029600
16887.0,0.030000,0.029600
16888.0,0.030000,0.029600
16889.0,0.030000,0.029600
16890.0,0.030000,0.029600
16891.0,0.030000,0.029600
16892.0,0.030000,0.029600
16893.0,0.030000,0.029600
16894.0,0.030000,0.029600
16895.0,0.030000,0.029600
16896.0,0.030000,0.029600
16897.0,0.030000,0.029600
16898.0,0.030000,0.029600
16899.0,0.030000,0.029600
16900.0,0.030000,0.029600
16901.0,0.030000,0.029600
16902.0,0.030000,0.029600
16903.0,0.030000,0.029600
16904.0,0.030000,0.029600
16905.0,0.030000,0.029600
16906.0,0.030000,0.029600
16907.0,0.030000,0.029600
16908.0,0.030000,0.029600
16909.0,0.030000,0.029600
16910.0,0.030000,0.029600
16911.0,0.029900,0.029600
16912.0,0.029900,0.029600
16913.0,0.029900,0.029600
16914.0,0.029900,0.029600
16915.0,0.029900,0.029600
16916.0,0.029900,0.029600
16917.0,0.029900,0.029600
16918.0,0.029900,0.029600
16919.0,0.029900,0.029600
16920.0,0.029900,0.029600
16921.0,0.029900,0.029500
16922.0,0.029900,0.029500
16923.0,0.029900,0.029500
16924.0,0.029900,0.029500
16925.0,0.029900,0.029500
16926.0,0.029900,0.029500
16927.0,0.029900,0.029500
16928.0,0.029900,0.029500
16929.0,0.029900,0.029500
16930.0,0.029900,0.029500
16931.0,0.029900,0.029500
16932.0,0.029900,0.029500
16933.0,0.029900,0.029500
16934.0,0.029900,0.029500
16935.0,0.029900,0.029500
16936.0,0.029900,0.029500
16937.0,0.029900,0.029500
16938.0,0.029900,0.029500
16939.0,0.029900,0.029500
16940.0,0.029900,0.029500
16941.0,0.029900,0.029500
16942.0,0.029900,0.029500
16943.0,0.029900,0.029500
16944.0,0.029900,0.029500
16945.0,0.029900,0.029500
16946.0,0.029900,0.029500
16947.0,0.029900,0.029500
16948.0,0.029900,0.029500
16949.0,0.029900,0.029500
16950.0,0.029900,0.029500
16951.0,0.029900,0.029500
16952.0,0.029900,0.029500
16953.0,0.029900,0.029500
16954.0,0.029900,0.029500
16955.0,0.029900,0.029500
16956.0,0.029900,0.029500
16957.0,0.029900,0.029500
16958.0,0.029900,0.029500
16959.0,0.029900,0.029500
16960.0,0.029900,0.029500
16961.0,0.029900,0.029500
16962.0,0.029900,0.029500
16963.0,0.029900,0.029500
16964.0,0.029900,0.029500
16965.0,0.029900,0.029500
16966.0,0.029900,0.029500
16967.0,0.029900,0.029500
16968.0,0.029800,0.029500
16969.0,0.029800,0.029500
16970.0,0.029800,0.029500
16971.0,0.029800,0.029500
16972.0,0.029800,0.029500
16973.0,0.029800,0.029500
16974.0,0.029800,0.029500
16975.0,0.029800,0.029500
16976.0,0.029800,0.029500
16977.0,0.029800,0.029500
16978.0,0.029800,0.029400
16979.0,0.029800,0.029400
16980.0,0.029800,0.029400
16981.0,0.029800,0.029400
16982.0,0.029800,0.029400
16983.0,0.029800,0.029400
16984.0,0.029800,0.029400
16985.0,0.029800,0.029400
16986.0,0.029800,0.029400
16987.0,0.029800,0.029400
16988.0,0.029800,0.029400
16989.0,0.029800,0.029400
16990.0,0.029800,0.029400
16991.0,0.029800,0.029400
16992.0,0.029800,0.029400
16993.0,0.029800,0.029400
16994.0,0.029800,0.029400
16995.0,0.029800,0.029400
16996.0,0.029800,0.029400
16997.0,0.029800,0.029400
16998.0,0.029800,0.029400
16999.0,0.029800,0.029400
17000.0,0.029800,0.029400
17001.0,0.029800,0.029400
17002.0,0.029800,0.029400
17003.0,0.029800,0.029400
17004.0,0.029800,0.029400
17005.0,0.029800,0.029400
17006.0,0.029800,0.029400
17007.0,0.029800,0.029400
17008.0,0.029800,0.029400
17009.0,0.029800,0.029400
17010.0,0.029800,0.029400
17011.0,0.029800,0.029400
17012.0,0.029800,0.029400
17013.0,0.029800,0.029400
17014.0,0.029800,0.029400
17015.0,0.029800,0.029400
17016.0,0.029800,0.029400
17017.0,0.029800,0.029400
17018.0,0.029800,0.029400
17019.0,0.029800,0.029400
17020.0,0.029800,0.029400
17021.0,0.029800,0.029400
17022.0,0.029800,0.029400
17023.0,0.029800,0.029400
17024.0,0.029800,0.029400
17025.0,0.029700,0.029400
17026.0,0.029700,0.029400
17027.0,0.029700,0.029400
17028.0,0.029700,0.029400
17029.0,0.029700,0.029400
17030.0,0.029700,0.029400
17031.0,0.029700,0.029400
17032.0,0.029700,0.029400
17033.0,0.029700,0.029400
17034.0,0.029700,0.029400
17035.0,0.029700,0.029400
17036.0,0.029700,0.029300
17037.0,0.029700,0.029300
17038.0,0.029700,0.029300
17039.0,0.029700,0.029300
17040.0,0.029700,0.029300
17041.0,0.029700,0.029300
17042.0,0.029700,0.029300
17043.0,0.029700,0.029300
17044.0,0.029700,0.029300
17045.0,0.029700,0.029300
17046.0,0.029700,0.029300
17047.0,0.029700,0.029300
17048.0,0.029700,0.029300
17049.0,0.029700,0.029300
17050.0,0.029700,0.029300
17051.0,0.029700,0.029300
17052.0,0.029700,0.029300
17053.0,0.029700,0.029300
17054.0,0.029700,0.029300
17055.0,0.029700,0.029300
17056.0,0.029700,0.029300
17057.0,0.029700,0.029300
17058.0,0.029700,0.029300
17059.0,0.029700,0.029300
17060.0,0.029700,0.029300
17061.0,0.029700,0.029300
17062.0,0.029700,0.029300
17063.0,0.029700,0.029300
17064.0,0.029700,0.029300
17065.0,0.029700,0.029300
17066.0,0.029700,0.029300
17067.0,0.029700,0.029300
17068.0,0.029700,0.029300
17069.0,0.029700,0.029300
17070.0,0.029700,0.029300
17071.0,0.029700,0.029300
17072.0,0.029700,0.029300
17073.0,0.029700,0.029300
17074.0,0.029700,0.029300
17075.0,0.029700,0.029300
17076.0,0.029700,0.029300
17077.0,0.029700,0.029300
17078.0,0.029700,0.029300
17079.0,0.029700,0.029300
17080.0,0.029700,0.029300
17081.0,0.029700,0.029300
17082.0,0.029600,0.029300
17083.0,0.029600,0.029300
17084.0,0.029600,0.029300
17085.0,0.029600,0.029300
17086.0,0.029600,0.029300
17087.0,0.029600,0.029300
17088.0,0.029600,0.029300
17089.0,0.029600,0.029300
17090.0,0.029600,0.029300
17091.0,0.029600,0.029300
17092.0,0.029600,0.029300
17093.0,0.029600,0.029300
17094.0,0.029600,0.029300
17095.0,0.029600,0.029200
17096.0,0.029600,0.029200
17097.0,0.029600,0.029200
17098.0,0.029600,0.029200
17099.0,0.029600,0.029200
17100.0,0.029600,0.029200
17101.0,0.029600,0.029200
17102.0,0.029600,0.029200
17103.0,0.029600,0.029200
17104.0,0.029600,0.029200
17105.0,0.029600,0.029200
17106.0,0.029600,0.029200
17107.0,0.029600,0.029200
17108.0,0.029600,0.029200
17109.0,0.029600,0.029200
17110.0,0.029600,0.029200
17111.0,0.029600,0.029200
17112.0,0.029600,0.029200
17113.0,0.029600,0.029200
17114.0,0.029600,0.029200
17115.0,0.029600,0.029200
17116.0,0.029600,0.029200
17117.0,0.029600,0.029200
17118.0,0.029600,0.029200
17119.0,0.029600,0.029200
17120.0,0.029600,0.029200
17121.0,0.029600,0.029200
17122.0,0.029600,0.029200
17123.0,0.029600,0.029200
17124.0,0.029600,0.029200
17125.0,0.029600,0.029200
17126.0,0.029600,0.029200
17127.0,0.029600,0.029200
17128.0,0.029600,0.029200
17129.0,0.029600,0.029200
17130.0,0.029600,0.029200
17131.0,0.029600,0.029200
17132.0,0.029600,0.029200
17133.0,0.029600,0.029200
17134.0,0.029600,0.029200
17135.0,0.029600,0.029200
17136.0,0.029600,0.029200
17137.0,0.029600,0.029200
17138.0,0.029600,0.029200
17139.0,0.029600,0.029200
17140.0,0.029500,0.029200
17141.0,0.029500,0.029200
17142.0,0.029500,0.029200
17143.0,0.029500,0.029200
17144.0,0.029500,0.029200
17145.0,0.029500,0.029200
17146.0,0.029500,0.029200
17147.0,0.029500,0.029200
17148.0,0.029500,0.029200
17149.0,0.029500,0.029200
17150.0,0.029500,0.029200
17151.0,0.029500,0.029200
17152.0,0.029500,0.029200
17153.0,0.029500,0.029100
17154.0,0.029500,0.029100
17155.0,0.029500,0.029100
