# time step,model 2 server believed rewards, model 2 true rewards, random true rewards
519.0,19.849700,0.215800,0.203000
520.0,19.850000,0.215400,0.202800
521.0,19.850300,0.215000,0.202900
522.0,19.850600,0.214600,0.202800
523.0,19.847000,0.216100,0.202800
524.0,19.847300,0.215600,0.202700
525.0,19.847600,0.215200,0.202800
526.0,19.847900,0.214800,0.202800
527.0,19.848200,0.214400,0.202700
528.0,19.846600,0.215900,0.202800
529.0,19.846900,0.215500,0.202800
530.0,19.847200,0.215100,0.202800
531.0,19.847500,0.214700,0.202700
532.0,19.844000,0.216200,0.202700
533.0,19.844300,0.215800,0.202700
534.0,19.844600,0.215400,0.202800
535.0,19.844900,0.215000,0.202700
536.0,19.845100,0.214600,0.202600
537.0,19.845400,0.216000,0.202600
538.0,19.845700,0.215600,0.202500
539.0,19.846000,0.215200,0.202500
540.0,19.846300,0.214800,0.202600
541.0,19.846600,0.216300,0.202600
542.0,19.846900,0.215900,0.202600
543.0,19.847100,0.215500,0.202500
544.0,19.847400,0.215100,0.202600
545.0,19.847700,0.214700,0.202600
546.0,19.848000,0.216100,0.202600
547.0,19.848300,0.215700,0.202700
548.0,19.848500,0.215300,0.202600
549.0,19.848800,0.214900,0.202600
550.0,19.849100,0.214500,0.202600
551.0,19.845700,0.216000,0.202500
552.0,19.846000,0.215600,0.202400
553.0,19.846300,0.215200,0.202300
554.0,19.846600,0.214800,0.202300
555.0,19.846800,0.216200,0.202300
556.0,19.847100,0.215800,0.202400
557.0,19.847400,0.215400,0.202300
558.0,19.847700,0.215100,0.202300
559.0,19.847900,0.214700,0.202200
560.0,19.848200,0.216100,0.202200
561.0,19.848500,0.215700,0.202300
562.0,19.848800,0.215300,0.202200
563.0,19.849000,0.214900,0.202200
564.0,19.849300,0.216300,0.202200
565.0,19.849600,0.215900,0.202200
566.0,19.849800,0.215500,0.202200
567.0,19.850100,0.215200,0.202200
568.0,19.850400,0.214800,0.202200
569.0,19.850600,0.216200,0.202200
570.0,19.850900,0.215800,0.202200
571.0,19.851100,0.215400,0.202300
572.0,19.851400,0.215000,0.202300
573.0,19.851700,0.216400,0.202300
574.0,19.851900,0.216000,0.202300
575.0,19.852200,0.215700,0.202300
576.0,19.852400,0.215300,0.202300
577.0,19.852700,0.214900,0.202300
578.0,19.852900,0.216300,0.202200
579.0,19.853200,0.215900,0.202300
580.0,19.853400,0.215500,0.202300
581.0,19.853700,0.215100,0.202300
582.0,19.854000,0.216500,0.202300
583.0,19.854200,0.216100,0.202400
584.0,19.854500,0.215800,0.202400
585.0,19.854700,0.215400,0.202500
586.0,19.854900,0.215000,0.202600
587.0,19.855200,0.216400,0.202600
588.0,19.855400,0.216000,0.202600
589.0,19.855700,0.215600,0.202700
590.0,19.855900,0.215300,0.202800
591.0,19.856200,0.214900,0.202800
592.0,19.856400,0.216200,0.202800
593.0,19.856700,0.215900,0.202600
594.0,19.856900,0.215500,0.202600
595.0,19.857100,0.215100,0.202500
596.0,19.857400,0.216400,0.202600
597.0,19.857600,0.216100,0.202500
598.0,19.857900,0.215700,0.202500
599.0,19.858100,0.215400,0.202500
600.0,19.858300,0.215000,0.202400
601.0,19.858600,0.216300,0.202500
602.0,19.858800,0.215900,0.202500
603.0,19.859000,0.215600,0.202500
604.0,19.859300,0.215200,0.202400
605.0,19.859500,0.216500,0.202300
606.0,19.859700,0.216200,0.202400
607.0,19.860000,0.215800,0.202400
608.0,19.860200,0.215500,0.202400
609.0,19.860400,0.215100,0.202500
610.0,19.860700,0.216400,0.202400
611.0,19.860900,0.216000,0.202400
612.0,19.861100,0.215700,0.202300
613.0,19.861300,0.215300,0.202200
614.0,19.861600,0.216600,0.202200
615.0,19.861800,0.216300,0.202100
616.0,19.862000,0.215900,0.202100
617.0,19.862200,0.215600,0.202200
618.0,19.862500,0.215200,0.202200
619.0,19.862700,0.216500,0.202100
620.0,19.862900,0.216100,0.202200
621.0,19.863100,0.215800,0.202100
622.0,19.863300,0.215400,0.202100
623.0,19.863600,0.216700,0.202000
624.0,19.863800,0.216300,0.202000
625.0,19.864000,0.216000,0.202000
626.0,19.864200,0.215700,0.202200
627.0,19.864400,0.215300,0.202200
628.0,19.864600,0.216600,0.202100
629.0,19.864900,0.216200,0.202000
630.0,19.865100,0.215900,0.202000
631.0,19.865300,0.215500,0.202000
632.0,19.865500,0.215200,0.202000
633.0,19.865700,0.216400,0.202100
634.0,19.865900,0.216100,0.202000
635.0,19.866100,0.215700,0.201900
636.0,19.866400,0.215400,0.201900
637.0,19.866600,0.216600,0.201900
638.0,19.866800,0.216300,0.201900
639.0,19.867000,0.216000,0.201800
640.0,19.867200,0.215600,0.201800
641.0,19.867400,0.215300,0.201800
642.0,19.864500,0.216500,0.201800
643.0,19.864700,0.216200,0.201900
644.0,19.864900,0.215800,0.201900
645.0,19.865100,0.215500,0.201900
646.0,19.865300,0.215200,0.202000
647.0,19.865500,0.216400,0.202000
648.0,19.865700,0.216000,0.201900
649.0,19.865900,0.215700,0.201900
650.0,19.866200,0.215400,0.201900
651.0,19.866400,0.216600,0.201900
652.0,19.866600,0.216300,0.202000
653.0,19.866800,0.215900,0.202000
654.0,19.867000,0.215600,0.202000
655.0,19.867200,0.215300,0.202000
656.0,19.867400,0.216500,0.202000
657.0,19.867600,0.216100,0.201900
658.0,19.867800,0.215800,0.201800
659.0,19.868000,0.215500,0.201900
660.0,19.863600,0.216700,0.201800
661.0,19.863800,0.216300,0.201700
662.0,19.864000,0.216000,0.201700
663.0,19.864300,0.215700,0.201700
664.0,19.864500,0.215400,0.201800
665.0,19.864700,0.216500,0.201800
666.0,19.864900,0.216200,0.201800
667.0,19.865100,0.215900,0.201800
668.0,19.865300,0.215600,0.201900
669.0,19.865500,0.216700,0.201900
670.0,19.865700,0.216400,0.201900
671.0,19.865900,0.216100,0.201800
672.0,19.866100,0.215800,0.201700
673.0,19.866300,0.215500,0.201700
674.0,19.866500,0.216600,0.201700
675.0,19.866700,0.216300,0.201700
676.0,19.866900,0.216000,0.201700
677.0,19.867100,0.215700,0.201700
678.0,19.867300,0.215300,0.201700
679.0,19.867500,0.216500,0.201600
680.0,19.867600,0.216200,0.201600
681.0,19.867800,0.215900,0.201700
682.0,19.868000,0.215500,0.201600
683.0,19.868200,0.216700,0.201500
684.0,19.868400,0.216400,0.201500
685.0,19.868600,0.216100,0.201400
686.0,19.868800,0.215700,0.201400
687.0,19.869000,0.215400,0.201400
688.0,19.869200,0.216600,0.201400
689.0,19.869400,0.216300,0.201300
690.0,19.869600,0.215900,0.201300
691.0,19.869800,0.215600,0.201300
692.0,19.867100,0.216800,0.201300
693.0,19.867200,0.216500,0.201400
694.0,19.867400,0.216100,0.201500
695.0,19.867600,0.215800,0.201400
696.0,19.867800,0.215500,0.201500
697.0,19.868000,0.216600,0.201500
698.0,19.868200,0.216300,0.201500
699.0,19.868400,0.216000,0.201600
700.0,19.868600,0.215700,0.201600
701.0,19.868800,0.216800,0.201600
702.0,19.868900,0.216500,0.201700
703.0,19.869100,0.216200,0.201700
704.0,19.869300,0.215900,0.201700
705.0,19.869500,0.215600,0.201600
706.0,19.868300,0.216700,0.201700
707.0,19.868500,0.216400,0.201700
708.0,19.868600,0.216100,0.201800
709.0,19.868800,0.215800,0.201700
710.0,19.869000,0.215500,0.201600
711.0,19.869200,0.216600,0.201600
712.0,19.869400,0.216300,0.201600
713.0,19.869600,0.216000,0.201600
714.0,19.869700,0.215700,0.201500
715.0,19.869900,0.216800,0.201400
716.0,19.870100,0.216500,0.201300
717.0,19.870300,0.216200,0.201400
718.0,19.870500,0.215900,0.201400
719.0,19.870700,0.215600,0.201300
720.0,19.870800,0.216700,0.201300
721.0,19.871000,0.216400,0.201400
722.0,19.871200,0.216100,0.201400
723.0,19.871400,0.215800,0.201500
724.0,19.871500,0.216900,0.201500
725.0,19.871700,0.216600,0.201500
726.0,19.871900,0.216300,0.201400
727.0,19.872100,0.216000,0.201400
728.0,19.872300,0.215700,0.201300
729.0,19.872400,0.216700,0.201200
730.0,19.872600,0.216400,0.201300
731.0,19.872800,0.216100,0.201300
732.0,19.873000,0.215800,0.201400
