# time step,ucb true rewards,random true rewards
4906.0,0.101900,0.087600
4907.0,0.101900,0.087600
4908.0,0.101900,0.087600
4909.0,0.101900,0.087500
4910.0,0.101800,0.087500
4911.0,0.101800,0.087500
4912.0,0.101800,0.087500
4913.0,0.101800,0.087500
4914.0,0.101800,0.087500
4915.0,0.101700,0.087400
4916.0,0.101700,0.087400
4917.0,0.101700,0.087400
4918.0,0.101700,0.087400
4919.0,0.101600,0.087400
4920.0,0.101600,0.087300
4921.0,0.101600,0.087300
4922.0,0.101600,0.087300
4923.0,0.101600,0.087300
4924.0,0.101500,0.087300
4925.0,0.101500,0.087300
4926.0,0.101500,0.087200
4927.0,0.101500,0.087200
4928.0,0.101500,0.087200
4929.0,0.101400,0.087200
4930.0,0.101400,0.087200
4931.0,0.101400,0.087200
4932.0,0.101400,0.087100
4933.0,0.101400,0.087100
4934.0,0.101300,0.087100
4935.0,0.101300,0.087100
4936.0,0.101300,0.087100
4937.0,0.101300,0.087000
4938.0,0.101300,0.087000
4939.0,0.101200,0.087000
4940.0,0.101200,0.087000
4941.0,0.101200,0.087000
4942.0,0.101200,0.087000
4943.0,0.101200,0.086900
4944.0,0.101100,0.086900
4945.0,0.101100,0.086900
4946.0,0.101100,0.086900
4947.0,0.101100,0.086900
4948.0,0.101100,0.086900
4949.0,0.101000,0.086800
4950.0,0.101000,0.086800
4951.0,0.101000,0.086800
4952.0,0.101000,0.086800
4953.0,0.100900,0.086800
4954.0,0.100900,0.086700
4955.0,0.100900,0.086700
4956.0,0.100900,0.086700
4957.0,0.100900,0.086700
4958.0,0.100800,0.086700
4959.0,0.100800,0.086700
4960.0,0.100800,0.086600
4961.0,0.100800,0.086600
4962.0,0.100800,0.086600
4963.0,0.100700,0.086600
4964.0,0.100700,0.086600
4965.0,0.100700,0.086600
4966.0,0.100700,0.086500
4967.0,0.100700,0.086500
4968.0,0.100600,0.086500
4969.0,0.100600,0.086500
4970.0,0.100600,0.086500
4971.0,0.100600,0.086400
4972.0,0.100600,0.086400
4973.0,0.100500,0.086400
4974.0,0.100500,0.086400
4975.0,0.100500,0.086400
4976.0,0.100500,0.086400
4977.0,0.100500,0.086300
4978.0,0.100400,0.086300
4979.0,0.100400,0.086300
4980.0,0.100400,0.086300
4981.0,0.100400,0.086300
4982.0,0.100400,0.086300
4983.0,0.100300,0.086200
4984.0,0.100300,0.086200
4985.0,0.100300,0.086200
4986.0,0.100300,0.086200
4987.0,0.100300,0.086200
4988.0,0.100200,0.086200
4989.0,0.100200,0.086100
4990.0,0.100200,0.086100
4991.0,0.100200,0.086100
4992.0,0.100200,0.086100
4993.0,0.100100,0.086100
4994.0,0.100100,0.086100
4995.0,0.100100,0.086000
4996.0,0.100100,0.086000
4997.0,0.100100,0.086000
4998.0,0.100000,0.086000
4999.0,0.100000,0.086000
5000.0,0.100000,0.085900
5001.0,0.100000,0.085900
5002.0,0.100000,0.085900
5003.0,0.099900,0.085900
5004.0,0.099900,0.085900
5005.0,0.099900,0.085900
5006.0,0.099900,0.085800
5007.0,0.099900,0.085800
5008.0,0.099800,0.085800
5009.0,0.099800,0.085800
5010.0,0.099800,0.085800
5011.0,0.099800,0.085800
5012.0,0.099800,0.085700
5013.0,0.099700,0.085700
5014.0,0.099700,0.085700
5015.0,0.099700,0.085700
5016.0,0.099700,0.085700
5017.0,0.099700,0.085700
5018.0,0.099600,0.085600
5019.0,0.099600,0.085600
5020.0,0.099600,0.085600
5021.0,0.099600,0.085600
5022.0,0.099600,0.085600
5023.0,0.099500,0.085600
5024.0,0.099500,0.085500
5025.0,0.099500,0.085500
5026.0,0.099500,0.085500
5027.0,0.099500,0.085500
5028.0,0.099400,0.085500
5029.0,0.099400,0.085500
5030.0,0.099400,0.085400
5031.0,0.099400,0.085400
5032.0,0.099400,0.085400
5033.0,0.099300,0.085400
5034.0,0.099300,0.085400
5035.0,0.099300,0.085400
5036.0,0.099300,0.085300
5037.0,0.099300,0.085300
5038.0,0.099200,0.085300
5039.0,0.099200,0.085300
5040.0,0.099200,0.085300
5041.0,0.099200,0.085200
5042.0,0.099200,0.085200
5043.0,0.099100,0.085200
5044.0,0.099100,0.085200
5045.0,0.099100,0.085200
5046.0,0.099100,0.085200
5047.0,0.099100,0.085100
5048.0,0.099000,0.085100
5049.0,0.099000,0.085100
5050.0,0.099000,0.085100
5051.0,0.099000,0.085100
5052.0,0.099000,0.085100
5053.0,0.099000,0.085000
5054.0,0.098900,0.085000
5055.0,0.098900,0.085000
5056.0,0.098900,0.085000
5057.0,0.098900,0.085000
5058.0,0.098900,0.085000
5059.0,0.098800,0.084900
5060.0,0.098800,0.084900
5061.0,0.098800,0.084900
5062.0,0.098800,0.084900
5063.0,0.098800,0.084900
5064.0,0.098700,0.084900
5065.0,0.098700,0.084800
5066.0,0.098700,0.084800
5067.0,0.098700,0.084800
5068.0,0.098700,0.084800
5069.0,0.098600,0.084800
5070.0,0.098600,0.084800
5071.0,0.098600,0.084700
5072.0,0.098600,0.084700
5073.0,0.098600,0.084700
5074.0,0.098500,0.084700
5075.0,0.098500,0.084700
5076.0,0.098500,0.084700
5077.0,0.098500,0.084600
5078.0,0.098500,0.084600
5079.0,0.098400,0.084600
5080.0,0.098400,0.084600
5081.0,0.098400,0.084600
5082.0,0.098400,0.084600
5083.0,0.098400,0.084500
5084.0,0.098300,0.084500
5085.0,0.098300,0.084500
5086.0,0.098300,0.084500
5087.0,0.098300,0.084500
5088.0,0.098300,0.084500
5089.0,0.098300,0.084400
5090.0,0.098200,0.084400
5091.0,0.098200,0.084400
5092.0,0.098200,0.084400
5093.0,0.098200,0.084400
5094.0,0.098200,0.084400
5095.0,0.098100,0.084300
5096.0,0.098100,0.084300
5097.0,0.098100,0.084300
5098.0,0.098100,0.084300
5099.0,0.098100,0.084300
5100.0,0.098000,0.084300
5101.0,0.098000,0.084200
5102.0,0.098000,0.084200
5103.0,0.098000,0.084200
5104.0,0.098000,0.084200
5105.0,0.097900,0.084200
5106.0,0.097900,0.084200
5107.0,0.097900,0.084100
5108.0,0.097900,0.084100
5109.0,0.097900,0.084100
5110.0,0.097800,0.084100
5111.0,0.097800,0.084100
5112.0,0.097800,0.084100
5113.0,0.097800,0.084000
5114.0,0.097800,0.084000
5115.0,0.097800,0.084000
5116.0,0.097700,0.084000
5117.0,0.097700,0.084000
5118.0,0.097700,0.084000
5119.0,0.097700,0.083900
5120.0,0.097700,0.083900
5121.0,0.097600,0.083900
5122.0,0.097600,0.083900
5123.0,0.097600,0.083900
5124.0,0.097600,0.083900
5125.0,0.097600,0.083900
5126.0,0.097500,0.083800
5127.0,0.097500,0.083800
5128.0,0.097500,0.083800
5129.0,0.097500,0.083800
5130.0,0.097500,0.083800
5131.0,0.097400,0.083800
5132.0,0.097400,0.083700
5133.0,0.097400,0.083700
5134.0,0.097400,0.083700
5135.0,0.097400,0.083700
5136.0,0.097400,0.083700
5137.0,0.097300,0.083700
5138.0,0.097300,0.083600
5139.0,0.097300,0.083600
5140.0,0.097300,0.083600
5141.0,0.097300,0.083600
5142.0,0.097200,0.083600
5143.0,0.097200,0.083600
5144.0,0.097200,0.083500
5145.0,0.097200,0.083500
5146.0,0.097200,0.083500
5147.0,0.097100,0.083500
5148.0,0.097100,0.083500
5149.0,0.097100,0.083500
5150.0,0.097100,0.083400
5151.0,0.097100,0.083400
5152.0,0.097000,0.083400
5153.0,0.097000,0.083400
5154.0,0.097000,0.083400
5155.0,0.097000,0.083400
5156.0,0.097000,0.083300
5157.0,0.097000,0.083300
5158.0,0.096900,0.083300
5159.0,0.096900,0.083300
5160.0,0.096900,0.083300
5161.0,0.096900,0.083300
5162.0,0.096900,0.083300
5163.0,0.096800,0.083200
5164.0,0.096800,0.083200
5165.0,0.096800,0.083200
5166.0,0.096800,0.083200
5167.0,0.096800,0.083200
5168.0,0.096700,0.083200
5169.0,0.096700,0.083100
5170.0,0.096700,0.083100
5171.0,0.096700,0.083100
5172.0,0.096700,0.083100
5173.0,0.096700,0.083100
5174.0,0.096600,0.083100
5175.0,0.096600,0.083000
5176.0,0.096600,0.083000
5177.0,0.096600,0.083000
5178.0,0.096600,0.083000
5179.0,0.096500,0.083000
5180.0,0.096500,0.083000
5181.0,0.096500,0.082900
5182.0,0.096500,0.082900
5183.0,0.096500,0.082900
5184.0,0.096500,0.082900
5185.0,0.096400,0.082900
5186.0,0.096400,0.082900
5187.0,0.096400,0.082800
5188.0,0.096400,0.082800
5189.0,0.096400,0.082800
5190.0,0.096300,0.082800
5191.0,0.096300,0.082800
5192.0,0.096300,0.082800
5193.0,0.096300,0.082800
5194.0,0.096300,0.082700
5195.0,0.096200,0.082700
5196.0,0.096200,0.082700
5197.0,0.096200,0.082700
5198.0,0.096200,0.082700
5199.0,0.096200,0.082700
5200.0,0.096200,0.082600
5201.0,0.096100,0.082600
5202.0,0.096100,0.082600
5203.0,0.096100,0.082600
5204.0,0.096100,0.082600
5205.0,0.096100,0.082600
5206.0,0.096000,0.082500
5207.0,0.096000,0.082500
5208.0,0.096000,0.082500
5209.0,0.096000,0.082500
5210.0,0.096000,0.082500
5211.0,0.096000,0.082500
5212.0,0.095900,0.082500
5213.0,0.095900,0.082400
5214.0,0.095900,0.082400
5215.0,0.095900,0.082400
5216.0,0.095900,0.082400
5217.0,0.095800,0.082400
5218.0,0.095800,0.082400
5219.0,0.095800,0.082300
5220.0,0.095800,0.082300
5221.0,0.095800,0.082300
5222.0,0.095700,0.082300
5223.0,0.095700,0.082300
5224.0,0.095700,0.082300
5225.0,0.095700,0.082200
5226.0,0.095700,0.082200
5227.0,0.095700,0.082200
5228.0,0.095600,0.082200
5229.0,0.095600,0.082200
5230.0,0.095600,0.082200
5231.0,0.095600,0.082200
5232.0,0.095600,0.082100
5233.0,0.095500,0.082100
5234.0,0.095500,0.082100
5235.0,0.095500,0.082100
5236.0,0.095500,0.082100
5237.0,0.095500,0.082100
5238.0,0.095500,0.082000
5239.0,0.095400,0.082000
5240.0,0.095400,0.082000
5241.0,0.095400,0.082000
5242.0,0.095400,0.082000
5243.0,0.095400,0.082000
5244.0,0.095300,0.081900
5245.0,0.095300,0.081900
5246.0,0.095300,0.081900
5247.0,0.095300,0.081900
5248.0,0.095300,0.081900
5249.0,0.095300,0.081900
5250.0,0.095200,0.081900
5251.0,0.095200,0.081800
5252.0,0.095200,0.081800
5253.0,0.095200,0.081800
5254.0,0.095200,0.081800
5255.0,0.095100,0.081800
5256.0,0.095100,0.081800
5257.0,0.095100,0.081700
5258.0,0.095100,0.081700
5259.0,0.095100,0.081700
5260.0,0.095100,0.081700
5261.0,0.095000,0.081700
5262.0,0.095000,0.081700
5263.0,0.095000,0.081700
5264.0,0.095000,0.081600
5265.0,0.095000,0.081600
5266.0,0.094900,0.081600
5267.0,0.094900,0.081600
5268.0,0.094900,0.081600
5269.0,0.094900,0.081600
5270.0,0.094900,0.081500
5271.0,0.094900,0.081500
5272.0,0.094800,0.081500
5273.0,0.094800,0.081500
5274.0,0.094800,0.081500
5275.0,0.094800,0.081500
5276.0,0.094800,0.081500
5277.0,0.094800,0.081400
5278.0,0.094700,0.081400
5279.0,0.094700,0.081400
5280.0,0.094700,0.081400
5281.0,0.094700,0.081400
5282.0,0.094700,0.081400
5283.0,0.094600,0.081300
5284.0,0.094600,0.081300
5285.0,0.094600,0.081300
5286.0,0.094600,0.081300
5287.0,0.094600,0.081300
5288.0,0.094600,0.081300
5289.0,0.094500,0.081300
5290.0,0.094500,0.081200
5291.0,0.094500,0.081200
5292.0,0.094500,0.081200
5293.0,0.094500,0.081200
5294.0,0.094400,0.081200
5295.0,0.094400,0.081200
5296.0,0.094400,0.081100
5297.0,0.094400,0.081100
5298.0,0.094400,0.081100
5299.0,0.094400,0.081100
5300.0,0.094300,0.081100
5301.0,0.094300,0.081100
5302.0,0.094300,0.081100
5303.0,0.094300,0.081000
5304.0,0.094300,0.081000
5305.0,0.094300,0.081000
5306.0,0.094200,0.081000
5307.0,0.094200,0.081000
5308.0,0.094200,0.081000
5309.0,0.094200,0.080900
5310.0,0.094200,0.080900
5311.0,0.094100,0.080900
5312.0,0.094100,0.080900
5313.0,0.094100,0.080900
5314.0,0.094100,0.080900
5315.0,0.094100,0.080900
5316.0,0.094100,0.080800
5317.0,0.094000,0.080800
5318.0,0.094000,0.080800
5319.0,0.094000,0.080800
5320.0,0.094000,0.080800
5321.0,0.094000,0.080800
5322.0,0.093900,0.080700
5323.0,0.093900,0.080700
5324.0,0.093900,0.080700
5325.0,0.093900,0.080700
5326.0,0.093900,0.080700
5327.0,0.093900,0.080700
5328.0,0.093800,0.080700
5329.0,0.093800,0.080600
5330.0,0.093800,0.080600
5331.0,0.093800,0.080600
5332.0,0.093800,0.080600
5333.0,0.093800,0.080600
5334.0,0.093700,0.080600
5335.0,0.093700,0.080600
5336.0,0.093700,0.080500
5337.0,0.093700,0.080500
5338.0,0.093700,0.080500
5339.0,0.093700,0.080500
5340.0,0.093600,0.080500
5341.0,0.093600,0.080500
5342.0,0.093600,0.080400
5343.0,0.093600,0.080400
5344.0,0.093600,0.080400
5345.0,0.093500,0.080400
5346.0,0.093500,0.080400
5347.0,0.093500,0.080400
5348.0,0.093500,0.080400
5349.0,0.093500,0.080300
5350.0,0.093500,0.080300
5351.0,0.093400,0.080300
5352.0,0.093400,0.080300
5353.0,0.093400,0.080300
5354.0,0.093400,0.080300
5355.0,0.093400,0.080300
5356.0,0.093400,0.080200
5357.0,0.093300,0.080200
5358.0,0.093300,0.080200
5359.0,0.093300,0.080200
5360.0,0.093300,0.080200
5361.0,0.093300,0.080200
5362.0,0.093200,0.080100
5363.0,0.093200,0.080100
5364.0,0.093200,0.080100
5365.0,0.093200,0.080100
5366.0,0.093200,0.080100
5367.0,0.093200,0.080100
5368.0,0.093100,0.080100
5369.0,0.093100,0.080000
5370.0,0.093100,0.080000
5371.0,0.093100,0.080000
5372.0,0.093100,0.080000
5373.0,0.093100,0.080000
5374.0,0.093000,0.080000
5375.0,0.093000,0.080000
5376.0,0.093000,0.079900
5377.0,0.093000,0.079900
5378.0,0.093000,0.079900
5379.0,0.093000,0.079900
5380.0,0.092900,0.079900
5381.0,0.092900,0.079900
5382.0,0.092900,0.079800
5383.0,0.092900,0.079800
5384.0,0.092900,0.079800
5385.0,0.092900,0.079800
5386.0,0.092800,0.079800
5387.0,0.092800,0.079800
5388.0,0.092800,0.079800
5389.0,0.092800,0.079700
5390.0,0.092800,0.079700
5391.0,0.092700,0.079700
5392.0,0.092700,0.079700
5393.0,0.092700,0.079700
5394.0,0.092700,0.079700
5395.0,0.092700,0.079700
5396.0,0.092700,0.079600
5397.0,0.092600,0.079600
5398.0,0.092600,0.079600
5399.0,0.092600,0.079600
5400.0,0.092600,0.079600
5401.0,0.092600,0.079600
5402.0,0.092600,0.079600
5403.0,0.092500,0.079500
5404.0,0.092500,0.079500
5405.0,0.092500,0.079500
5406.0,0.092500,0.079500
5407.0,0.092500,0.079500
5408.0,0.092500,0.079500
5409.0,0.092400,0.079400
5410.0,0.092400,0.079400
5411.0,0.092400,0.079400
5412.0,0.092400,0.079400
5413.0,0.092400,0.079400
5414.0,0.092400,0.079400
5415.0,0.092300,0.079400
5416.0,0.092300,0.079300
5417.0,0.092300,0.079300
5418.0,0.092300,0.079300
5419.0,0.092300,0.079300
5420.0,0.092300,0.079300
5421.0,0.092200,0.079300
5422.0,0.092200,0.079300
5423.0,0.092200,0.079200
5424.0,0.092200,0.079200
5425.0,0.092200,0.079200
5426.0,0.092100,0.079200
5427.0,0.092100,0.079200
5428.0,0.092100,0.079200
5429.0,0.092100,0.079200
5430.0,0.092100,0.079100
5431.0,0.092100,0.079100
5432.0,0.092000,0.079100
5433.0,0.092000,0.079100
5434.0,0.092000,0.079100
5435.0,0.092000,0.079100
5436.0,0.092000,0.079100
5437.0,0.092000,0.079000
5438.0,0.091900,0.079000
5439.0,0.091900,0.079000
5440.0,0.091900,0.079000
5441.0,0.091900,0.079000
5442.0,0.091900,0.079000
5443.0,0.091900,0.079000
5444.0,0.091800,0.078900
5445.0,0.091800,0.078900
5446.0,0.091800,0.078900
5447.0,0.091800,0.078900
5448.0,0.091800,0.078900
5449.0,0.091800,0.078900
5450.0,0.091700,0.078900
5451.0,0.091700,0.078800
5452.0,0.091700,0.078800
5453.0,0.091700,0.078800
5454.0,0.091700,0.078800
5455.0,0.091700,0.078800
5456.0,0.091600,0.078800
5457.0,0.091600,0.078800
5458.0,0.091600,0.078700
5459.0,0.091600,0.078700
5460.0,0.091600,0.078700
5461.0,0.091600,0.078700
5462.0,0.091500,0.078700
5463.0,0.091500,0.078700
5464.0,0.091500,0.078600
5465.0,0.091500,0.078600
5466.0,0.091500,0.078600
5467.0,0.091500,0.078600
5468.0,0.091400,0.078600
5469.0,0.091400,0.078600
5470.0,0.091400,0.078600
5471.0,0.091400,0.078500
5472.0,0.091400,0.078500
5473.0,0.091400,0.078500
5474.0,0.091300,0.078500
5475.0,0.091300,0.078500
5476.0,0.091300,0.078500
5477.0,0.091300,0.078500
5478.0,0.091300,0.078400
5479.0,0.091300,0.078400
5480.0,0.091200,0.078400
5481.0,0.091200,0.078400
5482.0,0.091200,0.078400
5483.0,0.091200,0.078400
5484.0,0.091200,0.078400
5485.0,0.091200,0.078300
5486.0,0.091100,0.078300
5487.0,0.091100,0.078300
5488.0,0.091100,0.078300
5489.0,0.091100,0.078300
5490.0,0.091100,0.078300
5491.0,0.091100,0.078300
5492.0,0.091000,0.078200
5493.0,0.091000,0.078200
5494.0,0.091000,0.078200
5495.0,0.091000,0.078200
5496.0,0.091000,0.078200
5497.0,0.091000,0.078200
5498.0,0.090900,0.078200
5499.0,0.090900,0.078100
5500.0,0.090900,0.078100
5501.0,0.090900,0.078100
5502.0,0.090900,0.078100
5503.0,0.090900,0.078100
5504.0,0.090800,0.078100
5505.0,0.090800,0.078100
5506.0,0.090800,0.078000
5507.0,0.090800,0.078000
5508.0,0.090800,0.078000
5509.0,0.090800,0.078000
5510.0,0.090700,0.078000
5511.0,0.090700,0.078000
5512.0,0.090700,0.078000
5513.0,0.090700,0.078000
5514.0,0.090700,0.077900
5515.0,0.090700,0.077900
5516.0,0.090600,0.077900
5517.0,0.090600,0.077900
5518.0,0.090600,0.077900
5519.0,0.090600,0.077900
5520.0,0.090600,0.077900
5521.0,0.090600,0.077800
5522.0,0.090500,0.077800
5523.0,0.090500,0.077800
5524.0,0.090500,0.077800
5525.0,0.090500,0.077800
5526.0,0.090500,0.077800
5527.0,0.090500,0.077800
5528.0,0.090400,0.077700
5529.0,0.090400,0.077700
5530.0,0.090400,0.077700
5531.0,0.090400,0.077700
5532.0,0.090400,0.077700
5533.0,0.090400,0.077700
5534.0,0.090400,0.077700
5535.0,0.090300,0.077600
5536.0,0.090300,0.077600
5537.0,0.090300,0.077600
5538.0,0.090300,0.077600
5539.0,0.090300,0.077600
5540.0,0.090300,0.077600
5541.0,0.090200,0.077600
5542.0,0.090200,0.077500
5543.0,0.090200,0.077500
5544.0,0.090200,0.077500
5545.0,0.090200,0.077500
5546.0,0.090200,0.077500
5547.0,0.090100,0.077500
5548.0,0.090100,0.077500
5549.0,0.090100,0.077400
5550.0,0.090100,0.077400
5551.0,0.090100,0.077400
5552.0,0.090100,0.077400
5553.0,0.090000,0.077400
5554.0,0.090000,0.077400
5555.0,0.090000,0.077400
5556.0,0.090000,0.077300
5557.0,0.090000,0.077300
5558.0,0.090000,0.077300
5559.0,0.089900,0.077300
5560.0,0.089900,0.077300
5561.0,0.089900,0.077300
5562.0,0.089900,0.077300
5563.0,0.089900,0.077200
5564.0,0.089900,0.077200
5565.0,0.089800,0.077200
5566.0,0.089800,0.077200
5567.0,0.089800,0.077200
5568.0,0.089800,0.077200
5569.0,0.089800,0.077200
5570.0,0.089800,0.077200
5571.0,0.089800,0.077100
5572.0,0.089700,0.077100
5573.0,0.089700,0.077100
5574.0,0.089700,0.077100
5575.0,0.089700,0.077100
5576.0,0.089700,0.077100
5577.0,0.089700,0.077100
5578.0,0.089600,0.077000
5579.0,0.089600,0.077000
5580.0,0.089600,0.077000
5581.0,0.089600,0.077000
5582.0,0.089600,0.077000
5583.0,0.089600,0.077000
5584.0,0.089500,0.077000
5585.0,0.089500,0.076900
5586.0,0.089500,0.076900
5587.0,0.089500,0.076900
5588.0,0.089500,0.076900
5589.0,0.089500,0.076900
5590.0,0.089400,0.076900
5591.0,0.089400,0.076900
5592.0,0.089400,0.076800
5593.0,0.089400,0.076800
5594.0,0.089400,0.076800
5595.0,0.089400,0.076800
5596.0,0.089300,0.076800
5597.0,0.089300,0.076800
5598.0,0.089300,0.076800
5599.0,0.089300,0.076800
5600.0,0.089300,0.076700
5601.0,0.089300,0.076700
5602.0,0.089300,0.076700
5603.0,0.089200,0.076700
5604.0,0.089200,0.076700
5605.0,0.089200,0.076700
5606.0,0.089200,0.076700
5607.0,0.089200,0.076600
5608.0,0.089200,0.076600
5609.0,0.089100,0.076600
5610.0,0.089100,0.076600
5611.0,0.089100,0.076600
5612.0,0.089100,0.076600
5613.0,0.089100,0.076600
5614.0,0.089100,0.076500
5615.0,0.089000,0.076500
5616.0,0.089000,0.076500
5617.0,0.089000,0.076500
5618.0,0.089000,0.076500
5619.0,0.089000,0.076500
5620.0,0.089000,0.076500
5621.0,0.089000,0.076500
5622.0,0.088900,0.076400
5623.0,0.088900,0.076400
5624.0,0.088900,0.076400
5625.0,0.088900,0.076400
5626.0,0.088900,0.076400
5627.0,0.088900,0.076400
5628.0,0.088800,0.076400
5629.0,0.088800,0.076300
5630.0,0.088800,0.076300
5631.0,0.088800,0.076300
5632.0,0.088800,0.076300
5633.0,0.088800,0.076300
5634.0,0.088700,0.076300
5635.0,0.088700,0.076300
5636.0,0.088700,0.076200
5637.0,0.088700,0.076200
5638.0,0.088700,0.076200
5639.0,0.088700,0.076200
5640.0,0.088700,0.076200
5641.0,0.088600,0.076200
5642.0,0.088600,0.076200
5643.0,0.088600,0.076200
5644.0,0.088600,0.076100
5645.0,0.088600,0.076100
5646.0,0.088600,0.076100
5647.0,0.088500,0.076100
5648.0,0.088500,0.076100
5649.0,0.088500,0.076100
5650.0,0.088500,0.076100
5651.0,0.088500,0.076000
5652.0,0.088500,0.076000
5653.0,0.088400,0.076000
5654.0,0.088400,0.076000
5655.0,0.088400,0.076000
5656.0,0.088400,0.076000
5657.0,0.088400,0.076000
5658.0,0.088400,0.076000
5659.0,0.088400,0.075900
5660.0,0.088300,0.075900
5661.0,0.088300,0.075900
5662.0,0.088300,0.075900
5663.0,0.088300,0.075900
5664.0,0.088300,0.075900
5665.0,0.088300,0.075900
5666.0,0.088200,0.075800
5667.0,0.088200,0.075800
5668.0,0.088200,0.075800
5669.0,0.088200,0.075800
5670.0,0.088200,0.075800
5671.0,0.088200,0.075800
5672.0,0.088200,0.075800
5673.0,0.088100,0.075800
5674.0,0.088100,0.075700
5675.0,0.088100,0.075700
5676.0,0.088100,0.075700
5677.0,0.088100,0.075700
5678.0,0.088100,0.075700
5679.0,0.088000,0.075700
5680.0,0.088000,0.075700
5681.0,0.088000,0.075600
5682.0,0.088000,0.075600
5683.0,0.088000,0.075600
5684.0,0.088000,0.075600
5685.0,0.088000,0.075600
5686.0,0.087900,0.075600
5687.0,0.087900,0.075600
5688.0,0.087900,0.075600
5689.0,0.087900,0.075500
5690.0,0.087900,0.075500
5691.0,0.087900,0.075500
5692.0,0.087800,0.075500
5693.0,0.087800,0.075500
5694.0,0.087800,0.075500
5695.0,0.087800,0.075500
5696.0,0.087800,0.075400
5697.0,0.087800,0.075400
5698.0,0.087800,0.075400
5699.0,0.087700,0.075400
5700.0,0.087700,0.075400
5701.0,0.087700,0.075400
5702.0,0.087700,0.075400
5703.0,0.087700,0.075400
5704.0,0.087700,0.075300
5705.0,0.087600,0.075300
5706.0,0.087600,0.075300
5707.0,0.087600,0.075300
5708.0,0.087600,0.075300
5709.0,0.087600,0.075300
5710.0,0.087600,0.075300
5711.0,0.087600,0.075200
5712.0,0.087500,0.075200
5713.0,0.087500,0.075200
5714.0,0.087500,0.075200
5715.0,0.087500,0.075200
5716.0,0.087500,0.075200
5717.0,0.087500,0.075200
5718.0,0.087400,0.075200
5719.0,0.087400,0.075100
5720.0,0.087400,0.075100
5721.0,0.087400,0.075100
5722.0,0.087400,0.075100
5723.0,0.087400,0.075100
5724.0,0.087400,0.075100
5725.0,0.087300,0.075100
5726.0,0.087300,0.075100
5727.0,0.087300,0.075000
5728.0,0.087300,0.075000
5729.0,0.087300,0.075000
5730.0,0.087300,0.075000
5731.0,0.087200,0.075000
5732.0,0.087200,0.075000
5733.0,0.087200,0.075000
5734.0,0.087200,0.074900
5735.0,0.087200,0.074900
5736.0,0.087200,0.074900
5737.0,0.087200,0.074900
5738.0,0.087100,0.074900
5739.0,0.087100,0.074900
5740.0,0.087100,0.074900
5741.0,0.087100,0.074900
5742.0,0.087100,0.074800
5743.0,0.087100,0.074800
5744.0,0.087000,0.074800
5745.0,0.087000,0.074800
5746.0,0.087000,0.074800
5747.0,0.087000,0.074800
5748.0,0.087000,0.074800
5749.0,0.087000,0.074800
5750.0,0.087000,0.074700
5751.0,0.086900,0.074700
5752.0,0.086900,0.074700
5753.0,0.086900,0.074700
5754.0,0.086900,0.074700
5755.0,0.086900,0.074700
5756.0,0.086900,0.074700
5757.0,0.086900,0.074600
5758.0,0.086800,0.074600
5759.0,0.086800,0.074600
5760.0,0.086800,0.074600
5761.0,0.086800,0.074600
5762.0,0.086800,0.074600
5763.0,0.086800,0.074600
5764.0,0.086700,0.074600
5765.0,0.086700,0.074500
5766.0,0.086700,0.074500
5767.0,0.086700,0.074500
5768.0,0.086700,0.074500
5769.0,0.086700,0.074500
5770.0,0.086700,0.074500
5771.0,0.086600,0.074500
5772.0,0.086600,0.074500
5773.0,0.086600,0.074400
5774.0,0.086600,0.074400
5775.0,0.086600,0.074400
5776.0,0.086600,0.074400
5777.0,0.086600,0.074400
5778.0,0.086500,0.074400
5779.0,0.086500,0.074400
5780.0,0.086500,0.074300
5781.0,0.086500,0.074300
5782.0,0.086500,0.074300
5783.0,0.086500,0.074300
5784.0,0.086400,0.074300
5785.0,0.086400,0.074300
5786.0,0.086400,0.074300
5787.0,0.086400,0.074300
5788.0,0.086400,0.074200
5789.0,0.086400,0.074200
5790.0,0.086400,0.074200
5791.0,0.086300,0.074200
5792.0,0.086300,0.074200
5793.0,0.086300,0.074200
5794.0,0.086300,0.074200
5795.0,0.086300,0.074200
5796.0,0.086300,0.074100
5797.0,0.086300,0.074100
5798.0,0.086200,0.074100
5799.0,0.086200,0.074100
5800.0,0.086200,0.074100
5801.0,0.086200,0.074100
5802.0,0.086200,0.074100
5803.0,0.086200,0.074100
5804.0,0.086100,0.074000
5805.0,0.086100,0.074000
5806.0,0.086100,0.074000
5807.0,0.086100,0.074000
5808.0,0.086100,0.074000
5809.0,0.086100,0.074000
5810.0,0.086100,0.074000
5811.0,0.086000,0.074000
5812.0,0.086000,0.073900
5813.0,0.086000,0.073900
5814.0,0.086000,0.073900
5815.0,0.086000,0.073900
5816.0,0.086000,0.073900
5817.0,0.086000,0.073900
5818.0,0.085900,0.073900
5819.0,0.085900,0.073900
5820.0,0.085900,0.073800
5821.0,0.085900,0.073800
5822.0,0.085900,0.073800
5823.0,0.085900,0.073800
5824.0,0.085900,0.073800
5825.0,0.085800,0.073800
5826.0,0.085800,0.073800
5827.0,0.085800,0.073700
5828.0,0.085800,0.073700
5829.0,0.085800,0.073700
5830.0,0.085800,0.073700
5831.0,0.085700,0.073700
5832.0,0.085700,0.073700
5833.0,0.085700,0.073700
5834.0,0.085700,0.073700
5835.0,0.085700,0.073600
5836.0,0.085700,0.073600
5837.0,0.085700,0.073600
