# time step,ucb true rewards,random true rewards
6337.0,9.987700,9.995200
6338.0,9.987600,9.995200
6339.0,9.987600,9.995200
6340.0,9.987700,9.995200
6341.0,9.987700,9.995200
6342.0,9.987600,9.995200
6343.0,9.987700,9.995200
6344.0,9.987700,9.995200
6345.0,9.987800,9.995200
6346.0,9.987900,9.995200
6347.0,9.987900,9.995200
6348.0,9.987800,9.995200
6349.0,9.987900,9.995200
6350.0,9.987900,9.995200
6351.0,9.987900,9.995200
6352.0,9.987900,9.995200
6353.0,9.987900,9.995200
6354.0,9.987900,9.995200
6355.0,9.987900,9.995200
6356.0,9.987900,9.995200
6357.0,9.987900,9.995200
6358.0,9.987900,9.995200
6359.0,9.987900,9.995200
6360.0,9.987900,9.995200
6361.0,9.987900,9.995200
6362.0,9.987900,9.995200
6363.0,9.987900,9.995200
6364.0,9.987900,9.995200
6365.0,9.987900,9.995200
6366.0,9.987900,9.995200
6367.0,9.987900,9.995200
6368.0,9.987900,9.995200
6369.0,9.987900,9.995200
6370.0,9.987900,9.995200
6371.0,9.988000,9.995200
6372.0,9.988000,9.995200
6373.0,9.988000,9.995200
6374.0,9.988000,9.995200
6375.0,9.988000,9.995200
6376.0,9.987900,9.995200
6377.0,9.988000,9.995200
6378.0,9.988000,9.995200
6379.0,9.988000,9.995200
6380.0,9.988100,9.995200
6381.0,9.988100,9.995200
6382.0,9.988100,9.995200
6383.0,9.988100,9.995200
6384.0,9.988200,9.995200
6385.0,9.988200,9.995200
6386.0,9.988200,9.995200
6387.0,9.988300,9.995200
6388.0,9.988300,9.995200
6389.0,9.988200,9.995200
6390.0,9.988200,9.995200
6391.0,9.988200,9.995200
6392.0,9.988200,9.995200
6393.0,9.988200,9.995200
6394.0,9.988200,9.995200
6395.0,9.988200,9.995200
6396.0,9.988200,9.995200
6397.0,9.988100,9.995200
6398.0,9.988100,9.995200
6399.0,9.988200,9.995200
6400.0,9.988200,9.995200
6401.0,9.988100,9.995200
6402.0,9.988100,9.995200
6403.0,9.988100,9.995200
6404.0,9.988000,9.995200
6405.0,9.987900,9.995200
6406.0,9.988000,9.995200
6407.0,9.987900,9.995200
6408.0,9.987900,9.995200
6409.0,9.987800,9.995200
6410.0,9.987900,9.995200
6411.0,9.987900,9.995200
6412.0,9.987900,9.995200
6413.0,9.987900,9.995200
6414.0,9.987700,9.995200
6415.0,9.987800,9.995200
6416.0,9.987800,9.995200
6417.0,9.987800,9.995200
6418.0,9.987800,9.995200
6419.0,9.987800,9.995200
6420.0,9.987800,9.995200
6421.0,9.987800,9.995200
6422.0,9.987800,9.995200
6423.0,9.987800,9.995200
6424.0,9.987800,9.995300
6425.0,9.987700,9.995300
6426.0,9.987700,9.995300
6427.0,9.987700,9.995300
6428.0,9.987700,9.995300
6429.0,9.987700,9.995300
6430.0,9.987700,9.995300
6431.0,9.987700,9.995300
6432.0,9.987700,9.995300
6433.0,9.987800,9.995300
6434.0,9.987800,9.995300
6435.0,9.987800,9.995300
6436.0,9.987800,9.995300
6437.0,9.987700,9.995300
6438.0,9.987700,9.995300
6439.0,9.987700,9.995300
6440.0,9.987700,9.995300
6441.0,9.987700,9.995300
6442.0,9.987600,9.995300
6443.0,9.987700,9.995300
6444.0,9.987700,9.995300
6445.0,9.987700,9.995300
6446.0,9.987700,9.995300
6447.0,9.987600,9.995300
6448.0,9.987600,9.995300
6449.0,9.987600,9.995300
6450.0,9.987600,9.995300
6451.0,9.987600,9.995300
6452.0,9.987600,9.995300
6453.0,9.987700,9.995300
6454.0,9.987700,9.995300
6455.0,9.987700,9.995300
6456.0,9.987700,9.995300
6457.0,9.987600,9.995300
6458.0,9.987600,9.995300
6459.0,9.987600,9.995300
6460.0,9.987600,9.995300
6461.0,9.987700,9.995300
6462.0,9.987600,9.995300
6463.0,9.987700,9.995300
6464.0,9.987600,9.995300
6465.0,9.987600,9.995300
6466.0,9.987600,9.995300
6467.0,9.987600,9.995300
6468.0,9.987600,9.995300
6469.0,9.987700,9.995300
6470.0,9.987700,9.995300
6471.0,9.987700,9.995300
6472.0,9.987700,9.995300
6473.0,9.987700,9.995300
6474.0,9.987600,9.995300
6475.0,9.987700,9.995300
6476.0,9.987700,9.995300
6477.0,9.987700,9.995300
6478.0,9.987700,9.995300
6479.0,9.987600,9.995300
6480.0,9.987700,9.995300
6481.0,9.987700,9.995300
6482.0,9.987700,9.995300
6483.0,9.987700,9.995300
6484.0,9.987700,9.995300
6485.0,9.987700,9.995300
6486.0,9.987800,9.995300
6487.0,9.987800,9.995300
6488.0,9.987900,9.995300
6489.0,9.987900,9.995300
6490.0,9.988000,9.995300
6491.0,9.988000,9.995300
6492.0,9.988000,9.995300
6493.0,9.988000,9.995300
6494.0,9.988000,9.995300
6495.0,9.988000,9.995300
6496.0,9.988000,9.995300
6497.0,9.988000,9.995300
6498.0,9.988000,9.995300
6499.0,9.988000,9.995300
6500.0,9.988000,9.995300
6501.0,9.988000,9.995300
6502.0,9.988100,9.995300
6503.0,9.988100,9.995300
6504.0,9.988000,9.995300
6505.0,9.988100,9.995300
6506.0,9.988100,9.995300
6507.0,9.988100,9.995300
6508.0,9.988100,9.995300
6509.0,9.988100,9.995300
6510.0,9.988100,9.995300
6511.0,9.988000,9.995300
6512.0,9.988000,9.995300
6513.0,9.988100,9.995300
6514.0,9.988100,9.995300
6515.0,9.988100,9.995300
6516.0,9.988100,9.995300
6517.0,9.988100,9.995300
6518.0,9.988100,9.995300
6519.0,9.988100,9.995300
6520.0,9.988200,9.995300
6521.0,9.988100,9.995300
6522.0,9.988100,9.995300
6523.0,9.988100,9.995300
6524.0,9.988100,9.995300
6525.0,9.988100,9.995300
6526.0,9.988000,9.995300
6527.0,9.988100,9.995300
6528.0,9.988100,9.995300
6529.0,9.988100,9.995300
6530.0,9.988100,9.995300
6531.0,9.988000,9.995300
6532.0,9.988000,9.995300
6533.0,9.988000,9.995300
6534.0,9.987900,9.995300
6535.0,9.988000,9.995300
6536.0,9.988000,9.995300
6537.0,9.988000,9.995300
6538.0,9.988100,9.995300
6539.0,9.988000,9.995300
6540.0,9.988000,9.995300
6541.0,9.988000,9.995300
6542.0,9.988000,9.995300
6543.0,9.988100,9.995300
6544.0,9.988100,9.995400
6545.0,9.988100,9.995400
6546.0,9.988200,9.995400
6547.0,9.988100,9.995400
6548.0,9.988200,9.995400
6549.0,9.988200,9.995400
6550.0,9.988100,9.995400
6551.0,9.988100,9.995400
6552.0,9.988100,9.995400
6553.0,9.988000,9.995400
6554.0,9.988100,9.995400
6555.0,9.988100,9.995400
6556.0,9.988100,9.995400
6557.0,9.988000,9.995400
6558.0,9.988100,9.995400
6559.0,9.988100,9.995400
6560.0,9.988100,9.995400
6561.0,9.988000,9.995400
6562.0,9.988000,9.995400
6563.0,9.988100,9.995400
6564.0,9.988100,9.995400
6565.0,9.988200,9.995400
6566.0,9.988300,9.995400
6567.0,9.988300,9.995400
6568.0,9.988300,9.995400
6569.0,9.988200,9.995400
6570.0,9.988200,9.995400
6571.0,9.988200,9.995400
6572.0,9.988200,9.995400
6573.0,9.988100,9.995400
6574.0,9.988100,9.995400
6575.0,9.988100,9.995400
6576.0,9.988100,9.995400
6577.0,9.988200,9.995400
6578.0,9.988200,9.995400
6579.0,9.988200,9.995400
6580.0,9.988200,9.995400
6581.0,9.988200,9.995400
6582.0,9.988300,9.995400
6583.0,9.988200,9.995400
6584.0,9.988300,9.995400
6585.0,9.988300,9.995400
6586.0,9.988300,9.995400
6587.0,9.988400,9.995400
6588.0,9.988400,9.995400
6589.0,9.988400,9.995400
6590.0,9.988400,9.995400
6591.0,9.988400,9.995400
6592.0,9.988400,9.995400
6593.0,9.988400,9.995400
6594.0,9.988400,9.995400
6595.0,9.988300,9.995400
6596.0,9.988300,9.995400
6597.0,9.988300,9.995400
6598.0,9.988300,9.995400
6599.0,9.988400,9.995400
6600.0,9.988400,9.995400
6601.0,9.988400,9.995400
6602.0,9.988400,9.995400
6603.0,9.988400,9.995400
6604.0,9.988400,9.995400
6605.0,9.988400,9.995400
6606.0,9.988400,9.995400
6607.0,9.988500,9.995400
6608.0,9.988500,9.995400
6609.0,9.988500,9.995400
6610.0,9.988500,9.995400
6611.0,9.988500,9.995400
6612.0,9.988500,9.995400
6613.0,9.988500,9.995400
6614.0,9.988500,9.995400
6615.0,9.988500,9.995400
6616.0,9.988400,9.995400
6617.0,9.988400,9.995400
6618.0,9.988400,9.995400
6619.0,9.988500,9.995400
6620.0,9.988400,9.995400
6621.0,9.988500,9.995400
6622.0,9.988500,9.995400
6623.0,9.988400,9.995400
6624.0,9.988400,9.995400
6625.0,9.988400,9.995400
6626.0,9.988400,9.995400
6627.0,9.988400,9.995400
6628.0,9.988400,9.995400
6629.0,9.988400,9.995400
6630.0,9.988400,9.995400
6631.0,9.988400,9.995400
6632.0,9.988400,9.995400
6633.0,9.988400,9.995400
6634.0,9.988300,9.995400
6635.0,9.988400,9.995400
6636.0,9.988400,9.995400
6637.0,9.988400,9.995400
6638.0,9.988400,9.995400
6639.0,9.988300,9.995400
6640.0,9.988300,9.995400
6641.0,9.988300,9.995400
6642.0,9.988400,9.995400
6643.0,9.988400,9.995400
6644.0,9.988400,9.995400
6645.0,9.988400,9.995400
6646.0,9.988400,9.995400
6647.0,9.988400,9.995400
6648.0,9.988300,9.995400
6649.0,9.988300,9.995400
6650.0,9.988300,9.995400
6651.0,9.988300,9.995400
6652.0,9.988300,9.995400
6653.0,9.988300,9.995400
6654.0,9.988300,9.995400
6655.0,9.988300,9.995400
6656.0,9.988200,9.995400
6657.0,9.988200,9.995400
6658.0,9.988200,9.995400
6659.0,9.988200,9.995400
6660.0,9.988200,9.995400
6661.0,9.988200,9.995400
6662.0,9.988300,9.995500
6663.0,9.988300,9.995500
6664.0,9.988300,9.995500
6665.0,9.988400,9.995500
6666.0,9.988400,9.995500
6667.0,9.988400,9.995500
6668.0,9.988400,9.995500
6669.0,9.988400,9.995500
6670.0,9.988400,9.995500
6671.0,9.988400,9.995500
6672.0,9.988400,9.995500
6673.0,9.988400,9.995500
6674.0,9.988400,9.995500
6675.0,9.988400,9.995500
6676.0,9.988400,9.995500
6677.0,9.988400,9.995500
6678.0,9.988500,9.995500
6679.0,9.988500,9.995500
6680.0,9.988500,9.995500
6681.0,9.988600,9.995500
6682.0,9.988500,9.995500
6683.0,9.988500,9.995500
6684.0,9.988500,9.995500
6685.0,9.988500,9.995500
6686.0,9.988600,9.995500
6687.0,9.988600,9.995500
6688.0,9.988600,9.995500
6689.0,9.988600,9.995500
6690.0,9.988600,9.995500
6691.0,9.988600,9.995500
6692.0,9.988600,9.995500
6693.0,9.988700,9.995500
6694.0,9.988700,9.995500
6695.0,9.988700,9.995500
6696.0,9.988800,9.995500
6697.0,9.988700,9.995500
6698.0,9.988700,9.995500
6699.0,9.988700,9.995500
6700.0,9.988700,9.995500
6701.0,9.988800,9.995500
6702.0,9.988800,9.995500
6703.0,9.988800,9.995500
6704.0,9.988800,9.995500
6705.0,9.988800,9.995500
6706.0,9.988800,9.995500
6707.0,9.988800,9.995500
6708.0,9.988800,9.995500
6709.0,9.988800,9.995500
6710.0,9.988800,9.995500
6711.0,9.988700,9.995500
6712.0,9.988700,9.995500
6713.0,9.988700,9.995500
6714.0,9.988700,9.995500
6715.0,9.988800,9.995500
6716.0,9.988700,9.995500
6717.0,9.988700,9.995500
6718.0,9.988700,9.995500
6719.0,9.988700,9.995500
6720.0,9.988700,9.995500
6721.0,9.988800,9.995500
6722.0,9.988800,9.995500
6723.0,9.988700,9.995500
6724.0,9.988800,9.995500
6725.0,9.988800,9.995500
6726.0,9.988700,9.995500
6727.0,9.988800,9.995500
6728.0,9.988900,9.995500
6729.0,9.988900,9.995500
6730.0,9.988900,9.995500
6731.0,9.988900,9.995500
6732.0,9.989000,9.995500
6733.0,9.989000,9.995500
6734.0,9.989000,9.995500
6735.0,9.988900,9.995500
6736.0,9.989000,9.995500
6737.0,9.989000,9.995500
6738.0,9.988900,9.995500
6739.0,9.988900,9.995500
6740.0,9.988900,9.995500
6741.0,9.989000,9.995500
6742.0,9.989000,9.995500
6743.0,9.989000,9.995500
6744.0,9.989000,9.995500
6745.0,9.989000,9.995500
6746.0,9.989000,9.995500
6747.0,9.989000,9.995500
6748.0,9.989000,9.995500
6749.0,9.989000,9.995500
6750.0,9.989000,9.995500
6751.0,9.989000,9.995500
6752.0,9.989000,9.995500
6753.0,9.989100,9.995500
6754.0,9.989100,9.995500
6755.0,9.989100,9.995500
6756.0,9.989000,9.995500
6757.0,9.989100,9.995500
6758.0,9.989000,9.995500
6759.0,9.989000,9.995500
6760.0,9.989100,9.995500
6761.0,9.989100,9.995500
6762.0,9.989100,9.995500
6763.0,9.989100,9.995500
6764.0,9.989100,9.995500
6765.0,9.989100,9.995500
6766.0,9.989100,9.995500
6767.0,9.989100,9.995500
6768.0,9.989000,9.995500
6769.0,9.989000,9.995500
6770.0,9.989000,9.995500
6771.0,9.989000,9.995500
6772.0,9.989000,9.995500
6773.0,9.989000,9.995500
6774.0,9.989100,9.995500
6775.0,9.989100,9.995500
6776.0,9.989100,9.995500
6777.0,9.989100,9.995500
6778.0,9.989100,9.995500
6779.0,9.989100,9.995500
6780.0,9.989100,9.995600
6781.0,9.989100,9.995600
6782.0,9.989000,9.995600
6783.0,9.989000,9.995600
6784.0,9.989000,9.995600
6785.0,9.989000,9.995600
6786.0,9.989000,9.995600
6787.0,9.989100,9.995600
6788.0,9.989100,9.995600
6789.0,9.989100,9.995600
6790.0,9.989200,9.995600
6791.0,9.989200,9.995600
6792.0,9.989100,9.995600
6793.0,9.989100,9.995600
6794.0,9.989100,9.995600
6795.0,9.989100,9.995600
6796.0,9.989200,9.995600
6797.0,9.989200,9.995600
6798.0,9.989200,9.995600
6799.0,9.989200,9.995600
6800.0,9.989200,9.995600
6801.0,9.989300,9.995600
6802.0,9.989300,9.995600
6803.0,9.989300,9.995600
6804.0,9.989300,9.995600
6805.0,9.989300,9.995600
6806.0,9.989200,9.995600
6807.0,9.989200,9.995600
6808.0,9.989200,9.995600
6809.0,9.989200,9.995600
6810.0,9.989200,9.995600
6811.0,9.989200,9.995600
6812.0,9.989200,9.995600
6813.0,9.989200,9.995600
6814.0,9.989200,9.995600
6815.0,9.989200,9.995600
6816.0,9.989200,9.995600
6817.0,9.989200,9.995600
6818.0,9.989200,9.995600
6819.0,9.989200,9.995600
6820.0,9.989200,9.995600
6821.0,9.989200,9.995600
6822.0,9.989200,9.995600
6823.0,9.989200,9.995600
6824.0,9.989100,9.995600
6825.0,9.989100,9.995600
6826.0,9.989100,9.995600
6827.0,9.989100,9.995600
6828.0,9.989100,9.995600
6829.0,9.989100,9.995600
6830.0,9.989100,9.995600
6831.0,9.989100,9.995600
6832.0,9.989100,9.995600
6833.0,9.989100,9.995600
6834.0,9.989100,9.995600
6835.0,9.989100,9.995600
6836.0,9.989000,9.995600
6837.0,9.989000,9.995600
6838.0,9.989000,9.995600
6839.0,9.989100,9.995600
6840.0,9.989100,9.995600
6841.0,9.989100,9.995600
6842.0,9.989100,9.995600
6843.0,9.989100,9.995600
6844.0,9.989100,9.995600
6845.0,9.989100,9.995600
6846.0,9.989100,9.995600
6847.0,9.989200,9.995600
6848.0,9.989200,9.995600
6849.0,9.989200,9.995600
6850.0,9.989100,9.995600
6851.0,9.989100,9.995600
6852.0,9.989100,9.995600
6853.0,9.989100,9.995600
6854.0,9.989100,9.995600
6855.0,9.989100,9.995600
6856.0,9.989100,9.995600
6857.0,9.989100,9.995600
6858.0,9.989100,9.995600
6859.0,9.989100,9.995600
6860.0,9.989100,9.995600
6861.0,9.989200,9.995600
6862.0,9.989200,9.995600
6863.0,9.989300,9.995600
6864.0,9.989300,9.995600
6865.0,9.989300,9.995600
6866.0,9.989300,9.995600
6867.0,9.989300,9.995600
6868.0,9.989300,9.995600
6869.0,9.989300,9.995600
6870.0,9.989300,9.995600
6871.0,9.989300,9.995600
6872.0,9.989300,9.995600
6873.0,9.989300,9.995600
6874.0,9.989300,9.995600
6875.0,9.989300,9.995600
6876.0,9.989300,9.995600
6877.0,9.989300,9.995600
6878.0,9.989300,9.995600
6879.0,9.989300,9.995600
6880.0,9.989400,9.995600
6881.0,9.989300,9.995600
6882.0,9.989400,9.995600
6883.0,9.989400,9.995600
6884.0,9.989400,9.995600
6885.0,9.989400,9.995600
6886.0,9.989400,9.995600
6887.0,9.989400,9.995700
6888.0,9.989400,9.995700
6889.0,9.989400,9.995700
6890.0,9.989400,9.995700
6891.0,9.989400,9.995700
6892.0,9.989300,9.995700
6893.0,9.989300,9.995700
6894.0,9.989300,9.995700
6895.0,9.989300,9.995700
6896.0,9.989300,9.995700
6897.0,9.989300,9.995700
6898.0,9.989200,9.995700
6899.0,9.989200,9.995700
6900.0,9.989200,9.995700
6901.0,9.989200,9.995700
6902.0,9.989300,9.995700
6903.0,9.989200,9.995700
6904.0,9.989200,9.995700
6905.0,9.989200,9.995700
6906.0,9.989300,9.995700
6907.0,9.989200,9.995700
6908.0,9.989200,9.995700
6909.0,9.989200,9.995700
6910.0,9.989200,9.995700
6911.0,9.989300,9.995700
6912.0,9.989300,9.995700
6913.0,9.989300,9.995700
6914.0,9.989400,9.995700
6915.0,9.989300,9.995700
6916.0,9.989400,9.995700
6917.0,9.989300,9.995700
6918.0,9.989300,9.995700
6919.0,9.989300,9.995700
6920.0,9.989400,9.995700
6921.0,9.989400,9.995700
6922.0,9.989400,9.995700
6923.0,9.989400,9.995700
6924.0,9.989400,9.995700
6925.0,9.989400,9.995700
6926.0,9.989400,9.995700
6927.0,9.989400,9.995700
6928.0,9.989400,9.995700
6929.0,9.989400,9.995700
6930.0,9.989500,9.995700
6931.0,9.989600,9.995700
6932.0,9.989500,9.995700
6933.0,9.989500,9.995700
6934.0,9.989500,9.995700
6935.0,9.989400,9.995700
6936.0,9.989400,9.995700
6937.0,9.989300,9.995700
6938.0,9.989300,9.995700
6939.0,9.989300,9.995700
6940.0,9.989300,9.995700
6941.0,9.989300,9.995700
6942.0,9.989300,9.995700
6943.0,9.989300,9.995700
6944.0,9.989200,9.995700
6945.0,9.989200,9.995700
6946.0,9.989200,9.995700
6947.0,9.989300,9.995700
6948.0,9.989300,9.995700
6949.0,9.989300,9.995700
6950.0,9.989200,9.995700
6951.0,9.989300,9.995700
6952.0,9.989300,9.995700
6953.0,9.989300,9.995700
6954.0,9.989300,9.995700
6955.0,9.989300,9.995700
6956.0,9.989300,9.995700
6957.0,9.989300,9.995700
6958.0,9.989300,9.995700
6959.0,9.989300,9.995700
6960.0,9.989300,9.995700
6961.0,9.989200,9.995700
6962.0,9.989300,9.995700
6963.0,9.989300,9.995700
6964.0,9.989300,9.995700
6965.0,9.989300,9.995700
6966.0,9.989300,9.995700
6967.0,9.989300,9.995700
6968.0,9.989300,9.995700
6969.0,9.989300,9.995700
6970.0,9.989300,9.995700
6971.0,9.989300,9.995700
6972.0,9.989400,9.995700
6973.0,9.989300,9.995700
6974.0,9.989300,9.995700
6975.0,9.989300,9.995700
6976.0,9.989300,9.995700
6977.0,9.989300,9.995700
6978.0,9.989200,9.995700
6979.0,9.989300,9.995700
6980.0,9.989300,9.995700
6981.0,9.989300,9.995700
6982.0,9.989300,9.995700
6983.0,9.989300,9.995700
6984.0,9.989300,9.995700
6985.0,9.989300,9.995700
6986.0,9.989400,9.995700
6987.0,9.989300,9.995700
6988.0,9.989400,9.995700
6989.0,9.989400,9.995700
6990.0,9.989400,9.995700
6991.0,9.989400,9.995700
6992.0,9.989400,9.995700
6993.0,9.989300,9.995700
6994.0,9.989300,9.995700
6995.0,9.989300,9.995700
6996.0,9.989300,9.995800
6997.0,9.989300,9.995800
6998.0,9.989300,9.995800
6999.0,9.989300,9.995800
7000.0,9.989300,9.995800
7001.0,9.989300,9.995800
7002.0,9.989300,9.995800
7003.0,9.989300,9.995800
7004.0,9.989300,9.995800
7005.0,9.989300,9.995800
7006.0,9.989200,9.995800
7007.0,9.989300,9.995800
7008.0,9.989200,9.995800
7009.0,9.989200,9.995800
7010.0,9.989200,9.995800
7011.0,9.989200,9.995800
7012.0,9.989300,9.995800
7013.0,9.989300,9.995800
7014.0,9.989300,9.995800
7015.0,9.989400,9.995800
7016.0,9.989400,9.995800
7017.0,9.989400,9.995800
7018.0,9.989400,9.995800
7019.0,9.989400,9.995800
7020.0,9.989400,9.995800
7021.0,9.989400,9.995800
7022.0,9.989400,9.995800
7023.0,9.989400,9.995800
7024.0,9.989400,9.995800
7025.0,9.989400,9.995800
7026.0,9.989400,9.995800
7027.0,9.989400,9.995800
7028.0,9.989400,9.995800
7029.0,9.989500,9.995800
7030.0,9.989500,9.995800
7031.0,9.989500,9.995800
7032.0,9.989400,9.995800
7033.0,9.989400,9.995800
7034.0,9.989400,9.995800
7035.0,9.989500,9.995800
7036.0,9.989500,9.995800
7037.0,9.989500,9.995800
7038.0,9.989500,9.995800
7039.0,9.989500,9.995800
7040.0,9.989500,9.995800
7041.0,9.989500,9.995800
7042.0,9.989500,9.995800
7043.0,9.989600,9.995800
7044.0,9.989600,9.995800
7045.0,9.989600,9.995800
7046.0,9.989600,9.995800
7047.0,9.989600,9.995800
7048.0,9.989600,9.995800
7049.0,9.989600,9.995800
7050.0,9.989600,9.995800
7051.0,9.989600,9.995800
7052.0,9.989600,9.995800
7053.0,9.989500,9.995800
7054.0,9.989500,9.995800
7055.0,9.989500,9.995800
7056.0,9.989600,9.995800
7057.0,9.989600,9.995800
7058.0,9.989500,9.995800
7059.0,9.989500,9.995800
7060.0,9.989500,9.995800
7061.0,9.989500,9.995800
7062.0,9.989500,9.995800
7063.0,9.989500,9.995800
7064.0,9.989500,9.995800
7065.0,9.989500,9.995800
7066.0,9.989500,9.995800
7067.0,9.989500,9.995800
7068.0,9.989400,9.995800
7069.0,9.989400,9.995800
7070.0,9.989400,9.995800
7071.0,9.989400,9.995800
7072.0,9.989400,9.995800
7073.0,9.989400,9.995800
7074.0,9.989400,9.995800
7075.0,9.989500,9.995800
7076.0,9.989400,9.995800
7077.0,9.989500,9.995800
7078.0,9.989500,9.995800
7079.0,9.989500,9.995800
7080.0,9.989500,9.995800
7081.0,9.989500,9.995800
7082.0,9.989500,9.995800
7083.0,9.989500,9.995800
7084.0,9.989600,9.995800
7085.0,9.989600,9.995800
7086.0,9.989600,9.995800
7087.0,9.989500,9.995800
7088.0,9.989600,9.995800
7089.0,9.989500,9.995800
7090.0,9.989500,9.995800
7091.0,9.989500,9.995800
7092.0,9.989500,9.995800
7093.0,9.989500,9.995800
7094.0,9.989400,9.995800
7095.0,9.989400,9.995800
7096.0,9.989400,9.995800
7097.0,9.989400,9.995800
7098.0,9.989300,9.995800
7099.0,9.989300,9.995800
7100.0,9.989300,9.995800
7101.0,9.989300,9.995800
7102.0,9.989300,9.995900
7103.0,9.989300,9.995900
7104.0,9.989300,9.995900
7105.0,9.989400,9.995900
7106.0,9.989300,9.995900
7107.0,9.989400,9.995900
7108.0,9.989400,9.995900
7109.0,9.989400,9.995900
7110.0,9.989400,9.995900
7111.0,9.989400,9.995900
7112.0,9.989400,9.995900
7113.0,9.989500,9.995900
7114.0,9.989400,9.995900
7115.0,9.989500,9.995900
7116.0,9.989500,9.995900
7117.0,9.989500,9.995900
7118.0,9.989600,9.995900
7119.0,9.989600,9.995900
7120.0,9.989500,9.995900
7121.0,9.989500,9.995900
7122.0,9.989500,9.995900
7123.0,9.989500,9.995900
7124.0,9.989600,9.995900
7125.0,9.989500,9.995900
7126.0,9.989500,9.995900
7127.0,9.989500,9.995900
7128.0,9.989500,9.995900
7129.0,9.989500,9.995900
7130.0,9.989500,9.995900
7131.0,9.989500,9.995900
7132.0,9.989500,9.995900
7133.0,9.989500,9.995900
7134.0,9.989600,9.995900
7135.0,9.989500,9.995900
7136.0,9.989500,9.995900
7137.0,9.989500,9.995900
7138.0,9.989600,9.995900
7139.0,9.989600,9.995900
7140.0,9.989600,9.995900
7141.0,9.989600,9.995900
7142.0,9.989500,9.995900
7143.0,9.989500,9.995900
7144.0,9.989500,9.995900
7145.0,9.989500,9.995900
7146.0,9.989500,9.995900
7147.0,9.989500,9.995900
7148.0,9.989500,9.995900
7149.0,9.989500,9.995900
7150.0,9.989500,9.995900
7151.0,9.989500,9.995900
7152.0,9.989500,9.995900
7153.0,9.989500,9.995900
7154.0,9.989500,9.995900
7155.0,9.989500,9.995900
7156.0,9.989500,9.995900
7157.0,9.989600,9.995900
7158.0,9.989600,9.995900
7159.0,9.989500,9.995900
7160.0,9.989600,9.995900
7161.0,9.989600,9.995900
7162.0,9.989600,9.995900
7163.0,9.989600,9.995900
7164.0,9.989600,9.995900
7165.0,9.989600,9.995900
7166.0,9.989600,9.995900
7167.0,9.989600,9.995900
7168.0,9.989700,9.995900
7169.0,9.989700,9.995900
7170.0,9.989600,9.995900
7171.0,9.989600,9.995900
7172.0,9.989700,9.995900
7173.0,9.989700,9.995900
7174.0,9.989700,9.995900
7175.0,9.989700,9.995900
7176.0,9.989700,9.995900
7177.0,9.989700,9.995900
7178.0,9.989700,9.995900
7179.0,9.989700,9.995900
7180.0,9.989700,9.995900
7181.0,9.989700,9.995900
7182.0,9.989700,9.995900
7183.0,9.989800,9.995900
7184.0,9.989700,9.995900
7185.0,9.989800,9.995900
7186.0,9.989800,9.995900
7187.0,9.989800,9.995900
7188.0,9.989800,9.995900
7189.0,9.989800,9.995900
7190.0,9.989800,9.995900
7191.0,9.989800,9.995900
7192.0,9.989800,9.995900
7193.0,9.989700,9.995900
7194.0,9.989700,9.995900
7195.0,9.989800,9.995900
7196.0,9.989700,9.995900
7197.0,9.989800,9.995900
7198.0,9.989800,9.995900
7199.0,9.989800,9.995900
7200.0,9.989800,9.995900
7201.0,9.989900,9.995900
7202.0,9.989900,9.995900
7203.0,9.989900,9.995900
7204.0,9.989900,9.995900
7205.0,9.989900,9.995900
7206.0,9.989900,9.995900
7207.0,9.989900,9.995900
7208.0,9.989900,9.995900
7209.0,9.989900,9.995900
7210.0,9.989900,9.995900
7211.0,9.989900,9.995900
7212.0,9.989900,9.996000
7213.0,9.990000,9.996000
7214.0,9.989900,9.996000
7215.0,9.990000,9.996000
7216.0,9.989900,9.996000
7217.0,9.989900,9.996000
7218.0,9.989800,9.996000
7219.0,9.989800,9.996000
7220.0,9.989800,9.996000
7221.0,9.989800,9.996000
7222.0,9.989800,9.996000
7223.0,9.989900,9.996000
7224.0,9.989800,9.996000
7225.0,9.989900,9.996000
7226.0,9.989900,9.996000
7227.0,9.989900,9.996000
7228.0,9.989900,9.996000
7229.0,9.989900,9.996000
7230.0,9.989900,9.996000
7231.0,9.989900,9.996000
7232.0,9.989800,9.996000
7233.0,9.989900,9.996000
7234.0,9.989900,9.996000
7235.0,9.990000,9.996000
7236.0,9.990000,9.996000
7237.0,9.989900,9.996000
7238.0,9.990000,9.996000
7239.0,9.989900,9.996000
7240.0,9.990000,9.996000
7241.0,9.990000,9.996000
7242.0,9.990000,9.996000
7243.0,9.990000,9.996000
7244.0,9.990000,9.996000
7245.0,9.989900,9.996000
7246.0,9.989900,9.996000
7247.0,9.989900,9.996000
7248.0,9.989900,9.996000
7249.0,9.990000,9.996000
7250.0,9.990000,9.996000
7251.0,9.990000,9.996000
7252.0,9.990100,9.996000
7253.0,9.990100,9.996000
7254.0,9.990100,9.996000
7255.0,9.990100,9.996000
7256.0,9.990100,9.996000
7257.0,9.990100,9.996000
7258.0,9.990100,9.996000
7259.0,9.990100,9.996000
7260.0,9.990100,9.996000
7261.0,9.990100,9.996000
7262.0,9.990100,9.996000
7263.0,9.990100,9.996000
7264.0,9.990100,9.996000
7265.0,9.990200,9.996000
7266.0,9.990200,9.996000
7267.0,9.990100,9.996000
7268.0,9.990100,9.996000
